message_id,split,similarity_group_id,target,row_sha256,oof_fold_id,text_probability_oof
msg-1b250145ccb1962a9955,train,sim-5142787868988de0fe43,0,d4df4a0b101309b4bbb71614c3c33b1d08f4039ecfe853c542079ddda912b55f,2,0.06971639782116
msg-a202e93982cc63966665,train,sim-e6ead66f0a33fc0f6eb3,0,792f27ec2ad340a740b20d84fac0f58011803565660c1f1ce083d5dd337d9f8c,4,0.06667565845686238
msg-81cd1ba1d466ec23f2f9,train,sim-687f65666a35e665c490,0,60240ebeeed48e9a2b0a189d1b07ee81f57276227a57a3453c8cf28fc271fc90,0,0.06307116414326876
msg-a27a963cd04e9c7ac263,train,sim-397b4035833c44d9cf67,0,00eda7b47bac3b8dc10ad56847e6abf0b48b32dcb19f849ccf9db36b15d140e3,3,0.043116209235342554
msg-30572cea27e54ac2130b,train,sim-1e2c22d01e089ad861d1,0,8004ba1405381b8b739d39a02ffdb385d4d3ae72693d2b24f715cb4de8bce6e1,0,0.07342458941759414
msg-ff118a85e62a9fe59a18,train,sim-295fa1a4a987bbcb8cab,0,1094ff9d9a0366fdcc7163d768eeb0cdb959e5fe68a65ab15842df17fda1283b,3,0.06412079387960488
msg-38f658fd53745ff15ed7,train,sim-caf0e6cd77562fffd763,0,c64c118037f7a31fe0da46972becba1c2c1ba639c6276883c435f4ca071cc4f3,2,0.048906035352623264
msg-d801bfe114576600a25c,train,sim-c19559619d353d583ed3,0,686f26f39c39aebbbada825a3f8dcdb23bcce9f23d404cfd50c5aa12833ef38e,3,0.0647943219556437
msg-888344e3c101870841fb,train,sim-2bddfb166367369df6cd,0,b2bffde01dcbfed5f3c083812264ad52503cd0a4dabe246af0e872b5cc90ac57,2,0.07894446644858705
msg-f9da87f5cfdbd85a4196,train,sim-815c6ecf5b59c90f4c8b,0,74e468614f7e661991796e198b9aa508789b4143f6863b23f658b78a519a06c1,0,0.04394039976661276
msg-49e0fc5751be1c63c976,train,sim-0efb82c7f92d16a44280,0,78ba384b4bdfb8ffd197664f1f1309591e552913bc460987de8c6f220120ef71,1,0.08561409754686329
msg-4587444aa7a3047bbc12,train,sim-de53d0876b068e58c979,0,9d23e170cced75e0873e59ed825a7a4123278dc8adb9d3f662ee4dc4b6a62200,0,0.040487877147458474
msg-8449b2481bfc87cc248a,train,sim-9003cdfb7fbbb1bf5e04,0,ba15b42b0a7884b724bdcc3c15d90a91e972d552168171d7b26c3f53ecb332fd,4,0.052743705498243657
msg-9b4eb604ebbb91354f4e,train,sim-e016b665135af93fd91b,0,338e67e5e5f3a02b7e58aeffe8977989e08d344c32c3f546e0e27468ba5531cd,2,0.054900598342376664
msg-a735f48f8453ede8fb8c,train,sim-be93318a080234308d84,0,854ee5c009d73c089ed716f6ed371eb12227514992a48413841d913ea8f1a915,2,0.07754852099926875
msg-94dbb63b55e4d5e6c469,train,sim-d4e9ded5ecbf8be4558e,0,f515f04eeb297245b11fcb44429f2a940ae0559379fc435da86d357dfc534963,3,0.06500244674938191
msg-9869207a2e3371a0193f,train,sim-f01b4ec4af04fab6c468,0,f10208693dd9401e7d126072e192e18bc1ab04368275feeead89e3d9a16afb55,4,0.0529270406446535
msg-878932018b9ff7b4f774,train,sim-4e7fb018aed0063fbc28,0,6f1658596e27c8a4574926f86eb18dc71c0b041d77323e8497e081667dee91b9,4,0.10043249645120728
msg-5f5249d112d459b40b17,train,sim-79b5be887a29e928db05,0,d949e41d699e7d422b7d0544ff8070031285110044cae468a7f97e36e81939c3,3,0.07130208199274582
msg-e20a8f8bd3f22a85e15d,train,sim-0a68e540f3546f53743a,0,303c8b2aa97275929ec46cef244708ae0ea6efabc7a161cb2b4f8279027b9068,0,0.02451980686478713
msg-797991f57e0fce226758,train,sim-180c7ecfd3b98d1355d6,0,73df2fa91c64d75fad7b0632de35143fcbb328b32195eb330e524d43a5234b20,4,0.07956404741172654
msg-3be6bbfb356ed1cac02c,train,sim-ba051d0dd1c0f14fbe79,0,6474f3d2602db5e161626f49d8a8d2040a710e1d81658cb52f565bffe12cc50d,2,0.048616121594861623
msg-3fb9eb868db9af2a822e,train,sim-e9ab8448214da2018a2c,0,c9e270fff17cfbde12173b038414e4376426ee20044817d17efc6be7a414d65e,4,0.03905747349443659
msg-0885909bd6a2fa0418c1,train,sim-8b4d01f122390264a429,0,ff53791b4fc0b878464937a07f099c418f7c7edee02cbd034fda0db6f0469f84,3,0.0718777793707416
msg-c37e3e5e3a259dda1f08,train,sim-ea1092b7e0bc79ab8625,0,d67dfcb2a9cc4b70fbba0a811f9b4bf6738393064dffe9466230108da52116d8,2,0.07745044240471499
msg-18060e52dcea51919bb6,train,sim-bdeeb023839717d3fee6,0,ea3d9ed435cccd2f82c4af8499f14235a8a5a93ed9465e292f484a54da43f713,2,0.07644584040569313
msg-171724a9127b5b433f6b,train,sim-970a776db38046d6ad80,0,0f3804950e356ce8f4cd9e6460371cc3ea945c876476c62764cc3636afda8638,0,0.06639263474056369
msg-0ee06ef040af2b3b5193,train,sim-d8b97899e23162f97b32,0,b64b7f065d0090bffdcbdda6898b3af2f993221cbc43dfadee4a91a5858e3350,3,0.06189049526608429
msg-312a5adb97906f1e0018,train,sim-f57bc35e0183272ddc7f,0,4fc0f38243c53112fb7466bf9cb2e31b92b32acfea8f0cd27ebb86aff3d7858f,0,0.050312162360432185
msg-d9dc20f7c6bb1f34749b,train,sim-21574c79fa51dccd259c,0,f614b9f6771018d6b5c0ba8d1c3c094af93a0080fd7b546723d85d22a398d4b8,2,0.07060004255243013
msg-9245243b50a316ec7ac6,train,sim-be1de7f117f661e8d1d8,0,b4a37445b7b5f25b414702ce4fc8a29346d29af9f408a0e38e82a3bb9b827ff0,3,0.08093692861923465
msg-0b137ab08862c0084aca,train,sim-75f3f78a790f719258d9,0,f4f4408f38157aef989c525bd28ba6072f91ccf6616679dd39929d77a727c008,0,0.08126616603346762
msg-8d156ac7e0a4e9764109,train,sim-c0e3b8a9cda29cf5f813,0,280bafeab5db537d4ece336cd7e4054e820dae8faaaf11d95044b0a9360f0dc6,4,0.04199590365738342
msg-cfe68aba81bc717de20e,train,sim-4799b32f7a0e342bf00e,0,52d19f4968522e4603823224f4e5d2473adcad748dd8da1996162f774650ed67,2,0.07745368885782358
msg-579e20689ecb8af858f9,train,sim-97479b6b0152f7c9866e,0,7dddf17ebe779beafcc882f8e7465c1e0b03178c594ed091c5e1411ebd52434d,3,0.07195556991518733
msg-6f1dbca81dff77f6589b,train,sim-e4ff08c8763976c09850,0,351bbe50ad42ba56269fd046f215f898e1cc3e2e72898fde6607cdf1cc444806,4,0.09826565432187416
msg-dd85500393516a1c2be2,train,sim-6cf07670bea2182c3f0d,0,ce45652db07c0cfabd1cb975ed88f1aaaa75c4396af8d512d332ed6c4a198acc,0,0.07895405621409346
msg-08597452a7d344168e50,train,sim-61f8c1ddeebbadc29427,0,a113b7ca66b56edf629e949eeb8ff6bbef8f8677d1eb1097301c1e109bf04809,1,0.08484044244451752
msg-297bbe3f24f07c16e2b9,train,sim-b879c7b856028f4b7da1,0,7574f9f280bc759b9a9859de040c2f0bb61e77703dfa00a10e41fccec651c839,0,0.11256667249518165
msg-f1e88dd092b6c487c5f2,train,sim-f609503a732e5cb76fc5,0,e3e3ff2af0914743cd96fd6e6b3a7b75b0b1d521c5eb539d373d8d07981d78c9,0,0.08919953840980582
msg-a72d0b4fe3eac735e962,train,sim-4325e54f0ea493a5ae37,0,2890261ed213f9731433a97913ec6ac2badfec84511c1d1a262bd59033c751ac,0,0.09022245056687513
msg-1aac8693193b7a8a0773,train,sim-ac58c57e732cec7c207a,0,a9fed3df541999488da8cb55ab7866778e1f2f5ba91ed2051f1f2eb2d0bd43ba,3,0.030175888731458145
msg-0d508e70c6e64c7eb0d2,train,sim-c0ab4d217d2946877e24,0,20e016a8ba815f7ae75458cf20595a6559f025fe6bdac3cc8d8ce7804a0319d0,0,0.08830267137045009
msg-98d63a87cc67bd7f8b9b,train,sim-8bb09ea7811bd03ba3a3,0,0cda5eef7762256cc81cc5bd8b9c0c4431078fc09a37a654386166e70f834608,3,0.06765807906422018
msg-61f8d1cf6d22f26c9f8e,train,sim-d7dd19f3e9033ec146fc,0,4c2d3b0fe292a35036b043bdbe122f373f3ea8e57825d51870fbc85182f81801,3,0.052970224130627935
msg-9b6a8eb87c8bc4f10c32,train,sim-05c7f4f102510e8d5adf,0,fc960190acda59898e5540f999855f975531e0307675f138416d468734999d5a,4,0.07337539818829203
msg-c47aa88311af05fad476,train,sim-a36e79d4b686632961ec,0,c18a68756c0e83eda739202fb082c762596a784145802f9a140147ef3d6087bf,1,0.08386077595173146
msg-4ee39dd5ae326f8717f6,train,sim-3fa28a42fa0d1daf2501,0,74eae974465ff8be903abd2d4d3381f50b31b963be862c311b1a8ee524168688,3,0.07499589280732932
msg-c5659aeb1b110a88036d,train,sim-2bbb1d586dac1b5b2c23,0,bc0b346d18117d202c40ff9b75ff8bfe137943b525d3ba23581ac1c19d788398,0,0.04674642295873626
msg-174576c74c21a1cb1479,train,sim-bcd115314d5309e3166c,0,4144e55f5fbdbf63e67f757711a0230bf6821d8d3e72f462b7f555a235b5de0c,4,0.02889394450129086
msg-9a16721650eb884e1237,train,sim-82a661b02cf10dfff28f,0,c22c2a269fea2f6ee6c0dd6d53f8475c1b0be6a302e47f82f3dbd0fbe8b79dc1,3,0.06494176324414136
msg-676b6ccb0867aa559b50,train,sim-fb3f962579ab0333ae0d,0,5945834ec6e3144a97d7866875cfc56c559e0c0be66296207eeb26141bd6d9b6,0,0.05220994814707289
msg-a83707b0a86906031500,train,sim-c373ca120bcc667d80f6,0,b61d8be9650e1cfac324788eb52342a27a688ea90965710bdaa13b4b81ad88fc,0,0.046481050514305775
msg-873e8b588b8db1752354,train,sim-ba64489a0042042607fd,0,2401a266487807f3da4289a8bccfe9a18fc2661786f88aa990150800ea6083f4,3,0.08265022378585468
msg-18d96e141cffb9cd2dee,train,sim-dd135fe03cdecd5eac44,0,3d40e3d4ad94f765c33fca532afdac62e05ba732f5210f301b988d8913d651e5,1,0.06463334655508739
msg-1ab908f9c477dfa03cb6,train,sim-d923797f411cfdf6ba67,0,17a4f46593cdb0af0aee7baef6cf9fb0e100487c8e358435af03c9a67a376342,4,0.06491604436205868
msg-aa6f312664fd68956678,train,sim-3715af3a3992c9b83922,0,7da4bdc7e80040fabe6247af371dccb16a48adce2629b93a8cbd9bc5faec4fe5,0,0.027810870236337902
msg-740adff277037ffd2933,train,sim-199d88999fe30d1d74f2,0,6a7749f5067597aa88ffd7bccdadfb1d38fdadd5565ef34a014e58a696ba80af,3,0.07542183251241034
msg-d88b2d5bc32f9165e775,train,sim-1ce52ec23877f811fab3,0,39d7701e6c7a686bc101f6f3830a11e49a37f3ca3f479f6c51ba9da5cd0f409a,2,0.06913859258230176
msg-65e347bb59c1baf4392e,train,sim-a1b71139ae45e045c4ba,0,44e16bc9f0fa4743e8d27a5e6fc8c8332fded1eb4c65824df69c7505a2b972cd,2,0.06898318079078461
msg-a19bcd4b5735c41db467,train,sim-48643f1ff80932ede739,0,a0652cc5895ca7d455ead23bed07e1e697983c47fcedf90fc34fbe9adc25d5d7,3,0.06217817583178388
msg-dbb1da0b893ab625ff0d,train,sim-a25fe712f9362b0aea4e,0,9acc52b73b00e75733c9e96574e9ebd9db2a3f1fecd607c6ff510c67490cafd7,3,0.07905931912351279
msg-86eb1032e97a2af52a25,train,sim-6bdfe4455d4c1f7fa92c,0,4137218f1bbeb61049e1a0f4165bc5be8d1256165d0dadd451e4eb53fdf0baf2,2,0.07045131414344545
msg-ee4ade7c26582fd070c9,train,sim-967bb167399d9da77189,0,dd7483e055c1a4d2f94130242eff62847872a63043361d8f0513debcdfedb3cf,1,0.021894230349672698
msg-c5199633076b559d2fb6,train,sim-c3492fa0d06fc4653c14,0,5260eab3a2c770bff80a73dfe542c9dc4e6ada8e434a62ea86fd818abc329ad5,4,0.06781283728957468
msg-337f1e7dfc7dada35b07,train,sim-1d9b0b83d3fdfcc9a210,0,a5e3fa49c97d225b0f03c15560eccc41c4e43243081110287241873be892c3bc,3,0.04380175421938192
msg-f6dc534e530744862be1,train,sim-05f3306838a406e4aea6,0,1cdd174ad492e330d5ebefcca4eab502aa7b02a00e854c8e5cc6edbd517f7d19,2,0.14480872911690781
msg-d5a2f9d6e6027d3b4e3e,train,sim-18106126483400c627a8,0,f33bb8d2527dd27cf49c6df52793e870c8c16e2382d62b832920330b5f03c18e,3,0.06150444343960292
msg-dacb938389d337ac0595,train,sim-65bc4111346b93c4ae44,0,5327a9f2ea7d6c5bc32d84af08d87654624c8d6297bfcd0a6493af4f1e11ad02,1,0.07086892324296565
msg-4388004c146ebb99dc8a,train,sim-2f8737995703e69f1c31,0,4d3fed93b903737d49b83dc01e3afea44c1755bbbe6b7f2ad2211aecaa7dd171,3,0.04812933680051277
msg-e8a0887670a7c1dcc2e7,train,sim-40c8c5fc2b58f5a491c9,0,8bf14f6116e9f87f8bef5cf4570b199639637eac24075b0c1993beee8a431b86,3,0.06168964324003385
msg-e92b03fc777e8084f997,train,sim-a0fc7d11eaacdc94ac2b,0,bf753c9190329474d289a30fc9df0d8a5768544d3487eb7bdc5ee329a64ae57b,0,0.06841340023530329
msg-cae3f49ba0a74b1e2e92,train,sim-871690a7797cee6a68af,0,c8cf4e0c9d7db294c46c2af6eeebf28de96b9e694026b91f14d9c5a0709b3182,3,0.08088167735914309
msg-eb0c0bd59b1cf0df2203,train,sim-ef2769bc45ec8cb51c9b,0,c326ec73d4fd0fe08f2fac17c80c580b6087d360f533682ced979cddbf22cc1a,2,0.03830876337828193
msg-9c78b81d504a8154431b,train,sim-e1516dd4ad6019250d43,0,1ee4520f65828e0d763baec8d1ed545884c8a45784930bfc1e53df044119f6d5,4,0.07378805438943803
msg-bfedacd6d9707db53398,train,sim-f1df3ca0ccc31f6645df,0,2f7272c67a250dad1fb2a5260116f49329e869a0d30ed395181f4797053667a5,0,0.06410792162104337
msg-489f6cf97c05deb73fa5,train,sim-00a50ae4eae2c09bb8fc,0,c7e64f5e0c02218c81076f70b264399f8916c2be6edc0ec2a75b63d30d68d7d9,3,0.048092150610998634
msg-8e00c44af10ad8b6bc4b,train,sim-3fe6255715a059a8c7f5,0,b93327d3888a4e741b28715a67ef70f82925c5379d5f2f1a89384d5f87c8f7a3,0,0.05749163282863524
msg-4d0d878608b99a57f8ad,train,sim-305923a250bc6b6a835e,0,2c958e32684a92514e1adfebf6beba4ccedcf10aa9d78e22124cd53cc1f66c91,3,0.08154604399850418
msg-0eefc30acdc565a1e813,train,sim-fb2ef756d9b1f6a204c5,0,af67d242427d0a1e79175074fd181ac4f6e319eac72f4f3e5439656103966345,1,0.05955585123045508
msg-d5dde880a8df0c5c1354,train,sim-39675e82358169bd4a29,0,f33f4057ed9dcbb9bd1f3982684db12423cfaf9571e1f2ccca99efff4a4813d9,4,0.03371161317264252
msg-32e01382fc5d5ce763dd,train,sim-39469fade4f2566e8b40,0,57ff29682d68e8350efa5df3f8a520ae187c703ff3043dc571bfb16af12b16ae,4,0.04382327703201021
msg-f4f0c352466a26935fb2,train,sim-f55a999d54db57330c0b,0,7d60cb13d46b1dd504b09e7cab6a1a23254077127396f09ab4bf9b2a2ed60ad7,0,0.0630408017266005
msg-58bd56a5fe27d129dab2,train,sim-f8b23feb26c8106b5f4d,0,c14f372b5adabdb50465af09972dd2d5d14f3c56b2f679d962aef36839d928b3,4,0.07498747342718486
msg-6b1dae30cae6548229e5,train,sim-e42c1939d8beefeb4250,0,93d139df6a3fa4b4b304e1c4475412c0247d806632906fc72cc53c380424caa7,2,0.035633126031286703
msg-0ea87488cf260ea70631,train,sim-03f6182fffd4812630c5,0,b40616a8865d684e7fe3a6a8ba6498d817ea75f18d07c6c98eba8a03a881b4f2,4,0.051899747600336714
msg-30e42d9c784c9a163441,train,sim-7eb930a042b397decbaa,0,5d5f19bcc02f11063ad86e1cb100499754b90402be01d83c601fd2d672cbc195,1,0.06915003063579303
msg-874629aee14e06878268,train,sim-3e415d188a26d339d46f,0,2f382b0c62c251320eae3be817fce2974d5e196a3ec4bafda47a34c5d6c8f0bf,4,0.06108255777597075
msg-02a4b189dde2a12b49d3,train,sim-8c00493aea7e447ed375,0,f0d4024718d1a6808b3b30ceca6eb5ace08a88f3e2889320c407c24e882a4334,4,0.06803383192746659
msg-a91731c25f1897fdbdff,train,sim-992baa476fd4df272cb3,0,86d46fe2e082b80f7f082b833c4ca1c902d065e09e7d4f5609707d13a12ed3f2,3,0.08969159227455634
msg-6a0d818f5529b079703b,train,sim-78f796ab291b92c491bd,0,6cf99b213a9204ab919e1f8305016adf4bd75521b343389243f80489d99904a1,2,0.048056026467775174
msg-474b5973c9c204a92176,train,sim-bb54bae26d39b8f826e3,0,feaa32c718003a9687663bc109316cea4c63dabc2ebca25bcd25238c02cd753f,0,0.046057397803806424
msg-eabf508f0dfb3904ae3c,train,sim-be37ca374cae7afab3cc,0,c6efaade51429de1b1dba5167929b8a53893cfbb34ee09d875844063073b413e,1,0.0906084679317457
msg-72cbd0e40322f9da7771,train,sim-cc1bb35a4de22a9a3f8f,0,987b73341ce7f3f6a0a1f255c72167d74c746f739b4b31e464ac0a2e197724bf,0,0.053484990540804855
msg-06be42b9487bc5328080,train,sim-e2dfcef52444cc27bbc1,0,8337f0a32d003d235f2c3351b886dd3d1f1463c529e4b2f6493826982af963e5,2,0.0692610475347209
msg-26c3af730cc0938c1d11,train,sim-24730adc69f90be632fc,0,51fd6da7608bf986b76e62c9f3c99459bad66528cfd7d3f0a3f393eb788e69b2,0,0.06485448320695372
msg-1226a7d2634cbd267518,train,sim-efb21ca12c1af54e0824,0,c949aedab27272f5e2b4552282f19a575f12a083405146d15e84e4ad5d2b7cc6,4,0.07422433647167585
msg-8f043f396f3d74be5f91,train,sim-ec418681770a8cf57e68,0,5a6a2a7d0dc5bc6075ababc6d5554719a8e9d0b32713a75ece63ea245b419062,4,0.0581138324760447
msg-1dd2974fa601bb6b6e41,train,sim-9f2c77c1065b856610a0,0,77b2b313608604adae5a1e051106a04ad3b3d57bd6b0a2f7bb274da63e5f2404,2,0.06697957590800074
msg-3f1a2bd8855492cc8d56,train,sim-12a1a3feb236cff49c79,0,2730a6c13443f8f85c9c97f9c3da65f3f8e3665fb088c07cef83897c7c2ace8e,1,0.055612004569873155
msg-eb0681042644d29da75e,train,sim-26a4ea2df154ac15ca79,0,19af39c205ef9e8e61bffab7da7c48b88ffb6c60676d024102d6c340bbb7f577,4,0.07396401217925988
msg-66ebc8e6369a1766455b,train,sim-7ebab3ec1d955a2ec5ed,0,5a896927d6f84ffb7f709f684f1217a031b310fd25e531ac5e211b9f1833476b,0,0.08763159192277212
msg-42220f5876cb19873c0a,train,sim-071f4b4f9383e10cf031,0,d099217c958cae4ccfff53b7956d4fc80100b61180e9389c92a6d580597a766e,0,0.11354658069411953
msg-1d8c385a8cd1c1697ba6,train,sim-d6864a2f0d9273557ab1,0,d79f540ca0e35e0a99d54e66797974751fe845bfa26dc274ffbbbf8ec3405e2d,3,0.053141378401126704
msg-18242b2bcde790215305,train,sim-e70d498f7b2e4359863f,0,3603401bc35ece69b6fb3a01d0ff0a842b8dec0957a9a2ec9a307818ea6a8490,1,0.053871621365643295
msg-c33f4bc0f350edcea9c2,train,sim-9bee084cf9fe412c8d8e,0,5f1309a9864489ce814f8cb76eb9e899c7ecedf42adaf297e0093b5f7f826a20,3,0.045272864875065225
msg-b9a323327dac3adc529a,train,sim-54f7f0605e8ed23e4de0,0,7b3b3450828aed69316af0abc85b0c51d488ce173815683c795ace0c15be917d,0,0.07914800564150397
msg-c20249d7b862de8960cd,train,sim-9659dd609b5dd25f44a7,0,12a076a28ffae15498bf0203e49f8093d25c7da6988bef925db77d0dd71bdd20,4,0.0659989592420227
msg-03f64f78ced53ff92b56,train,sim-2296258434641cb04f3e,0,22f20addd6a7f0267605b708c05e6867389258fab398c21e46a63e4e899c673f,3,0.051856534105223825
msg-ce9aaffe9d913d3ed77c,train,sim-599ace776d1d70a41397,0,7e0442dc6fb8ec1c35c6553b4120200266b3d8f8fd561b37aec2bc0d5334282c,4,0.07147419766237853
msg-c2ff4377ce7319e1882b,train,sim-fbe1ce6e0d64e90abe4e,0,937b2d8788f4f7b6ad6a03676384dd36741414d9cb50e0b283a188e724b40ccd,2,0.08598803437306178
msg-42336d0c65ac0233f5fb,train,sim-4db53f19c15e25bbd733,0,ad71e928ec2e279b37e454982d3a6832eeac5c6a92f3dd4b76d23678d2232a8a,0,0.05600646316960838
msg-a5f2e1c5b602b5368400,train,sim-6472dcb26554f59f6c34,0,d6486c93457b931582706f8ed9e11d94e059c9d8bdad991f0a7043e64803193c,4,0.07524545485916335
msg-ff2255264e58372aecb7,train,sim-6bdd0467f7c8de0b9a43,0,6072814fe26ffa81dd5aca3010b0928570361cf685059037b2b07ebaee6cbf75,0,0.031524878366213996
msg-fd10c150fc01a2098a4d,train,sim-6f93a89c81f338edf6da,0,c8d9c8929c29f4449a731b342f474585314e492e16e778d9fa5c71cead53c8e9,0,0.06392578551423929
msg-e4eea2d2780a9dfda742,train,sim-8e90a4935d366ca1c903,0,96a340c48b424295a5525d71f20c9c36c898f29e98a8faf4f827d82f5a7e5fea,2,0.0637967504755168
msg-4f259e598f0e4edff919,train,sim-73f1e2991b1d3951f014,0,dd2416d394fdcd9829fffa3429d80ce02795a77aeccf180885e9317c59964497,2,0.07771599211456516
msg-0593c7599348e2ef1f51,train,sim-79243eae1e571db5dead,0,857357018562cb6c8455ca7f01301ca32688762850fc687d9a4b4f94b1f798ef,2,0.053144403965015866
msg-15c5951bfe515953d07b,train,sim-cf42aff48d7e6449377b,0,21c8c25f3d807c27369b15f0787bb19e594d95627d2efce38714207cdf0c9ca0,3,0.07186664614300788
msg-1d8d8583b9b636f1e537,train,sim-fc9a234c2bc7d270823c,0,78d7f8abb4cdc86aac136c2016428b8ef36ad71711ce1cfbd0c08dc63be0383e,2,0.079340908352759
msg-36e26d6161266c1251b0,train,sim-b31f0ee5a02a1efd87e1,0,c5dd5f3c4eb8d68a24f3ab4a639e0cf675fb31461eb538f5070a42a2b0d05925,0,0.0579486674980118
msg-7bd99a6b9246dc4d9f7d,train,sim-8d70058b8425ab7e3c8b,0,32814fa8c1f97e51bb6f090bce8c72bac822fbcc80a61255fcb5cacf2e276e87,0,0.12924010052141982
msg-83d145529e0dd5fdc29e,train,sim-6285565bf7580ee7b9a5,0,0d92a1222616aa861d5dffbb46de9a2e4acdea941b3e27d6e2f5ca87deab1b8f,1,0.08894371753001871
msg-7c24b72dc33dfe24bbb8,train,sim-461526b67c810a8a7df4,0,9cacfc88a3fa3317b41aed6aed56d12a5010cb5376a85375b20a315365340e57,0,0.07956530219331477
msg-f9723f87f88714f0a40b,train,sim-41e0e9a3e36f92cbd007,0,acb3341de179c2cfbe701aba1e3999407531505b114a4b2518fb34cdfef18041,3,0.08533437018707271
msg-68556ef9f35795c0e705,train,sim-b2893043c10aee5cb501,0,09da72e56b7eae88dcb3d24c58fd3f6ac403dfcdc567381c6e1c57ad17bd9073,1,0.02362072137865613
msg-be2abd05322efb767f9c,train,sim-16f8419751ed4a5dc44b,0,21b4d8e89495802e441f8601ca2ac3dfd8b4e0d43ef385678bd94f670700d558,2,0.07181982064062455
msg-94aa4454dff5ceb0b225,train,sim-358f77914790a45fdc1e,0,ab951d5acaa812c310435f31bffd36bfd436bd0c870bd5b6afd7dc83b322f6b9,1,0.07124267096238236
msg-74010dd0f176dd443ffa,train,sim-2e150249ef3866d86c55,0,dc4e5a9863e352b53e793793f51d821cdd368422180863fc42c135265fb706a5,3,0.06212699505004367
msg-5f686ce1cf93b5aa581c,train,sim-44c8ab5bff3b869b1b64,0,9171e880232f7c38a663a767d33de2a709bc62634e2331478d521e38bc8ef066,4,0.06098875418478011
msg-f4289f298d414bdc0445,train,sim-6ee54269bb48eed3bf5c,0,1d3a605dac956228dab2ac57011bc1fe096518b85c583a34ae3b12cc8b5af3f2,3,0.07203974241153283
msg-2a57b891beb0e1988344,train,sim-fbbfd74a728b87d0e04b,0,9c8ede59396fd578e3caea31a80c3f5398fa1cac642bd737281ac814cac389ed,1,0.09743418766279822
msg-4b6702f9b68628f15fce,train,sim-f3444523dd9c2ad7f39f,0,1085c121141d864623e28613d8468be5ed71d37c1192ca407963dd71613b3ed3,2,0.07639260608190539
msg-4a789d7d17a28e09c3c6,train,sim-e51d1127fbc5766d97b9,0,226baaa6fd5c7ff0b31b8100f1562a89254de32d19ddbaa922d9fbfcf686023b,3,0.08005672570321809
msg-ed4447340c964a4b1da7,train,sim-3e95e5c47cba8a8fe475,0,6733c0e23355bc68a9d96b5d158dd1ba47067fb9296e88e337ffd6ad70437d14,2,0.09230727239496082
msg-8a89113a7afe90b8c173,train,sim-dc8bf4a915c52198578c,0,dc52e1e033baaddd3183eda5486209adc26a18588a13887be13d37dcc7ae8e66,1,0.07124974922201828
msg-586b0665eb9a1cc3a843,train,sim-330751f286f3287e695a,0,84a03671d30f684176ef1499f16a45f9b9797321d86b83d259cdfeb7398bc37c,4,0.022094338665000574
msg-f7b39493a10e52bc1082,train,sim-2ffc3f825690928945a0,0,73e8fa2df4f6c8cf5fd965578bad90231c48d395248c9cc3db70181db769249e,1,0.039838819993963895
msg-5defc04752f8c9eb2bee,train,sim-b963763b636b4051df02,0,0b90be6583beb22f7432b5dee14b25c44554aa6618b9ebdd2e62375ff7fdb4b6,2,0.03398161328203447
msg-af3249d8017783c3a915,train,sim-736ad8fc482b33304df3,0,f3752212c559c8dcdca509e867435785ecc5845da795040ba482ef79a6949622,1,0.059820897536078464
msg-6a375d5fc7b5de2afbc8,train,sim-1faed4e14e94b2a2d5c1,0,b89207d1765528c74f44e431a198d06ec124b2a5909cf51c4d65e65dd5e4198a,4,0.06186640909841917
msg-f8fee44382236a6021d5,train,sim-19677bf5e1e4461624b6,0,4e99b24c7aa942e366f3769ac03006ad5db2643d046476e8992534a2a0112e0d,0,0.07272362422248413
msg-2cbbd984f611a1789336,train,sim-1dcaea42c927263b99a1,0,189764611a3fd3b23a3c0900fd9ae2b9857692059044488d5328026883d65519,2,0.08383265430739036
msg-1f4cf86a3bb0e1e886a8,train,sim-509db49879348b02db47,0,3da566e2384fa907cf1ac69ed80ae11d6cf9237377d8241feb487f7a198c092d,0,0.058620483454495075
msg-ac63af7665dd759db858,train,sim-2adaf650a2d37a887c6c,0,ad04a626af33ca7213c090ff545670adf5b9a92478982ba8a52026f02d1bdf37,4,0.09048994380282088
msg-45f255fe57b02e7eadfc,train,sim-80fdbfde6679f9ebc1fd,0,47869e1b6fe56b5632efa0b9690c5557412d9aebccff45e5cc91fa8f66f88f24,1,0.05489880499497145
msg-4ab44ce00c941bcce904,train,sim-7e2b5dc9bb610dd0a178,0,f3268e35379a9506b44f649c53345b0de28ccf7a40495d97492313377e657edd,2,0.06966946667329686
msg-270e2ce2f05f00ec89b5,train,sim-8bc55ed78dc838d0abc8,0,6ce06805779ff01daf045d3df71405456ec386e62d1ac48a7824451e770b4de7,0,0.06513795226203084
msg-a85c075425d1f61cd6d1,train,sim-a58a09a83a7524a27beb,0,8dd94733e6abda8188583335b054921d0ad4f6a28b51217f526c1e9819d8878f,0,0.06845617671393497
msg-41c8a808793a4ebf0d98,train,sim-5cd444a150bda5a56492,0,dac56b8e0830f244ff9e2896e3f3824b2307aa7d344081ebc251b725e172668b,0,0.10633537344255362
msg-1f5c3da02adeeca596df,train,sim-b6bda08792ffbe1050cd,0,8a3a34d82c806437eb9278aff5448e4f3eb701dd1f35b42c34fcd1325c626ca3,2,0.04541200340477549
