session_id,customer_id,login_time,channel,duration_minutes
15718,7810,2024-02-22 23:22:00,app,57
15719,3398,2024-01-26 20:26:00,app,33
15720,5419,2024-04-19 23:46:00,web,16
15721,7679,2024-02-13 03:52:00,app,2
15722,2538,2024-12-19 03:57:00,app,14
15723,9045,2024-12-06 15:08:00,app,4
15724,6170,2024-10-21 18:36:00,app,60
15725,7259,2024-07-22 03:08:00,web,11
15726,7307,2024-11-25 11:37:00,app,5
15727,8643,2024-01-28 10:27:00,app,23
15728,8608,2024-04-03 01:58:00,app,15
15729,8741,2024-04-12 20:47:00,app,17
15730,4174,2024-04-16 20:42:00,app,15
15731,7204,2024-10-24 17:37:00,atm,12
15732,1300,2024-08-03 06:17:00,app,22
15733,2911,2024-11-26 18:37:00,app,29
15734,7494,2024-09-02 17:29:00,web,11
15735,4113,2024-06-06 21:14:00,app,30
15736,9857,2024-04-04 20:56:00,atm,37
15737,8371,2024-09-22 08:59:00,app,22
15738,6806,2024-03-06 18:22:00,app,3
15739,5249,2024-07-25 08:15:00,app,30
15740,5932,2024-11-17 11:01:00,app,26
15741,6024,2024-06-16 10:52:00,web,20
15742,5145,2024-04-09 08:21:00,app,4
15743,3362,2024-09-20 00:58:00,web,16
15744,6402,2024-12-24 01:02:00,app,29
15745,7022,2024-11-27 10:24:00,web,29
15746,8850,2024-07-17 17:24:00,app,12
15747,8906,2024-07-19 08:28:00,app,57
15748,1459,2024-11-18 03:23:00,web,3
15749,1290,2024-09-12 09:28:00,app,9
15750,7459,2024-10-16 22:59:00,app,24
15751,8018,2024-09-25 09:34:00,web,23
15752,5,2024-04-05 02:40:00,app,19
15753,8345,2024-12-26 19:04:00,web,18
15754,5549,2024-04-04 03:20:00,app,2
15755,8749,2024-01-21 07:50:00,app,23
15756,2037,2024-05-28 04:46:00,web,23
15757,1357,2024-03-30 02:37:00,web,55
15758,8007,2024-05-05 10:29:00,web,39
15759,234,2024-10-31 21:42:00,app,20
15760,6979,2024-04-13 03:46:00,app,53
15761,3795,2024-06-20 17:00:00,app,7
15762,4259,2024-10-24 18:05:00,app,43
15763,8070,2024-03-12 10:45:00,app,29
15764,1858,2024-08-10 00:28:00,web,17
15765,9014,2024-08-29 06:39:00,app,22
15766,2626,2024-04-30 12:11:00,app,8
15767,6152,2024-09-16 06:36:00,web,8
15768,3264,2024-12-24 14:54:00,app,19
15769,8385,2024-02-20 17:59:00,web,12
15770,1194,2024-09-30 00:29:00,web,32
15771,7762,2024-02-27 15:52:00,app,8
15772,1278,2024-02-02 18:13:00,app,25
15773,6892,2024-10-05 04:28:00,app,26
15774,6113,2024-10-20 15:15:00,web,25
15775,2673,2024-10-08 05:15:00,web,20
15776,3704,2024-01-19 04:10:00,web,30
15777,347,2024-07-21 05:30:00,app,29
15778,7219,2024-05-09 05:50:00,app,27
15779,2016,2024-02-01 11:37:00,app,10
15780,369,2024-05-24 12:25:00,app,23
15781,7459,2024-10-10 01:34:00,app,23
15782,3368,2024-02-05 18:01:00,web,48
15783,8974,2024-03-09 20:22:00,atm,6
15784,6048,2024-08-30 15:54:00,app,20
15785,8936,2024-04-13 13:53:00,app,49
15786,9955,2024-10-07 08:13:00,web,9
15787,2383,2024-12-18 15:45:00,web,23
15788,9272,2024-05-03 02:12:00,web,24
15789,1604,2024-12-10 18:32:00,app,22
15790,7885,2024-07-20 05:15:00,web,9
15791,9607,2024-07-30 12:48:00,app,30
15792,9989,2024-01-30 08:56:00,app,5
15793,5849,2024-09-09 11:19:00,app,2
15794,3871,2024-07-01 12:10:00,app,27
15795,9613,2024-04-24 06:51:00,app,10
15796,5759,2024-07-20 14:00:00,app,3
15797,9172,2024-10-20 22:37:00,app,4
15798,3435,2024-08-20 18:38:00,app,26
15799,177,2024-03-14 17:20:00,web,12
15800,9872,2024-05-08 19:00:00,app,22
15801,6038,2024-02-15 17:00:00,web,9
15802,6670,2024-12-07 16:43:00,web,10
15803,3881,2024-03-21 01:03:00,app,12
15804,8768,2024-04-08 07:33:00,web,54
15805,5775,2024-07-14 16:43:00,app,30
15806,5901,2024-05-03 14:04:00,web,15
15807,9845,2024-02-13 12:30:00,app,21
15808,9817,2024-02-02 16:33:00,app,8
15809,1647,2024-05-21 02:24:00,app,36
15810,6289,2024-01-29 21:31:00,app,13
15811,9445,2024-04-09 09:03:00,web,28
15812,6138,2024-12-11 21:11:00,app,22
15813,2453,2024-05-13 13:05:00,app,32
15814,1703,2024-11-26 23:27:00,app,23
15815,5730,2024-07-16 23:53:00,app,15
15816,8429,2024-12-20 06:39:00,app,3
15817,3442,2024-03-02 00:29:00,web,5
15818,5283,2024-10-20 04:27:00,app,10
15819,7638,2024-04-25 13:17:00,web,5
15820,4307,2024-01-31 11:04:00,app,19
15821,3912,2024-11-23 06:02:00,web,10
15822,8911,2024-07-26 08:48:00,app,8
15823,8451,2024-11-20 15:56:00,app,7
15824,1270,2024-12-22 08:48:00,web,18
15825,2261,2024-02-08 23:30:00,app,16
15826,8633,2024-02-12 06:55:00,app,19
15827,2637,2024-02-13 16:07:00,app,37
15828,4656,2024-08-15 00:21:00,app,29
15829,6665,2024-10-19 20:48:00,web,2
15830,3213,2024-10-09 03:28:00,web,25
15831,2485,2024-04-26 22:33:00,app,7
15832,4966,2024-04-12 10:28:00,app,24
15833,9823,2024-12-05 22:36:00,app,19
15834,8222,2024-12-28 14:19:00,app,16
15835,3991,2024-04-25 17:21:00,app,32
15836,5515,2024-07-18 07:55:00,web,20
15837,3666,2024-04-10 12:59:00,app,20
15838,8656,2024-05-28 00:54:00,app,29
15839,3399,2024-10-12 02:11:00,app,11
15840,5600,2024-06-28 05:01:00,app,40
15841,211,2024-11-13 12:24:00,web,15
15842,9363,2024-03-13 03:18:00,web,24
15843,7368,2024-05-22 22:33:00,app,17
15844,7178,2024-06-27 03:11:00,app,3
15845,8659,2024-12-01 02:10:00,atm,26
15846,9605,2024-01-17 21:34:00,app,25
15847,4969,2024-06-23 11:41:00,app,16
15848,7527,2024-05-01 01:50:00,app,26
15849,4164,2024-03-27 10:49:00,app,22
15850,578,2024-02-09 08:19:00,app,29
15851,9133,2024-06-18 21:00:00,app,32
15852,820,2024-04-12 00:27:00,app,8
15853,4697,2024-11-08 00:36:00,app,25
15854,2401,2024-07-05 15:45:00,app,11
15855,5688,2024-01-15 13:30:00,app,6
15856,4445,2024-10-31 07:44:00,web,1
15857,3045,2024-02-10 21:59:00,app,26
15858,4119,2024-03-08 12:48:00,app,29
15859,2810,2024-04-11 23:44:00,atm,24
15860,3620,2024-06-29 07:36:00,atm,16
15861,6001,2024-06-29 07:33:00,app,5
15862,4384,2024-03-17 02:21:00,app,6
15863,5850,2024-07-09 03:54:00,web,27
15864,6157,2024-04-27 04:45:00,web,21
15865,8088,2023-12-31 00:54:00,app,15
15866,4980,2024-02-05 07:35:00,app,27
15867,2536,2024-09-05 02:06:00,app,17
15868,6568,2024-05-24 18:43:00,app,34
15869,2679,2024-01-20 07:37:00,app,11
15870,8857,2024-11-20 03:47:00,app,14
15871,278,2024-10-25 13:46:00,app,46
15872,8335,2024-04-17 06:31:00,app,16
15873,941,2024-07-24 02:46:00,app,31
15874,1983,2024-10-09 20:17:00,web,1
15875,6855,2024-04-13 03:16:00,web,28
15876,1442,2024-07-21 08:56:00,app,20
15877,8727,2024-06-24 05:23:00,app,22
15878,593,2024-06-29 23:25:00,app,12
15879,9518,2024-03-23 03:41:00,web,14
15880,3675,2024-12-02 12:21:00,web,11
15881,1664,2024-12-12 11:48:00,atm,30
15882,1867,2024-02-01 11:42:00,app,20
15883,9911,2024-10-22 16:25:00,app,23
15884,2948,2024-02-26 02:20:00,atm,7
15885,4886,2024-12-24 19:07:00,app,5
15886,5837,2024-01-13 22:28:00,atm,40
15887,7727,2024-08-05 05:53:00,app,24
15888,8339,2024-12-04 21:20:00,app,8
15889,5327,2024-01-03 23:05:00,atm,21
15890,1781,2024-05-07 13:49:00,app,24
15891,430,2024-08-06 21:20:00,app,29
15892,9421,2024-04-27 23:55:00,web,4
15893,9729,2024-10-06 04:29:00,app,24
15894,7086,2024-06-05 10:10:00,app,7
15895,7108,2024-10-15 01:49:00,app,23
15896,5841,2024-05-22 14:20:00,app,12
15897,9047,2024-11-29 23:07:00,app,25
15898,2487,2024-06-03 14:50:00,web,56
15899,9266,2024-05-19 18:12:00,atm,20
15900,2750,2024-07-29 00:24:00,web,25
15901,6830,2024-01-11 06:37:00,app,27
15902,8252,2024-07-17 12:37:00,app,24
15903,284,2024-02-01 17:38:00,app,24
15904,2394,2024-03-04 01:47:00,web,27
15905,238,2024-10-24 11:49:00,app,9
15906,7943,2024-04-22 17:54:00,app,20
15907,3466,2024-05-27 12:51:00,atm,9
15908,4614,2024-07-05 19:04:00,app,12
15909,3357,2024-07-09 14:30:00,web,28
15910,8227,2024-04-21 22:33:00,app,35
15911,1764,2024-07-22 05:25:00,app,19
15912,1131,2024-04-12 05:15:00,atm,16
15913,1668,2024-12-10 11:56:00,app,13
15914,8286,2024-04-10 21:46:00,app,44
15915,8239,2024-12-08 05:30:00,app,7
15916,1166,2024-06-22 04:07:00,app,56
15917,6071,2024-06-05 22:57:00,web,29
15918,1679,2024-11-29 08:39:00,web,14
15919,856,2024-07-18 01:05:00,web,36
15920,5781,2024-03-26 17:11:00,app,8
15921,2364,2024-04-28 09:59:00,app,12
15922,6503,2024-07-29 08:43:00,app,10
15923,9704,2024-01-24 13:03:00,atm,19
15924,6865,2024-09-11 17:38:00,app,27
15925,1095,2024-04-02 08:38:00,web,37
15926,8230,2024-12-09 19:15:00,app,14
15927,3472,2024-09-21 15:52:00,app,37
15928,391,2024-03-19 17:10:00,app,17
15929,5253,2024-03-29 19:16:00,app,24
15930,1623,2024-09-09 00:12:00,app,13
15931,3949,2024-04-11 15:32:00,app,23
15932,3757,2024-10-16 06:41:00,app,9
15933,4630,2024-03-29 09:55:00,app,9
15934,391,2024-11-19 22:40:00,web,25
15935,9432,2024-01-10 00:13:00,app,10
15936,9592,2024-09-27 03:47:00,web,22
15937,6232,2024-12-21 06:03:00,web,25
15938,9810,2024-01-18 13:29:00,web,6
15939,9080,2024-02-07 03:28:00,web,14
15940,7946,2024-08-22 23:27:00,app,15
15941,8106,2024-02-18 01:05:00,app,25
15942,6623,2024-08-06 21:03:00,atm,33
15943,2683,2024-02-28 12:42:00,web,13
15944,1521,2024-02-17 14:17:00,app,8
15945,8622,2024-03-26 10:29:00,app,23
15946,4124,2024-01-18 02:39:00,app,6
15947,5606,2024-04-29 23:50:00,app,58
15948,3337,2024-04-04 10:39:00,app,7
15949,127,2024-02-29 17:42:00,web,44
15950,7741,2024-06-01 03:09:00,app,16
15951,5974,2024-06-17 10:19:00,app,14
15952,976,2024-04-03 01:01:00,atm,54
15953,4498,2024-11-12 14:26:00,web,6
15954,6145,2024-10-27 05:03:00,app,9
15955,9730,2024-01-17 20:07:00,app,26
15956,8041,2024-12-28 14:01:00,web,23
15957,9517,2024-02-29 12:02:00,app,26
15958,1516,2024-01-27 02:58:00,app,14
15959,2878,2024-04-24 06:39:00,web,45
15960,3380,2024-12-18 02:29:00,atm,17
15961,4702,2024-06-18 09:48:00,atm,25
15962,1179,2024-08-27 23:19:00,app,16
15963,1221,2024-06-23 15:58:00,app,6
15964,688,2024-04-23 05:49:00,app,16
15965,7396,2024-07-30 01:33:00,web,53
15966,3730,2024-08-16 17:56:00,app,12
15967,8581,2024-10-01 02:30:00,app,55
15968,397,2024-04-03 06:36:00,app,14
15969,3351,2024-04-26 16:18:00,app,13
15970,3757,2024-06-09 05:45:00,app,3
15971,5173,2024-01-08 08:31:00,app,9
15972,767,2024-09-15 20:02:00,app,2
15973,9449,2024-11-30 11:39:00,web,2
15974,5380,2024-02-18 02:23:00,app,16
15975,2811,2024-07-23 04:06:00,web,3
15976,9046,2024-01-21 20:58:00,app,26
15977,3385,2024-12-10 11:43:00,app,22
15978,7018,2024-03-26 20:52:00,atm,37
15979,9836,2024-05-08 18:44:00,web,7
15980,4120,2024-01-11 07:53:00,web,55
15981,337,2024-11-14 14:35:00,app,12
15982,3764,2024-11-22 00:06:00,app,12
15983,5761,2024-04-27 05:33:00,app,12
15984,8359,2024-06-18 20:56:00,web,11
15985,1233,2024-03-30 00:43:00,app,9
15986,3173,2024-09-05 23:30:00,app,15
15987,200,2024-07-17 06:06:00,app,14
15988,8685,2024-03-14 23:35:00,app,26
15989,7570,2024-06-05 16:59:00,app,15
15990,136,2024-11-16 13:08:00,app,17
15991,5857,2024-05-11 10:43:00,app,14
15992,8680,2024-12-05 02:01:00,app,9
15993,2740,2024-08-28 12:00:00,web,30
15994,3163,2024-04-21 18:16:00,app,13
15995,6760,2024-10-11 18:32:00,app,43
15996,8766,2024-02-19 16:41:00,atm,15
15997,7023,2024-12-29 14:00:00,atm,21
15998,5853,2024-01-21 17:49:00,atm,25
15999,4008,2024-06-23 20:02:00,app,26
16000,6017,2024-05-29 18:32:00,web,12
16001,9542,2024-11-28 18:02:00,app,25
16002,3091,2024-07-08 06:18:00,app,24
16003,6128,2024-02-22 02:19:00,atm,27
16004,8389,2024-03-06 16:23:00,app,23
16005,6029,2024-04-28 21:52:00,app,23
16006,2208,2024-08-26 20:35:00,app,17
16007,761,2024-03-27 08:23:00,app,9
16008,7373,2024-04-21 05:01:00,web,2
16009,7307,2024-09-01 23:37:00,app,17
16010,4031,2024-08-30 09:17:00,app,8
16011,3857,2024-07-31 09:48:00,app,8
16012,2176,2024-03-22 18:29:00,web,21
16013,872,2024-02-26 09:07:00,web,6
16014,4031,2024-03-19 14:02:00,app,26
16015,4564,2024-05-09 15:21:00,atm,7
16016,9968,2024-01-11 20:25:00,web,10
16017,5949,2024-04-10 05:14:00,app,28
16018,5996,2024-06-06 15:33:00,app,1
16019,1159,2024-04-08 19:40:00,atm,16
16020,8752,2024-07-31 08:09:00,web,7
16021,2262,2024-11-03 07:03:00,app,1
16022,9328,2024-09-05 10:28:00,atm,30
16023,7179,2024-02-22 15:57:00,atm,23
16024,3615,2024-06-18 12:01:00,app,23
16025,3649,2024-07-18 14:05:00,web,3
16026,3781,2024-12-07 22:52:00,app,8
16027,9589,2024-02-19 20:57:00,app,1
16028,401,2024-01-05 11:23:00,app,28
16029,95,2024-10-13 15:06:00,app,20
16030,9427,2024-06-06 00:08:00,web,54
16031,2078,2024-07-23 07:36:00,web,18
16032,2994,2024-10-24 23:28:00,app,18
16033,6997,2024-08-18 01:47:00,app,28
16034,9190,2024-05-19 01:51:00,app,27
16035,5573,2024-03-07 10:40:00,app,16
16036,7782,2024-03-27 16:26:00,app,28
16037,120,2024-02-13 21:10:00,app,39
16038,4958,2024-12-13 03:53:00,app,27
16039,4959,2024-06-25 00:10:00,app,16
16040,1424,2024-03-03 21:59:00,web,5
16041,6340,2024-09-15 08:14:00,app,23
16042,3315,2024-02-02 07:27:00,app,19
16043,2638,2024-02-15 00:00:00,atm,16
16044,8330,2024-02-22 14:18:00,app,44
16045,3131,2024-07-29 05:59:00,app,21
16046,7348,2024-02-18 00:41:00,app,16
16047,9863,2024-11-16 07:03:00,app,23
16048,4088,2024-03-17 07:44:00,atm,27
16049,7849,2024-02-01 13:43:00,app,19
16050,6548,2024-06-06 11:54:00,web,25
16051,5428,2024-05-08 10:44:00,app,56
16052,9159,2024-08-12 18:34:00,web,36
16053,6883,2024-11-18 13:43:00,app,30
16054,7193,2024-11-04 05:01:00,app,20
16055,107,2024-05-24 09:45:00,app,53
16056,8303,2024-01-06 01:02:00,app,13
16057,3734,2024-03-24 09:35:00,app,11
16058,9109,2024-08-07 10:43:00,web,22
16059,3027,2024-03-25 03:53:00,app,23
16060,3405,2024-03-05 22:58:00,web,11
16061,691,2024-07-10 15:18:00,app,60
16062,2828,2024-03-16 02:46:00,app,23
16063,9243,2024-07-05 00:47:00,atm,12
16064,7724,2024-08-20 09:13:00,app,9
16065,5950,2024-04-24 18:32:00,app,20
16066,6555,2024-08-24 23:32:00,app,21
16067,4929,2024-07-12 06:13:00,atm,11
16068,3915,2024-07-23 15:01:00,app,43
16069,312,2024-11-12 01:50:00,web,28
16070,526,2024-01-03 01:56:00,web,16
16071,5613,2024-07-13 08:12:00,app,21
16072,9869,2024-04-02 23:11:00,app,14
16073,7891,2024-01-17 14:41:00,app,9
16074,2390,2024-08-27 19:00:00,app,26
16075,6397,2024-09-13 00:43:00,atm,18
16076,9795,2024-08-03 00:21:00,atm,17
16077,8651,2024-05-13 15:52:00,atm,1
16078,5604,2024-07-18 17:56:00,web,17
16079,6931,2024-07-07 11:37:00,app,5
16080,5850,2024-03-11 22:28:00,app,4
16081,6559,2024-09-06 01:26:00,app,4
16082,7766,2024-04-02 14:44:00,app,29
16083,3145,2024-10-27 23:31:00,web,14
16084,5658,2024-01-31 18:46:00,atm,21
16085,7796,2024-01-07 19:09:00,web,18
16086,8140,2024-06-01 00:28:00,app,3
16087,7458,2024-10-05 18:32:00,app,7
16088,5047,2024-12-26 22:44:00,app,11
16089,9427,2024-08-09 23:44:00,web,11
16090,9804,2024-03-24 17:26:00,app,24
16091,701,2024-10-12 13:27:00,web,5
16092,1299,2024-06-03 14:38:00,app,16
16093,4082,2024-03-16 21:19:00,atm,1
16094,8611,2024-12-18 16:28:00,app,56
16095,7504,2024-12-22 07:59:00,app,26
16096,1381,2024-08-21 09:31:00,app,24
16097,8469,2024-10-11 21:49:00,web,14
16098,3557,2024-05-18 02:02:00,app,53
16099,4252,2024-11-22 00:27:00,app,25
16100,3183,2024-05-15 23:00:00,app,23
16101,279,2024-11-26 03:44:00,app,9
16102,6124,2024-11-22 22:51:00,app,27
16103,8631,2024-03-22 04:22:00,app,56
16104,3431,2024-06-15 11:00:00,web,13
16105,8871,2024-03-26 09:41:00,web,7
16106,3846,2024-05-26 19:32:00,app,13
16107,9603,2024-05-21 02:43:00,web,18
16108,2706,2024-10-28 10:42:00,app,24
16109,7625,2024-07-28 05:22:00,app,9
16110,1802,2024-11-21 01:46:00,app,10
16111,3126,2024-11-08 21:41:00,app,18
16112,1833,2024-01-08 09:56:00,web,16
16113,2902,2024-07-01 05:44:00,app,14
16114,3416,2024-03-13 04:08:00,app,22
16115,186,2024-09-02 18:58:00,web,27
16116,8823,2024-08-13 10:28:00,app,21
16117,337,2024-02-24 02:03:00,app,15
16118,5928,2024-11-24 21:13:00,app,5
16119,7922,2024-12-10 07:07:00,app,17
16120,2846,2024-05-10 10:13:00,app,1
16121,6780,2024-09-17 14:01:00,app,30
16122,2427,2024-09-04 08:42:00,atm,21
16123,8996,2024-03-08 23:22:00,atm,9
16124,1601,2024-11-13 05:32:00,app,51
16125,3226,2024-10-09 07:50:00,app,26
16126,4071,2024-04-03 12:55:00,web,21
16127,7270,2024-08-10 12:25:00,app,22
16128,7894,2024-02-16 16:28:00,app,1
16129,1664,2024-02-18 11:13:00,web,25
16130,9533,2024-03-05 12:17:00,atm,56
16131,7200,2024-05-13 04:45:00,app,9
16132,9325,2024-05-02 09:21:00,atm,19
16133,3702,2024-01-27 22:53:00,app,16
16134,1859,2024-12-30 04:02:00,app,6
16135,5381,2024-02-17 21:22:00,app,44
16136,7586,2024-01-14 02:34:00,web,14
16137,6896,2024-05-09 15:33:00,app,19
16138,7838,2024-11-20 02:33:00,app,10
16139,6121,2024-01-19 15:51:00,app,10
16140,3486,2024-10-19 19:24:00,web,18
16141,7775,2024-01-16 09:17:00,app,29
16142,1014,2024-05-08 15:57:00,app,30
16143,2779,2024-05-28 03:45:00,app,14
16144,950,2024-07-03 02:05:00,app,9
16145,4560,2024-03-31 23:55:00,web,28
16146,4426,2024-08-21 01:12:00,app,33
16147,3181,2024-10-08 02:16:00,app,6
16148,8940,2024-12-14 01:26:00,app,1
16149,9853,2024-02-08 11:12:00,app,52
16150,8585,2024-05-02 03:31:00,app,53
16151,4621,2024-07-06 14:52:00,app,57
16152,8789,2024-11-16 03:31:00,app,10
16153,6748,2024-03-12 05:00:00,app,24
16154,4291,2024-06-08 00:55:00,app,2
16155,3050,2024-05-15 11:12:00,app,12
16156,9990,2024-09-20 18:00:00,app,3
16157,7859,2024-06-08 21:09:00,app,16
16158,5552,2024-04-07 17:16:00,app,1
16159,4478,2024-04-28 06:54:00,app,39
16160,6381,2024-03-21 12:43:00,app,8
16161,9615,2024-04-23 15:13:00,app,11
16162,4479,2024-03-31 07:54:00,app,18
16163,1602,2024-05-19 21:04:00,app,26
16164,2246,2024-02-06 06:28:00,app,14
16165,2645,2024-05-20 22:40:00,web,20
16166,6712,2024-02-28 18:32:00,app,24
16167,7903,2024-07-07 13:55:00,app,18
16168,7722,2024-06-18 22:30:00,app,20
16169,1552,2024-08-08 05:00:00,app,27
16170,8089,2024-06-29 07:49:00,app,7
16171,5781,2024-12-27 12:03:00,web,22
16172,1270,2024-06-04 13:15:00,app,30
16173,2285,2024-05-07 03:31:00,atm,5
16174,1242,2024-01-27 01:28:00,app,20
16175,4214,2024-07-27 19:04:00,atm,12
16176,7908,2024-05-16 22:56:00,app,11
16177,9730,2024-06-16 19:46:00,app,22
16178,9094,2024-05-15 06:00:00,atm,26
16179,6502,2024-02-08 12:53:00,atm,23
16180,7755,2024-02-24 04:16:00,app,7
16181,9616,2024-06-01 05:26:00,web,18
16182,4796,2024-11-20 08:15:00,app,17
16183,8868,2024-09-03 14:19:00,web,39
16184,3342,2024-05-09 06:03:00,app,12
16185,923,2024-05-28 23:54:00,web,11
16186,5840,2024-09-19 03:43:00,web,5
16187,6206,2024-11-01 00:48:00,app,19
16188,467,2024-10-08 17:10:00,web,27
16189,8436,2024-10-31 08:49:00,web,12
16190,4869,2024-03-23 10:43:00,app,9
16191,9000,2024-05-12 12:19:00,app,10
16192,4910,2024-11-22 01:26:00,app,6
16193,926,2024-08-26 03:15:00,app,13
16194,8496,2024-02-08 12:52:00,app,3
16195,1332,2024-06-14 18:48:00,app,1
16196,8221,2024-09-17 08:41:00,app,10
16197,6505,2024-01-27 04:14:00,app,30
16198,3947,2024-05-21 01:16:00,app,6
16199,3579,2024-08-12 05:04:00,app,5
16200,6578,2024-08-01 18:10:00,web,5
16201,3958,2024-02-28 22:27:00,app,18
16202,1184,2024-11-07 22:23:00,web,12
16203,3806,2024-03-14 14:54:00,app,9
16204,308,2024-02-23 18:32:00,web,28
16205,7313,2024-02-04 08:03:00,app,27
16206,2511,2024-01-22 01:06:00,app,5
16207,9649,2024-12-12 19:13:00,app,55
16208,6884,2024-12-28 08:08:00,app,18
16209,7323,2024-12-22 04:39:00,app,25
16210,6758,2024-03-14 02:10:00,app,5
16211,1800,2024-12-08 22:51:00,app,28
16212,3788,2024-02-25 19:05:00,app,18
16213,7886,2024-06-03 08:57:00,web,4
16214,7072,2024-09-20 00:56:00,app,23
16215,2215,2024-02-18 23:54:00,web,4
16216,6953,2024-11-27 15:05:00,app,1
16217,6326,2024-05-07 21:00:00,app,20
16218,6495,2024-02-02 05:32:00,web,30
16219,1836,2024-09-01 23:55:00,web,47
16220,6144,2024-09-27 00:49:00,app,24
16221,1676,2024-01-31 18:43:00,app,17
16222,3912,2024-10-13 05:25:00,app,22
16223,6671,2024-06-12 04:02:00,app,14
16224,4208,2024-08-19 11:11:00,web,20
16225,4692,2024-10-23 08:38:00,app,10
16226,1180,2024-12-07 13:19:00,app,40
16227,7533,2024-06-10 12:14:00,app,19
16228,9606,2024-11-04 07:26:00,web,18
16229,2920,2024-10-29 20:21:00,atm,3
16230,1767,2024-09-12 13:36:00,app,12
16231,3030,2024-07-01 12:27:00,web,35
16232,237,2024-04-18 19:17:00,app,13
16233,8263,2024-07-14 11:26:00,app,15
16234,7784,2024-09-01 16:43:00,web,13
16235,1598,2024-05-14 07:24:00,atm,60
16236,6122,2024-11-02 03:19:00,web,58
16237,1036,2024-07-21 00:33:00,app,1
16238,8230,2024-04-16 19:20:00,app,2
16239,7995,2024-10-23 16:36:00,web,8
16240,9335,2024-12-30 15:12:00,atm,11
16241,823,2024-08-26 21:25:00,app,25
16242,3951,2024-05-13 10:21:00,app,26
16243,3647,2024-08-18 20:50:00,web,28
16244,7464,2024-06-15 06:51:00,app,12
16245,3469,2024-09-16 02:00:00,app,13
16246,6092,2024-11-15 21:46:00,app,11
16247,9468,2024-10-22 18:57:00,app,29
16248,5035,2024-03-04 03:44:00,app,2
16249,5184,2024-05-18 12:33:00,app,6
16250,8218,2024-07-21 09:42:00,app,8
16251,4162,2024-07-10 13:07:00,web,15
16252,7474,2024-06-12 01:13:00,app,20
16253,1461,2024-05-22 11:41:00,web,20
16254,4069,2024-01-19 08:17:00,app,4
16255,3709,2024-08-19 18:29:00,app,29
16256,827,2024-11-30 03:39:00,app,22
16257,4766,2024-03-21 22:19:00,web,8
16258,1638,2024-08-19 19:21:00,atm,18
16259,375,2024-01-13 12:42:00,web,13
16260,4233,2024-05-14 11:01:00,web,11
16261,6483,2024-11-05 22:44:00,atm,49
16262,5956,2024-12-18 21:39:00,app,33
16263,5266,2024-06-10 19:44:00,app,19
16264,1345,2024-01-10 14:17:00,app,33
16265,1397,2024-10-29 10:17:00,atm,53
16266,4441,2024-02-09 03:36:00,app,11
16267,3307,2024-12-19 11:27:00,app,21
16268,7050,2024-07-12 18:33:00,web,20
16269,2954,2024-03-31 05:13:00,app,37
16270,3374,2024-08-07 08:30:00,app,36
16271,6528,2024-10-22 22:32:00,app,28
16272,8006,2024-05-26 22:45:00,web,28
16273,3081,2024-04-06 19:33:00,app,28
16274,7001,2024-08-22 18:42:00,app,10
16275,5423,2024-01-17 10:28:00,app,6
16276,5743,2024-01-04 04:28:00,app,23
16277,5301,2024-02-02 18:24:00,app,25
16278,7613,2024-10-02 09:25:00,app,24
16279,5137,2024-08-17 13:57:00,app,18
16280,4326,2024-07-29 10:23:00,atm,28
16281,6320,2023-12-31 02:11:00,app,29
16282,8705,2024-09-15 17:03:00,web,23
16283,7048,2024-11-10 08:09:00,app,8
16284,3255,2024-10-20 06:48:00,app,22
16285,5942,2024-02-12 00:40:00,app,30
16286,4043,2024-05-20 00:06:00,app,25
16287,3286,2024-06-03 10:34:00,app,24
16288,4022,2024-01-22 05:00:00,app,21
16289,7312,2024-07-08 21:57:00,app,21
16290,8492,2024-11-29 19:44:00,app,4
16291,9710,2024-11-25 04:38:00,app,16
16292,3916,2024-05-17 20:31:00,app,9
16293,8217,2024-05-12 08:08:00,app,1
16294,1184,2024-02-17 11:33:00,app,20
16295,8677,2024-05-20 14:31:00,app,25
16296,2799,2024-10-09 11:56:00,app,13
16297,8221,2024-03-20 03:34:00,app,18
16298,4000,2024-09-29 01:48:00,atm,1
16299,8642,2024-11-25 19:14:00,web,9
16300,58,2024-08-14 12:57:00,atm,40
16301,534,2024-12-08 12:26:00,app,14
16302,3186,2024-08-18 18:08:00,web,8
16303,9122,2024-03-27 20:14:00,app,15
16304,1652,2024-04-18 04:31:00,web,11
16305,6159,2024-12-11 10:10:00,app,19
16306,2395,2024-03-17 03:57:00,app,7
16307,5934,2024-05-13 07:44:00,app,26
16308,1239,2024-01-12 10:06:00,web,53
16309,8400,2024-06-12 23:06:00,app,17
16310,3908,2024-03-10 16:35:00,web,19
16311,7077,2024-05-01 04:01:00,web,5
16312,9073,2024-01-03 19:00:00,app,2
16313,5607,2024-07-28 02:15:00,web,21
16314,5187,2024-10-03 21:37:00,app,22
16315,3227,2024-10-20 19:03:00,app,5
16316,8919,2024-11-11 19:17:00,app,20
16317,3206,2024-07-21 09:01:00,app,13
16318,3349,2024-07-29 15:40:00,web,25
16319,3418,2024-09-19 17:45:00,app,15
16320,6911,2024-12-26 23:48:00,atm,27
16321,7441,2024-06-03 07:57:00,app,18
16322,3036,2024-10-24 20:35:00,app,11
16323,1268,2024-03-13 06:03:00,web,14
16324,4279,2024-05-22 05:32:00,atm,3
