seed,fold,target,has_url,model_predicted,method,message_id,role,similarity_group_id,label,model_probability
202,0,0,0,0,word,msg-bcacdd6f4aa341ee046f,development_readout,sim-aadd76def00c464a230f,normal,0.1019271294
202,0,0,1,0,word,msg-bcadb2bc9ac6e7a7ed8d,development_readout,sim-f5c4bd79a14a0afb37a0,normal,0.0944382313
202,0,0,0,0,word,msg-bcdcd3876c0830c45018,development_readout,sim-5a1814ada34fd54e5980,normal,0.1006646561
202,0,0,1,0,word,msg-bcdd116e80ab14eeda7d,development_readout,sim-6b2bc55114ddcfea459f,normal,0.2508142944
202,0,1,1,1,word,msg-bcde506d85b7368007bb,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9798655355
202,0,1,1,1,word,msg-bcf0844839aea56dfa45,development_readout,sim-c2a76b73c53bc089b130,smishing,0.9802510934
202,0,0,0,0,word,msg-bd04f1c9012662728b43,development_readout,sim-09e7b1edcc87f2b13ce3,normal,0.1216385659
202,0,1,1,1,word,msg-bd0a540d60a13214d597,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,0,1,0,word,msg-bd1aafdcf7d468571cc3,development_readout,sim-27467750ac653cafa313,normal,0.1531272362
202,0,0,0,0,word,msg-bd2b2a48ef9462028b2f,development_readout,sim-95e88df8309638b78768,normal,0.0902791655
202,0,1,1,1,word,msg-bd43b82f0213c7de334c,development_readout,sim-1a46b2f758e7763ca5f0,smishing,0.9279740994
202,0,1,1,1,word,msg-bd57c4223fd713560aa9,development_readout,sim-a569064bfd3a2c146c9a,smishing,0.9900273319
202,0,0,0,0,word,msg-bd690e7a357c093e703f,development_readout,sim-6b342828d325bed5b77f,normal,0.0938286927
202,0,1,1,1,word,msg-bdab9a4df9cc0cd140b5,development_readout,sim-1a46b2f758e7763ca5f0,smishing,0.9302285008
202,0,1,1,1,word,msg-bdcb0cb168ff1a24f255,development_readout,sim-5bc8b912cd42571f1dd5,smishing,0.9754525864
202,0,0,0,0,word,msg-bde0df8b21c51e0b555d,development_readout,sim-9ff030cfc76f32227e79,normal,0.099938687
202,0,1,1,1,word,msg-be059dc9b8e20529d458,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,1,1,1,word,msg-be19b2262357d0379007,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,0,0,0,word,msg-be22db8798bedf36052a,development_readout,sim-1d229efdc9c723e70308,normal,0.1140858899
202,0,0,0,0,word,msg-be2abd05322efb767f9c,development_readout,sim-16f8419751ed4a5dc44b,normal,0.1075042177
202,0,0,1,0,word,msg-be3eeecac386dd1abf18,development_readout,sim-bf347cc376f62a235492,normal,0.2045266806
202,0,1,1,1,word,msg-be40aacf37ed30cfc411,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,0,0,0,word,msg-be4e81e62567de229d9a,development_readout,sim-e4cfa318b4411883c171,normal,0.0701231312
202,0,1,1,1,word,msg-be525118c3d6fd114d89,development_readout,sim-26b56ca66ad981e07425,smishing,0.7902128387
202,0,0,0,0,word,msg-be9ce7da3b5cb64a10a9,development_readout,sim-7d5ed3ac1d3930abdce7,normal,0.0757465117
202,0,0,0,0,word,msg-bea6c6c13ae965df62d4,development_readout,sim-7b1edbe96d6a30b1c495,normal,0.1136854074
202,0,0,0,0,word,msg-beb6e4d89c882e54520d,development_readout,sim-351d3ce72d4f2c8d895e,normal,0.0925915941
202,0,1,1,1,word,msg-beba05e8b1e0b1dd2471,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,1,1,1,word,msg-bec5a59ddf610b3f53d3,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,1,1,1,word,msg-beefc4c7e217a590bbc4,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9798655355
202,0,1,1,1,word,msg-bf13e7dd8a6302cd4553,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9798655355
202,0,1,1,1,word,msg-bf1bcf5fe5214664f95c,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9798655355
202,0,1,1,1,word,msg-bf40fdb840e1787bfbfe,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,1,1,1,word,msg-bf4eb51f5ec99e243020,development_readout,sim-19c5d0ecab8f7114a379,smishing,0.9943915127
202,0,1,1,1,word,msg-bf598d30e157be1cfcd6,development_readout,sim-905af9b7ab4bb65d47bd,smishing,0.9471370642
202,0,0,0,0,word,msg-bf8bd52b7a95654c0e89,development_readout,sim-07d74a9bcb046819239c,normal,0.0378817678
202,0,1,1,1,word,msg-bfb0222b4ccb175eb3a1,development_readout,sim-65edb62b5643d17b890a,smishing,0.9099178067
202,0,0,0,0,word,msg-bfd0c7221c0a5f680406,development_readout,sim-86a801f2a26b55f067e0,normal,0.1141648617
202,0,0,0,0,word,msg-bfd97fdf4802632052a2,development_readout,sim-cbbf28a672e15a3e6555,normal,0.1216385659
202,0,1,1,1,word,msg-c01066002bd63046b1d1,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9798655355
202,0,0,0,0,word,msg-c0173c30cb4aa284a720,development_readout,sim-1ecc8c83adebc6174588,normal,0.1388879534
202,0,1,1,1,word,msg-c0362d5d0f630a845834,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,0,1,0,word,msg-c042f675eebb3a0d3a08,development_readout,sim-95f5ebe6160eac25f753,normal,0.151789525
202,0,1,1,1,word,msg-c05524d01525b950cd89,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,0,0,0,word,msg-c05c24db8eb411f9d6e6,development_readout,sim-8b5d7fa151df3e4f9bf9,normal,0.0933175933
202,0,0,0,0,word,msg-c07b7ec43ffcfc4ef06b,development_readout,sim-65a887dab136e1fa0739,normal,0.1485924333
202,0,1,1,1,word,msg-c08d6bcf1b9228415c99,development_readout,sim-ef50eee5b5463e78d3f7,smishing,0.955279045
202,0,0,0,0,word,msg-c09090fc8ab31946819a,development_readout,sim-983bb6c96faca0992d51,normal,0.1359059455
202,0,1,1,1,word,msg-c0b1465ea3267f88bd6c,development_readout,sim-e2dbd735215341fa75eb,smishing,0.7474137879
202,0,0,0,0,word,msg-c0b93ce724299aabc8d9,development_readout,sim-522f69f7af7ca80929d4,normal,0.1035247858
202,0,0,0,0,word,msg-c11dfabbb9f2b326dd7e,development_readout,sim-41b5832ebcc941d8cd78,normal,0.0875598161
202,0,1,1,1,word,msg-c12986fd63b93c71cfa2,development_readout,sim-a162059c0e5a45e52dbb,smishing,0.6159890418
202,0,1,1,1,word,msg-c1352eeb63386e5b4c9b,development_readout,sim-c2a76b73c53bc089b130,smishing,0.9802510934
202,0,1,1,1,word,msg-c159db178125027e52ae,development_readout,sim-ef50eee5b5463e78d3f7,smishing,0.9353472396
202,0,1,1,1,word,msg-c17c67eb339e31403d01,development_readout,sim-b3e9083dae5df82d717e,smishing,0.9449950786
202,0,0,0,0,word,msg-c185259842d38caa3cca,development_readout,sim-f6adbe3e3d6a6db96b2b,normal,0.1025984369
202,0,0,0,0,word,msg-c1b4b08d10ec64b9276e,development_readout,sim-0a158fb051cd05526e29,normal,0.0513864078
202,0,1,1,1,word,msg-c1c107ae13e32a9270d7,development_readout,sim-cebf0fdd0301a963f3a4,smishing,0.9955210195
202,0,0,0,0,word,msg-c1c99431eb83b5efc414,development_readout,sim-186c622eb3bedd55be7f,normal,0.0810768397
202,0,1,1,1,word,msg-c1e8b5753ad47aceece8,development_readout,sim-c2a76b73c53bc089b130,smishing,0.9802510934
202,0,0,0,0,word,msg-c208b1c29d0e41ea0621,development_readout,sim-6f98f4f2654ffcc375dc,normal,0.179823812
202,0,0,1,0,word,msg-c22a8b00404d3b42a237,development_readout,sim-0c9055ff46c885bd6d52,normal,0.1038255279
202,0,0,0,0,word,msg-c2574684ece7ff6c45e2,development_readout,sim-e8ebdb2f24df33d7bf28,normal,0.1112559692
202,0,0,0,0,word,msg-c2703f2aa8aeab92b862,development_readout,sim-300f62539e3b5448bc27,normal,0.1090545498
202,0,0,0,0,word,msg-c2a7b7588d5e7488e05b,development_readout,sim-b450701f4681b812c790,normal,0.1372774216
202,0,1,1,1,word,msg-c2be4c135915aa53487a,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,1,1,1,word,msg-c2c77a5669232d3caa86,development_readout,sim-c66d822ffd92e2744d05,smishing,0.7395056063
202,0,0,0,0,word,msg-c2ca9c48aec8903bf05b,development_readout,sim-eaefb43f472c3b25969b,normal,0.1080470574
202,0,0,0,0,word,msg-c2d5b5264561f4b78f9c,development_readout,sim-b55dbc9021cfeff39e32,normal,0.1496546086
202,0,0,0,0,word,msg-c2dbf3f9ef08a79aafdb,development_readout,sim-b3db79edd884ab88eeca,normal,0.0912078195
202,0,1,1,1,word,msg-c2e78d178d34a9c9825d,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,0,0,0,word,msg-c2ff4377ce7319e1882b,development_readout,sim-fbe1ce6e0d64e90abe4e,normal,0.0926814848
202,0,1,1,1,word,msg-c30e06c0a1dc003d365d,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,1,1,1,word,msg-c32cb215037a832071d7,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,0,0,0,word,msg-c33a40023a4fe4294f0d,development_readout,sim-553760d1528e874ccdbd,normal,0.1216385659
202,0,1,1,1,word,msg-c33c871433d33b1df47a,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,0,0,0,word,msg-c3737d3488fea4d75077,development_readout,sim-82adb887068a090c3c53,normal,0.0807113317
202,0,0,0,0,word,msg-c39cb1f485ab4ced7d83,development_readout,sim-2e1347c052cc2c811e2c,normal,0.1155880961
202,0,0,0,0,word,msg-c3ad0c83418e3d551ad5,development_readout,sim-5d15b828186732fa9d65,normal,0.0938553332
202,0,0,0,0,word,msg-c3cbe57ff8b53ab2ec81,development_readout,sim-7ff9e3fa06269982ed1e,normal,0.1194736685
202,0,0,0,0,word,msg-c3ce7d2dad5e92473ede,development_readout,sim-8d973ed2c4fd3a51e504,normal,0.0525310225
202,0,0,0,0,word,msg-c4154004f678f98cb522,development_readout,sim-ced267860a1238db17c8,normal,0.0857058452
202,0,1,1,1,word,msg-c43750d5d815ffe9a82c,development_readout,sim-ef50eee5b5463e78d3f7,smishing,0.955279045
202,0,1,1,1,word,msg-c48243656e46e2040990,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,0,0,0,word,msg-c48f54a393f1712d0aa8,development_readout,sim-9e081bf7a0dbff90ee55,normal,0.1255819649
202,0,1,1,1,word,msg-c4a8f9dcab15509ba6b8,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,1,1,1,word,msg-c4d37670e3235e2ac9b4,development_readout,sim-01b6f99a5037bc679b5b,smishing,0.9039397268
202,0,0,0,0,word,msg-c4eac84b2a98a8b0f484,development_readout,sim-5c1f6790e2e401db568f,normal,0.130528457
202,0,0,1,0,word,msg-c501c0ec1b3f1dc138d2,development_readout,sim-c430d5f555def81c184d,normal,0.1301673558
202,0,0,0,0,word,msg-c51a29b00765bbce70ab,development_readout,sim-58e218e0f1f4e0627d6a,normal,0.4306224322
202,0,0,0,0,word,msg-c51ca2715cbd5a4dcb49,development_readout,sim-b1001e65137ec62aed68,normal,0.095570486
202,0,0,0,0,word,msg-c51d4a48b21b76cd4240,development_readout,sim-e7fb438590b7bf35a30e,normal,0.0394707451
202,0,1,1,1,word,msg-c5226db878c7fe4c4e38,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,1,1,1,word,msg-c53660960b769bf457fe,development_readout,sim-12efa669d176a50be96e,smishing,0.953779852
202,0,0,0,0,word,msg-c53ad816495b7a125e9f,development_readout,sim-8ee640d8615eb3d74684,normal,0.0898930594
202,0,0,0,0,word,msg-c5a256c97c1b804a8d16,development_readout,sim-034a7a648323f1273a00,normal,0.0973625153
202,0,1,1,1,word,msg-c5ca1cb43c3766da9230,development_readout,sim-1a46b2f758e7763ca5f0,smishing,0.9302285008
202,0,0,0,0,word,msg-c5d55d035cd7e63b63a8,development_readout,sim-032f58a213202c236db0,normal,0.0893864993
202,0,0,1,0,word,msg-c5fcc08c713b0d0b6c36,development_readout,sim-90b78508863470480326,normal,0.1936130643
202,0,1,1,1,word,msg-c606462bd1b968c79eeb,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,1,1,1,word,msg-c626ccb2b1e5f2421af5,development_readout,sim-c2a76b73c53bc089b130,smishing,0.9802510934
202,0,0,0,0,word,msg-c63349320fcc3ff5e09b,development_readout,sim-07d74a9bcb046819239c,normal,0.0384521182
202,0,0,0,0,word,msg-c6755a16f10f29197e41,development_readout,sim-f3bd8d6771aa95dd2b96,normal,0.08010311
202,0,0,0,0,word,msg-c6880328d2e72eaff2bf,development_readout,sim-0484bb8eaf3b45197d54,normal,0.1663696266
202,0,1,1,1,word,msg-c69220ac434849165f7e,development_readout,sim-03818c722072e3db2249,smishing,0.9873915568
202,0,0,0,0,word,msg-c69500a7328e50753707,development_readout,sim-1a7673e50a56ce58c29f,normal,0.12645205
202,0,0,0,0,word,msg-c6a02a4e3077a0842fdc,development_readout,sim-d9c49222c43da53a2d11,normal,0.1178978325
202,0,0,0,0,word,msg-c6bb403aa156c272028e,development_readout,sim-af07e0a74028ae1604be,normal,0.0263369464
202,0,0,0,0,word,msg-c6d1d4af5ff419addc58,development_readout,sim-cc0bbaedb35db861eacd,normal,0.0895433922
202,0,1,1,1,word,msg-c6db34918134747fe28d,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,0,1,0,word,msg-c6f6a4ec77c25f734d00,development_readout,sim-906226b405535a753fea,normal,0.2097636
202,0,1,1,1,word,msg-c6faf259a6f0afbe417e,development_readout,sim-5200edf8f1c27b34ad90,smishing,0.8392305713
202,0,0,0,0,word,msg-c70122c508a38db39f41,development_readout,sim-e629d40a241825f445c9,normal,0.0424113336
202,0,0,0,0,word,msg-c71a4cc01131bfa6ff0f,development_readout,sim-9c0c1fbaf354f53be53c,normal,0.1216385659
202,0,0,0,0,word,msg-c7264189c2266cc64dae,development_readout,sim-c78d575e5a64f3cc7421,normal,0.0852626519
202,0,0,0,0,word,msg-c748391ee5339dddca93,development_readout,sim-c9c43da9edc6cba9ff54,normal,0.1288904574
202,0,1,1,1,word,msg-c7653ae950635eebf1df,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9798655355
202,0,0,0,0,word,msg-c768a88acea7fc5e8b1b,development_readout,sim-38f6ca53233abd5ee908,normal,0.1146815243
202,0,0,1,0,word,msg-c76d6eb0272279e2ee0b,development_readout,sim-62a553695bb8c493f701,normal,0.1845192969
202,0,1,1,1,word,msg-c77300e1b6dfa568ed4f,development_readout,sim-122ca14a1812cebb99c7,smishing,0.9998094857
202,0,1,1,1,word,msg-c78e22be2f5a2897f90a,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,1,1,1,word,msg-c79ded758f48b0ff5c08,development_readout,sim-c2a76b73c53bc089b130,smishing,0.9802510934
202,0,0,0,0,word,msg-c7a98f4235e02dd56e25,development_readout,sim-abf51dd6aa0a09f2fb07,normal,0.1216385659
202,0,0,1,0,word,msg-c7e293a1be73fcf7a7f3,development_readout,sim-4d9369e0d55dd9eab621,normal,0.2015388107
202,0,1,1,1,word,msg-c8213e34aa2555587698,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9798655355
202,0,0,0,0,word,msg-c843e89d7c650a9c0617,development_readout,sim-b738ccf91360125bba57,normal,0.0942388089
202,0,1,1,1,word,msg-c8575571d021d1d75678,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,1,1,1,word,msg-c871970d1d963d28d258,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,0,0,0,word,msg-c87860c8e196754460cc,development_readout,sim-f921953ba9f41074e75a,normal,0.0678551009
202,0,0,0,0,word,msg-c881d4f01f76e3714534,development_readout,sim-2898c6d37b1352cdbf21,normal,0.1127704528
202,0,1,1,1,word,msg-c89c2d9cc497c9e8c436,development_readout,sim-c2a76b73c53bc089b130,smishing,0.9829822181
202,0,1,1,1,word,msg-c8a2344c2958ad302366,development_readout,sim-ef50eee5b5463e78d3f7,smishing,0.9353472396
202,0,0,1,0,word,msg-c90963452d2bc6ca7bc1,development_readout,sim-60621eb6827678a4291a,normal,0.1649063764
202,0,1,1,1,word,msg-c912b54a77e8884aa2fa,development_readout,sim-a7217387be48ba38c6eb,smishing,0.981362487
202,0,0,0,0,word,msg-c94c39fd19f66ecbae8e,development_readout,sim-241a2f5efc59b2502482,normal,0.0807614546
202,0,0,0,0,word,msg-c9528583e11e00a18dc2,development_readout,sim-67fee9af143c4f58ee72,normal,0.1043533337
202,0,0,0,0,word,msg-c9559ae26067c6be8d72,development_readout,sim-200fb9d28e5af1dfc28f,normal,0.0941007363
202,0,0,0,0,word,msg-c960589ad9634b9b9841,development_readout,sim-641b13fce6f0225fee96,normal,0.1299649966
202,0,1,1,1,word,msg-c991b7630a10fb316e5f,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9798655355
202,0,1,1,1,word,msg-c9af8927f4b01ddd581c,development_readout,sim-fe1f0132400e2e584767,smishing,0.9792886653
202,0,1,0,1,word,msg-c9f03e64293fb8bae46b,development_readout,sim-abb36b18b2cb15d47a25,smishing,0.7129747222
202,0,0,1,0,word,msg-ca366294f520cfc85b48,development_readout,sim-6e6140b35b773f63a872,normal,0.083920772
202,0,0,0,0,word,msg-ca3d2062c339d92867dc,development_readout,sim-a0e5704c67c34bb0b216,normal,0.0814924276
202,0,0,0,0,word,msg-ca5bdb25718531d3adcf,development_readout,sim-70a8af29e98bd4a201a2,normal,0.0800607216
202,0,0,0,0,word,msg-ca71b80709ef30d66f44,development_readout,sim-6c1ee9f49dca21a1da49,normal,0.0654654994
202,0,0,1,0,word,msg-ca797258caa2306e0985,development_readout,sim-7246067c6cc518eb9c9e,normal,0.208012853
202,0,0,1,0,word,msg-ca8b8bd48c6c5fb36582,development_readout,sim-0061f562a9894c098a03,normal,0.1007677622
202,0,1,1,1,word,msg-ca9e7c0aaf270ddb07f3,development_readout,sim-a03a357502d5665d3ef1,smishing,0.6176134476
202,0,0,1,0,word,msg-cadd89370e7e41d815cc,development_readout,sim-3a3f02671ea0ed966877,normal,0.2165172175
202,0,1,0,1,word,msg-cb107b27366c1e7283c6,development_readout,sim-27fbf9e4403731d64ce3,smishing,0.8090942308
202,0,0,0,0,word,msg-cb2f1b521d989c3de93a,development_readout,sim-b9884dc9b18dc9fd2402,normal,0.1024214517
202,0,0,0,0,word,msg-cb49ae6cf3e4dd77005a,development_readout,sim-f16889e354b7bb051b3e,normal,0.1216385659
202,0,0,0,0,word,msg-cb8a7d500660e9d1ef81,development_readout,sim-52d6e4c80f621db5929d,normal,0.0925774314
202,0,1,1,1,word,msg-cb9d0a92cbca42ab2b8d,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,0,0,0,word,msg-cbb7adf1b643006240e4,development_readout,sim-f870fe8b3b60f39c3ed9,normal,0.0725215686
202,0,1,1,1,word,msg-cbb8eb64b0614fe28e5c,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,0,0,0,word,msg-cbc7c96342988a164a53,development_readout,sim-0394fcc15c992b2fa015,normal,0.2046174685
202,0,1,1,1,word,msg-cc0216b154434096b6b8,development_readout,sim-c66d822ffd92e2744d05,smishing,0.7413663267
202,0,0,0,0,word,msg-cc20da1451bff3860b22,development_readout,sim-585dc6ace3c56d1b902f,normal,0.0539638312
202,0,0,0,0,word,msg-cc2abb1b5f461f61ad0c,development_readout,sim-e1fe8e858eed67982667,normal,0.1095329711
202,0,1,1,1,word,msg-cc415684e985c4e86336,development_readout,sim-da632fc90e2dfca1cf19,smishing,0.8701068738
202,0,0,1,0,word,msg-cc4bc145dc58fae4132a,development_readout,sim-a63596dc62cf60164ff3,normal,0.4026321871
202,0,1,1,1,word,msg-cc60c4b52c8a98b96bf9,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,0,0,0,word,msg-cced4520ab46379e15a2,development_readout,sim-c6a9ae0503ca6c4260e9,normal,0.0535680478
202,0,0,0,0,word,msg-cd06c6446a95c2008c3d,development_readout,sim-88210918dc3f2f2faa47,normal,0.1102415445
202,0,0,0,0,word,msg-cd248bf2726025cd21d4,development_readout,sim-b450701f4681b812c790,normal,0.1372774216
202,0,0,0,0,word,msg-cd4573e2c93a874feef3,development_readout,sim-f8a9c2dd8c3d550965a4,normal,0.0850534276
202,0,1,1,0,word,msg-cd9c7d25d196cc330c01,development_readout,sim-252ec29cc87a70885b69,smishing,0.4157232337
202,0,1,1,1,word,msg-cdaddbdf5e7145bcb43c,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,0,0,0,word,msg-cdefe9b515ef16eacda2,development_readout,sim-33aacca154f568c3698b,normal,0.0656501855
202,0,0,0,0,word,msg-ce2cf61983dfc9d38f92,development_readout,sim-43309c0846731fc925ff,normal,0.0906809142
202,0,1,1,1,word,msg-ce514d2067dbc530a8d0,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9798655355
202,0,0,0,0,word,msg-ce54759cd78874417867,development_readout,sim-34d546994ccb50f96b74,normal,0.0924534585
202,0,0,0,0,word,msg-ce61d4103189059bcb03,development_readout,sim-54f3ece6fad58ecfc668,normal,0.1280108495
202,0,1,1,1,word,msg-ce75b49999be7249d35a,development_readout,sim-f8aee969823faa439230,smishing,0.950930735
202,0,0,0,0,word,msg-ce9027fe8a02943b29a0,development_readout,sim-c2efa3435d8f3e4f651a,normal,0.1078883077
202,0,0,0,0,word,msg-ce9aaffe9d913d3ed77c,development_readout,sim-599ace776d1d70a41397,normal,0.1063824152
202,0,1,1,1,word,msg-cecd46e3cfcb221a907a,development_readout,sim-f7f71c19f3f99eb557e9,smishing,0.7793936839
202,0,0,0,0,word,msg-ceda1cbb22871494af86,development_readout,sim-200fb9d28e5af1dfc28f,normal,0.0941007363
202,0,0,0,0,word,msg-cf0febf3b96851ddf954,development_readout,sim-9956aaf8a7878085c6f8,normal,0.1456227152
202,0,0,0,0,word,msg-cf1c2542cfb1b36d9f1e,development_readout,sim-807ff0070dbc736d03dd,normal,0.1728503423
202,0,0,0,0,word,msg-cf2412f1271932b5da4f,development_readout,sim-afab24ccdb11de20bac0,normal,0.1066680627
202,0,0,1,0,word,msg-cf3929785a1062dd97f0,development_readout,sim-7187dddf55c2d9ad92b2,normal,0.2419401212
202,0,0,0,0,word,msg-cf3b14979766145964e6,development_readout,sim-4a35d1e2e7c724707f0b,normal,0.1118711642
202,0,0,0,0,word,msg-cf5dd2b933fd3bb4063c,development_readout,sim-a0d5f8c25d9c85043939,normal,0.093644792
202,0,1,1,1,word,msg-cf6c855cbd8a6260f1fe,development_readout,sim-c2a76b73c53bc089b130,smishing,0.9802510934
202,0,1,1,1,word,msg-cf98ac29b8b3fc58e123,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9831238525
202,0,0,0,0,word,msg-cfb077880519ebf8a918,development_readout,sim-e680f44b6a7b0d84fd50,normal,0.1216385659
202,0,0,0,0,word,msg-cfbeb4f27a321604030f,development_readout,sim-c894153e4c4b69deb781,normal,0.0306678315
202,0,1,1,1,word,msg-cfc5948f7e6e1f6e8878,development_readout,sim-1a46b2f758e7763ca5f0,smishing,0.9302285008
202,0,1,0,0,word,msg-cfebfff6180461481c77,development_readout,sim-89e93e1475758ef0931e,smishing,0.3563385056
202,0,1,1,1,word,msg-d08bcdaa0434270ddd1a,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9798655355
202,0,1,1,1,word,msg-d0a7ab3828bb97c9b877,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9798655355
202,0,0,0,0,word,msg-d0bda2a3bf7a04c90c58,development_readout,sim-af586e717343bc53c9bc,normal,0.0422365152
202,0,0,0,0,word,msg-d11121e38f257299ba83,development_readout,sim-e4f89da281baedc3c3fc,normal,0.0940165532
202,0,1,1,1,word,msg-d11aa8c91f8e04142256,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9798655355
202,0,1,1,1,word,msg-d14683446dc75fc01ddb,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9798655355
202,0,0,1,0,word,msg-d16d9538bf8b80f65dff,development_readout,sim-005ca6196ca27053f317,normal,0.1940234221
202,0,1,1,1,word,msg-d1774a0e869e0ba52523,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9798655355
202,0,1,1,1,word,msg-d23168721a7ae54f1e66,development_readout,sim-c1b1057f7b28a3b83ae9,smishing,0.718680822
202,0,1,1,1,word,msg-d24151e75a1eaccab004,development_readout,sim-905af9b7ab4bb65d47bd,smishing,0.9471370642
202,0,0,1,0,word,msg-d24ec681bb2b13937170,development_readout,sim-d4b14c83603c287edacd,normal,0.0971421446
202,0,0,0,0,word,msg-d2715dc5b40b585a24e3,development_readout,sim-85cd97fca0df7ae6b5c2,normal,0.10421877
202,0,0,0,0,word,msg-d27781afefcf051d2473,development_readout,sim-ab1cf45858c00296775c,normal,0.0737451595
202,0,0,0,0,word,msg-d29f4f2457ee7be6a31f,development_readout,sim-e7b55bff2a15d3c34506,normal,0.0969886468
202,0,1,1,1,word,msg-d2b23b7047b3adce9fc9,development_readout,sim-a276375817e3a09f68c0,smishing,0.7841148697
202,0,1,1,1,word,msg-d2f0e8d77032297a807e,development_readout,sim-c2a76b73c53bc089b130,smishing,0.9802510934
202,0,0,0,0,word,msg-d2fb91608466184e2b0b,development_readout,sim-51f03267bf43ccdd7f96,normal,0.0951567124
202,0,1,1,1,word,msg-d2fbfa6de6f03eb3a58c,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9798655355
202,0,0,0,0,word,msg-d30c5ef06015fee6c64c,development_readout,sim-42a1fa49bedc8cababce,normal,0.0517915394
202,0,0,0,0,word,msg-d3162a235b4b99c059aa,development_readout,sim-058b3c7642dcc20e20d8,normal,0.120916096
202,0,0,0,0,word,msg-d31f1031ec6d9d51092a,development_readout,sim-88fb87d6df4830e230f5,normal,0.112491935
202,0,0,0,0,word,msg-d320c6bdb9eb334bf483,development_readout,sim-298c446b9f17093c8119,normal,0.1084391495
202,0,1,1,1,word,msg-d32fa70bf00362552bd8,development_readout,sim-2fc39e78312558e125aa,smishing,0.9719674441
202,0,0,0,0,word,msg-d3b2d7427cc8de30ce6e,development_readout,sim-4c5e86ef0e78da907611,normal,0.0913008274
202,0,0,0,0,word,msg-d3e25a130f49e24fec59,development_readout,sim-f2fc926d79a290427dee,normal,0.1216385659
202,0,0,1,0,word,msg-d3fe292e733d00f84f1d,development_readout,sim-93e63d7516bf08d3cbc9,normal,0.2050586091
202,0,0,0,0,word,msg-d424b3ff4a8bb5626cd9,development_readout,sim-e63647329e2d612ab6c4,normal,0.1082013076
202,0,0,0,0,word,msg-d4aab88cf1e5c149b078,development_readout,sim-884be99b0b762031bbc0,normal,0.0703565522
202,0,1,1,1,word,msg-d4c895af8bda504bc1ad,development_readout,sim-03818c722072e3db2249,smishing,0.9873915568
202,0,0,0,0,word,msg-d4d449756ecbd5eefcbf,development_readout,sim-2fe92bfb9395534ed726,normal,0.1216385659
202,0,0,0,0,word,msg-d4d4f9dc451027f6bac6,development_readout,sim-9082fa3d4c3f9bcbe22c,normal,0.0523738843
202,0,0,0,0,word,msg-d4f4924fbb8063977448,development_readout,sim-085ff7386679e55578db,normal,0.0623279166
202,0,1,1,1,word,msg-d50200f8079c8598436f,development_readout,sim-a4056b1b30294791fcdb,smishing,0.9798655355
