message_id,split,similarity_group_id,label,target,has_url,url_count,text_length,text_probability,text_probability_oof,text_probability_meta_input,oof_fold_id,sas_meta_fit_eligible,url_probability_filled,url_probability_missing,fixed_fusion_probability,url_neutral_probability,linear_cf_probability,kcbert_probability,kcbert_calibrated_probability,kcbert_cf_probability,attack_type
msg-bf0057e54fa610bec73f,train,sim-dbb84d1ea8021afca98e,normal,0,0,0,23,0.015648565994560517,0.0200958507701787,0.0200958507701787,1.0,1,0.0,1,0.015648565994560517,0.017159313953441776,0.010604561901870674,,,,
msg-545200606103ac207dca,validation,sim-48b8a5ee2cb6eb567abe,normal,0,0,0,164,0.08516640597163953,,0.08516640597163953,,1,0.0,1,0.08516640597163953,0.12198331034156193,0.08746084471595035,0.00021401829,0.00673330644543423,0.000113386515,
msg-6b63f6f7e5ccd3a2c7bb,test,sim-d2b1a573a17e26b4313f,normal,0,0,0,192,0.09157319824931344,,0.09157319824931344,,1,0.0,1,0.09157319824931344,0.11785862339272138,0.09302774910494571,0.00021128578,0.006682690922905513,0.00013305487,
msg-99d171d1d58dbd6879fe,validation,sim-acd308bf54e127ed16ed,normal,0,0,0,32,0.04784253044229734,,0.04784253044229734,,1,0.0,1,0.04784253044229734,0.07042728347634725,0.043974678198477765,0.00012726612,0.00496086680349843,9.2688366e-05,
msg-1f1bc0572bcce9e52e61,train,sim-f1f9c3e917f6441e9249,normal,0,0,0,73,0.059752277557634605,0.0699187507453995,0.0699187507453995,3.0,1,0.0,1,0.059752277557634605,0.1029689381252856,0.059209480449974955,,,,
msg-c7b56cf3892c40003098,train,sim-8970bdd94102b39a8340,normal,0,0,0,26,0.05343119818730096,0.0614928368796903,0.0614928368796903,1.0,1,0.0,1,0.05343119818730096,0.09077040457080673,0.0479992339422678,,,,
msg-154f563f0d219e20e13a,train,sim-8b7ef3ba7869e9fb32be,normal,0,0,0,37,0.06723028062641201,0.075434671703203,0.075434671703203,0.0,1,0.0,1,0.06723028062641201,0.11507822490249009,0.06542092821750535,,,,
msg-d6b7b9411ed935ac22c7,train,sim-4af491c9cd0e89303b0c,normal,0,0,0,28,0.06769060811612734,0.0741444988784368,0.0741444988784368,3.0,1,0.0,1,0.06769060811612734,0.11414782963562724,0.07533053443530555,,,,
msg-61dcf74bfa714ab9727e,validation,sim-8b3a63784066f1721abf,normal,0,0,0,26,0.06816612408544512,,0.06816612408544512,,1,0.0,1,0.06816612408544512,0.1294477726066649,0.07213819712673569,0.00011740197,0.004730929349939733,7.690519e-05,
msg-961b917f6c38fdcde2da,train,sim-7a04cae9392770ed915f,normal,0,0,0,26,0.11287089025070318,0.126864204136976,0.126864204136976,0.0,1,0.0,1,0.11287089025070318,0.19044976422138854,0.13586767848089573,,,,
msg-5280cf7844b74c32d0b2,train,sim-8db80b1a76b22f8dbff3,normal,0,0,0,23,0.06588071632338145,0.0785105249544758,0.0785105249544758,3.0,1,0.0,1,0.06588071632338145,0.1261711547427848,0.06873984061918874,,,,
msg-ef0ab34504746ba26bb6,validation,sim-1996efaa00c92f380473,normal,0,0,0,28,0.023759562773969657,,0.023759562773969657,,1,0.0,1,0.023759562773969657,0.0304922721722865,0.019451495000711493,0.000113028225,0.004626423662343763,6.761675e-05,
msg-c21e147ebc288236d642,train,sim-c6bd34d15cd70d71a9f6,normal,0,0,0,19,0.14888491764905093,0.1607015011890284,0.1607015011890284,2.0,1,0.0,1,0.14888491764905093,0.2588244363730225,0.19081900795215329,,,,
msg-01bbb2e403e4674e603d,validation,sim-9c8aed2aaa5ff6ef7a94,normal,0,0,0,200,0.045889261100762684,,0.045889261100762684,,1,0.0,1,0.045889261100762684,0.06166654097168876,0.03693095716540569,0.00017507438,0.005983971070079901,8.570878e-05,
msg-3fb2574198ba63e5b1ea,train,sim-82ce340feff1a59ca6e9,normal,0,0,0,26,0.05430863472470006,0.0618907101703242,0.0618907101703242,1.0,1,0.0,1,0.05430863472470006,0.08646005145823271,0.050905020437454776,,,,
msg-d284451b0da35a0d17da,train,sim-43af684289b9906f3c5a,normal,0,0,0,48,0.05371329864894363,0.0548975246658949,0.0548975246658949,0.0,1,0.0,1,0.05371329864894363,0.09820460919075119,0.054084092302975575,,,,
msg-61507195ca1ad1e0873a,train,sim-5b4b6dc3f79e17bd3d2c,normal,0,0,0,32,0.0586285530944979,0.0709507630929742,0.0709507630929742,1.0,1,0.0,1,0.0586285530944979,0.09970081795272998,0.055892825538669866,,,,
msg-ee27c5b0388282480523,train,sim-8c6f362f6e39c80b6a99,normal,0,0,0,18,0.07802734957223048,0.0925308009294352,0.0925308009294352,4.0,1,0.0,1,0.07802734957223048,0.15187445264407803,0.08716489028564783,,,,
msg-619d9c166f4362685c53,validation,sim-92809832bed597f59b10,normal,0,0,0,18,0.05953930759129463,,0.05953930759129463,,1,0.0,1,0.05953930759129463,0.10934190800237747,0.060362958001069465,0.00011736168,0.0047299741021645195,7.6980905e-05,
msg-0783c5a3dc663366fb65,validation,sim-6e5b9a5483cdfd494f04,normal,0,0,0,40,0.11791709593757078,,0.11791709593757078,,1,0.0,1,0.11791709593757078,0.23131082110164167,0.15545702126992628,0.000113382186,0.004634942749172724,7.3857795e-05,
msg-46f639a3ca79106de539,train,sim-b5c0b12adbbf96324a6e,normal,0,0,0,37,0.05764249735982908,0.0667890842164004,0.0667890842164004,1.0,1,0.0,1,0.05764249735982908,0.10358686937397656,0.05780856986127076,,,,
msg-f83eb52ff8a245a05968,train,sim-e6051d9a89f7a3760b91,normal,0,0,0,34,0.03779711631759492,0.0446403405761488,0.0446403405761488,0.0,1,0.0,1,0.03779711631759492,0.05923155247883678,0.034001698494269206,,,,
msg-78ec18f2841e28a3954d,train,sim-6da3fc9007349c5d5168,normal,0,0,0,23,0.056717286456433556,0.066728269085089,0.066728269085089,1.0,1,0.0,1,0.056717286456433556,0.10138205324595814,0.055640806234384194,,,,
msg-b9cc51f756320ea33e74,train,sim-04a74b4019561e49fca4,normal,0,0,0,51,0.056400625580125756,0.0647633317575287,0.0647633317575287,3.0,1,0.0,1,0.056400625580125756,0.09257150906765015,0.052973980389632525,,,,
msg-ae31efa8a2dce262bfba,test,sim-8d8232ed36c51c7bb2d0,normal,0,0,0,32,0.03129593462910579,,0.03129593462910579,,1,0.0,1,0.03129593462910579,0.04564722452491338,0.021229971668432546,0.00013235549,0.005076606047787402,7.84186e-05,
msg-08a832267ed033591648,train,sim-3f1c4e589a5f888ca0ae,normal,0,0,0,28,0.052431438090948905,0.0609154001165849,0.0609154001165849,2.0,1,0.0,1,0.052431438090948905,0.09033759103450563,0.051088415907156084,,,,
msg-ba4574273c512fed1e07,validation,sim-6752c3e4c45522f32af0,normal,0,0,0,20,0.06723478479352459,,0.06723478479352459,,1,0.0,1,0.06723478479352459,0.10729733373400446,0.06510258109878099,0.000111259425,0.004583685730300893,7.843923e-05,
msg-24e1b0f24136d230619b,train,sim-78aedaea4728178188cf,normal,0,0,0,19,0.03324997903011481,0.0384947981338788,0.0384947981338788,4.0,1,0.0,1,0.03324997903011481,0.04819934241980437,0.029561228920196997,,,,
msg-5a0c05e4e1a6ffbfe4f2,test,sim-5578d1c58efda45bd9f6,normal,0,0,0,58,0.021601835494282958,,0.021601835494282958,,1,0.0,1,0.021601835494282958,0.024927654444840682,0.013094179346893987,0.00014029726,0.005253589255017812,8.3880936e-05,
msg-a5208b308bbed0e3765b,train,sim-e68c1addf71967f5ccd6,normal,0,0,0,20,0.0699420239031287,0.0823234214109939,0.0823234214109939,4.0,1,0.0,1,0.0699420239031287,0.14449523237970877,0.07498230895487659,,,,
msg-f783d613a78c5ec4dabc,train,sim-029127f97228b88278e8,normal,0,0,0,20,0.06360074411795046,0.074638529913981,0.074638529913981,2.0,1,0.0,1,0.06360074411795046,0.10951479255495233,0.0626164217714866,,,,
msg-629490a3f69e40d5135c,train,sim-29c94973f63fd7e05b84,normal,0,0,0,200,0.048211908063097934,0.0570356120702117,0.0570356120702117,3.0,1,0.0,1,0.048211908063097934,0.0710009806317726,0.03981071589628153,,,,
msg-a5cb5d51165aa9eac150,train,sim-57a98c6883f230ff72b6,normal,0,0,0,32,0.05434628825528835,0.0665461131351436,0.0665461131351436,3.0,1,0.0,1,0.05434628825528835,0.08457310907610138,0.0507670718423791,,,,
msg-310a8759a3088477ed69,train,sim-1cb9b249d32842d648d2,normal,0,0,0,39,0.05047849931008609,0.0532087573730897,0.0532087573730897,2.0,1,0.0,1,0.05047849931008609,0.07780114992822149,0.043953783721463184,,,,
msg-f3e940ca1d29de7b2752,validation,sim-30c9c5e28ccc63436ad2,normal,0,0,0,32,0.05408488773347638,,0.05408488773347638,,1,0.0,1,0.05408488773347638,0.0938281653696446,0.044810438974617645,0.000119299926,0.0047757757888295446,6.8606205e-05,
msg-745f634840bfcdb81f5c,train,sim-8b9ea45e9490668048ba,normal,0,0,0,18,0.03312353861828878,0.03760672084923,0.03760672084923,2.0,1,0.0,1,0.03312353861828878,0.0493140660926305,0.02955159218031642,,,,
msg-fcca0b4554ab646932cf,train,sim-9de8eca43387092bb2fd,normal,0,0,0,554,0.023735218823092888,0.0269405285341708,0.0269405285341708,0.0,1,0.0,1,0.023735218823092888,0.01990385659870043,0.013389299827643353,,,,
msg-ea4998b1c51d39bb5d56,train,sim-fae8ce2e77966010f76b,normal,0,0,0,22,0.07204633339398409,0.0833103691864641,0.0833103691864641,2.0,1,0.0,1,0.07204633339398409,0.15018430913371258,0.0800688283647057,,,,
msg-5fcc7fa5ea5b046c49d1,test,sim-b75d6db8c05e82a996fa,normal,0,0,0,47,0.060590798712290714,,0.060590798712290714,,1,0.0,1,0.060590798712290714,0.11512102129460061,0.05973882405708945,0.00012253651,0.004851576140419767,7.048941e-05,
msg-b1900d44f95b9853f588,train,sim-3c7a093bbc55173ca6d7,normal,0,0,0,18,0.08687073720946308,0.1047449926835781,0.1047449926835781,4.0,1,0.0,1,0.08687073720946308,0.14609915038986024,0.1030300814321783,,,,
msg-02f9aea731f5c400e97a,train,sim-1d7c3c4b7f815829dc8e,normal,0,0,0,29,0.056121522838465714,0.0641886723124687,0.0641886723124687,4.0,1,0.0,1,0.056121522838465714,0.1095022757699107,0.05647349918364299,,,,
msg-c9044c6fd7fc00d89ff4,train,sim-b4585134f6a888cf7d6b,normal,0,0,0,17,0.05798396803259153,0.0724556031622203,0.0724556031622203,3.0,1,0.0,1,0.05798396803259153,0.10373975446548586,0.05554752341826003,,,,
msg-47c10730d472502156e8,train,sim-c51239b2adc2cfabba6c,normal,0,0,0,55,0.05914575764751266,0.0679041226652899,0.0679041226652899,4.0,1,0.0,1,0.05914575764751266,0.09555851974034502,0.057751477014005084,,,,
msg-8216319863670a432228,validation,sim-200d481d073fa6d5b913,normal,0,0,0,191,0.029511325758882198,,0.029511325758882198,,1,0.0,1,0.029511325758882198,0.03586685496521063,0.020503015465154203,0.00014196678,0.005290260833122138,6.8413414e-05,
msg-bd9146e3efee837660b9,train,sim-8760d49f0d93543d68b8,normal,0,0,0,26,0.04856941375997436,0.0574400158885099,0.0574400158885099,4.0,1,0.0,1,0.04856941375997436,0.08092955426530196,0.04370228184314628,,,,
msg-86325e9ed479baeabc37,train,sim-23317ee23cc312ec0397,normal,0,0,0,877,0.027820869333462027,0.0326089090976586,0.0326089090976586,0.0,1,0.0,1,0.027820869333462027,0.023627188454628304,0.01833700957221686,,,,
msg-ab4695e638087b9f6365,train,sim-a232986fa518715266f6,normal,0,0,0,31,0.0430019947779532,0.0518224865185546,0.0518224865185546,1.0,1,0.0,1,0.0430019947779532,0.0704477269872899,0.0366516655223459,,,,
msg-f0ba8df5576ee6e6f3e9,train,sim-735de668d1863b3e713a,normal,0,0,0,27,0.04639645874023264,0.0542275688436271,0.0542275688436271,3.0,1,0.0,1,0.04639645874023264,0.06701913430238823,0.03859845344331203,,,,
msg-7cac3fdf98f6c0fc2110,validation,sim-713568729bf80986c61f,normal,0,0,0,51,0.024865098074506063,,0.024865098074506063,,1,0.0,1,0.024865098074506063,0.030539335321718573,0.02107327457641389,0.00011380615,0.004645132171814103,7.080883e-05,
msg-1d18e427f861029e67ff,train,sim-ece3b7e36d56dfccfa1f,normal,0,0,0,26,0.09871988276219655,0.1189312576259417,0.1189312576259417,1.0,1,0.0,1,0.09871988276219655,0.1688421019022295,0.1212464593678828,,,,
msg-438b379577cc46b11a9b,train,sim-c44e7fcf80c11b79d4b5,normal,0,0,0,43,0.035775608885153125,0.0416833376153294,0.0416833376153294,1.0,1,0.0,1,0.035775608885153125,0.04955882880070191,0.030773967978331363,,,,
msg-25a6d80c2e3932a3c33e,test,sim-95f8f8746f178f2e22fd,normal,0,0,0,20,0.11124191373874652,,0.11124191373874652,,1,0.0,1,0.11124191373874652,0.22962813070745966,0.14968299728000328,0.00012365737,0.004877632548721552,9.759155e-05,
msg-21d268b8cd7326432413,train,sim-7092745d06fdbe33514b,normal,0,0,0,21,0.056528389761685574,0.0630846866493735,0.0630846866493735,2.0,1,0.0,1,0.056528389761685574,0.10932415855018436,0.0538526847201671,,,,
msg-4c6bf38f16098a877096,train,sim-cb7efeab48ef9af27647,normal,0,0,0,35,0.05418034638574008,0.0651179268710057,0.0651179268710057,4.0,1,0.0,1,0.05418034638574008,0.09021772762136165,0.050009336305274994,,,,
msg-07f68c79535bf5abfbd8,train,sim-0ba1c3762179388b7d7e,normal,0,0,0,273,0.03860314711087563,0.0469573859485512,0.0469573859485512,1.0,1,0.0,1,0.03860314711087563,0.042457873920402366,0.027982906562620213,,,,
msg-a250be1f8d156a9e3f7d,train,sim-57cfaaafc88d28c140d8,normal,0,0,0,16,0.08783901658924821,0.0951553849732494,0.0951553849732494,3.0,1,0.0,1,0.08783901658924821,0.17611045294580124,0.10908489240578927,,,,
msg-c72f80bd1afe7511d329,test,sim-814febfc5cf0ccd6f299,normal,0,0,0,160,0.0558139018607381,,0.0558139018607381,,1,0.0,1,0.0558139018607381,0.10036140740946459,0.05490662002985023,0.0002530336,0.0074288188349085895,0.00011059103,
msg-0955ad509b64909003b3,train,sim-27d3e978b596cae0e69d,normal,0,0,0,17,0.08342651810831384,0.0883670267366559,0.0883670267366559,0.0,1,0.0,1,0.08342651810831384,0.15718516401663746,0.09299214695328042,,,,
msg-4b5542dfc93661a696a5,validation,sim-3462866240c2b6246d1d,normal,0,0,0,101,0.05542361104024221,,0.05542361104024221,,1,0.0,1,0.05542361104024221,0.08586767936888862,0.050915391925449714,0.0001579487,0.0056326748040519195,8.1500984e-05,
msg-3069e2c8e4386819b69c,validation,sim-b75cae3c1615048cf22e,normal,0,0,0,20,0.06418338356621509,,0.06418338356621509,,1,0.0,1,0.06418338356621509,0.1074993074008362,0.06348151426082405,0.00011103398,0.004578218348568611,7.273869e-05,
msg-b8a71c8b658d6d55fe14,train,sim-090c0f54ae26f6948958,normal,0,0,0,19,0.03688021163565004,0.0414454964767503,0.0414454964767503,3.0,1,0.0,1,0.03688021163565004,0.05277861719232185,0.033184911632785793,,,,
msg-90ffe79574316d34a6ed,train,sim-e341c25aa255bec81b1f,normal,0,0,0,196,0.059848751253301476,0.066106675007914,0.066106675007914,2.0,1,0.0,1,0.059848751253301476,0.09358689295496196,0.05794799212750547,,,,
msg-759b07042a3dbf22d7c7,train,sim-f10e4d5a1750ac03a337,normal,0,0,0,41,0.050755090645362724,0.0603534518375148,0.0603534518375148,4.0,1,0.0,1,0.050755090645362724,0.08056237852788174,0.04723505060990996,,,,
msg-dbe7e88595d816c37917,train,sim-beef7024d9bb81f6b177,normal,0,0,0,20,0.04971893222865198,0.0549850477090496,0.0549850477090496,3.0,1,0.0,1,0.04971893222865198,0.08447627342989172,0.047119938499244104,,,,
msg-39d13fbef109b7fbb023,test,sim-0ba829be2bfa6e72855f,normal,0,0,0,23,0.048577131140488776,,0.048577131140488776,,1,0.0,1,0.048577131140488776,0.0813778551418789,0.04414991080527833,0.00010984764,0.004549371713095045,8.060795e-05,
msg-7fd41ce799d07e4685fa,train,sim-c8ff2603744e4aa82651,normal,0,0,0,26,0.07571910011611795,0.0842586370530049,0.0842586370530049,2.0,1,0.0,1,0.07571910011611795,0.12407554702741298,0.07605004079847787,,,,
msg-a06476099a5b58047481,train,sim-f82662b25d9bdb950266,normal,0,0,0,19,0.06751303052396855,0.0792621419397458,0.0792621419397458,2.0,1,0.0,1,0.06751303052396855,0.12725695320442118,0.07736179518308473,,,,
msg-00267a1677f9e938bb43,train,sim-2e446c7810b0713910f6,normal,0,0,0,18,0.06208132256691076,0.0721705685895418,0.0721705685895418,0.0,1,0.0,1,0.06208132256691076,0.11071763471354899,0.060440940942747094,,,,
msg-5f4e47d13710aa83e45a,train,sim-eb5cda8e0dc9b75b7dca,normal,0,0,0,36,0.0884900929330637,0.1019353124569314,0.1019353124569314,3.0,1,0.0,1,0.0884900929330637,0.18217879687917682,0.107380069555912,,,,
msg-5e8a3e2f1987c5ef5ac3,validation,sim-ff9bfe016868d64af267,normal,0,0,0,26,0.07574979980948092,,0.07574979980948092,,1,0.0,1,0.07574979980948092,0.16049825896413883,0.08882576848580533,0.00010756957,0.004493614655456523,6.17524e-05,
msg-3db12950eaf9dce465ae,train,sim-7b57897b8d407736c32c,normal,0,0,0,19,0.029463108867797672,0.0284377057828978,0.0284377057828978,4.0,1,0.0,1,0.029463108867797672,0.04145633660232204,0.02551174664939656,,,,
msg-249bc0e728f50d1875bd,train,sim-99a7e1f87e3b4ebd3480,normal,0,0,0,19,0.06651370306055245,0.074929292063293,0.074929292063293,0.0,1,0.0,1,0.06651370306055245,0.09845588566459967,0.06355009161387949,,,,
msg-ded2274e5916bdf840e2,train,sim-c9151c888d1c6bcdb64b,normal,0,0,0,34,0.04801113649193331,0.0574785293261768,0.0574785293261768,3.0,1,0.0,1,0.04801113649193331,0.0839535395874326,0.04309748159024022,,,,
msg-8230d7d1a7b4e6755d97,train,sim-6ad5573d44222e5928a8,normal,0,0,0,27,0.08090369509963793,0.0960020150649822,0.0960020150649822,3.0,1,0.0,1,0.08090369509963793,0.15356324079830228,0.09119521190732481,,,,
msg-d13b5fe93beb71a2121d,validation,sim-aee29ec79442bd643701,normal,0,0,0,19,0.08381745876180068,,0.08381745876180068,,1,0.0,1,0.08381745876180068,0.14866531733306523,0.10136348215529666,0.000106799846,0.004474664943589359,7.010925e-05,
msg-57c75dfa4a6fb7bbc1d6,train,sim-0b0b6e695db3df0dcaa4,normal,0,0,0,28,0.023843159975229216,0.0267528809292481,0.0267528809292481,3.0,1,0.0,1,0.023843159975229216,0.02984605313762717,0.01922312374504206,,,,
msg-2549916b7bb2f84f3136,train,sim-f7a91f5a952d7f5164a3,normal,0,0,0,192,0.03859479631497592,0.0490955175304855,0.0490955175304855,3.0,1,0.0,1,0.03859479631497592,0.04591746124935287,0.02733605613286816,,,,
msg-e8d43137f453ddd86e27,train,sim-aaa468c6d91a3674a80d,normal,0,0,0,39,0.07559864015935575,0.0894179262132046,0.0894179262132046,4.0,1,0.0,1,0.07559864015935575,0.14432657118708872,0.08563482458850626,,,,
msg-06715bb90e54bd9d019c,train,sim-ad9935e1630f78ba5d3d,normal,0,0,0,16,0.03049495729746815,0.0350617324402173,0.0350617324402173,1.0,1,0.0,1,0.03049495729746815,0.037053144438877306,0.02706585259995832,,,,
msg-96e17968d87d52485b0a,train,sim-780d0868fb116c0b05fa,normal,0,0,0,37,0.08152142500569375,0.0851862205384943,0.0851862205384943,3.0,1,0.0,1,0.08152142500569375,0.13965743210914922,0.08365248325505402,,,,
msg-4599ce5a1c723d858f29,train,sim-40833500e6a88c1224c1,normal,0,0,0,31,0.04082770791946955,0.0477024033523008,0.0477024033523008,0.0,1,0.0,1,0.04082770791946955,0.06101512303090296,0.03469116837553952,,,,
msg-a030134d81467c5d31b5,train,sim-4e620b7ee996bdd343c5,normal,0,0,0,29,0.04918740570171597,0.0588650098856556,0.0588650098856556,4.0,1,0.0,1,0.04918740570171597,0.06988020349438463,0.04421883904075879,,,,
msg-7b3616324551a999f67d,train,sim-e1ab372eda0cb45eee59,normal,0,0,0,17,0.09518966338887773,0.1140599171081032,0.1140599171081032,2.0,1,0.0,1,0.09518966338887773,0.1837281353782633,0.11179448774946749,,,,
msg-113f604d2915e748b456,test,sim-c6b186340aac31ee3eb5,normal,0,0,0,36,0.03721214375935885,,0.03721214375935885,,1,0.0,1,0.03721214375935885,0.05198092636999387,0.03384071802161748,0.00011102352,0.0045779645662124046,6.096931e-05,
msg-06d1f04ead0dbfe2f6fb,train,sim-9000465db4f365308687,normal,0,0,0,18,0.05748368465619178,0.0671961868256633,0.0671961868256633,3.0,1,0.0,1,0.05748368465619178,0.10333615464005601,0.0571790644401145,,,,
msg-88eeda370bcb8e9bdee5,test,sim-0472b6f5bd037281cdb2,normal,0,0,0,194,0.05423458899887537,,0.05423458899887537,,1,0.0,1,0.05423458899887537,0.07012347715599945,0.046764045451942196,0.00032419778,0.008591028949167155,0.00013278212,
msg-784b8bebb5278efcdd79,test,sim-61fee162064ba07bb1d1,normal,0,0,0,18,0.03800458857570252,,0.03800458857570252,,1,0.0,1,0.03800458857570252,0.060209440912898746,0.033567034749400614,0.00010709936,0.004482045330560536,7.091992e-05,
msg-0c5d47451dd88443a786,validation,sim-394429727ecbcab453e1,normal,0,0,0,197,0.06126271558556184,,0.06126271558556184,,1,0.0,1,0.06126271558556184,0.09069557740753229,0.05845839302045453,0.0003427978,0.008876563189267658,0.00018889201,
msg-1f6f408f14a6e57ab05b,train,sim-a755c5a01688ab0d27eb,normal,0,0,0,27,0.06462892327104354,0.0750369995778892,0.0750369995778892,4.0,1,0.0,1,0.06462892327104354,0.1204365853684766,0.06515954926137876,,,,
msg-3ce396a228a7d91a3b69,validation,sim-96091d503384550aa207,normal,0,0,0,19,0.08344076928911019,,0.08344076928911019,,1,0.0,1,0.08344076928911019,0.15910255769059584,0.09296077748349019,0.00010487168,0.004426945820854949,8.7809094e-05,
msg-b452b198be10d7d36240,train,sim-a08b5b7a94770b1a2848,normal,0,0,0,26,0.08809709099817446,0.1039995343917623,0.1039995343917623,3.0,1,0.0,1,0.08809709099817446,0.15150811527497973,0.08960278703888555,,,,
msg-9d69d90e1b692278a96e,train,sim-00cabf25c2f77b352617,normal,0,0,0,24,0.041373026785689486,0.0487778152702688,0.0487778152702688,4.0,1,0.0,1,0.041373026785689486,0.06795778230060989,0.04088607856608438,,,,
msg-c6871fe92e57751c6ed6,train,sim-af61de3ef0899f8ec92b,normal,0,0,0,35,0.04213147191880562,0.0518403749890203,0.0518403749890203,2.0,1,0.0,1,0.04213147191880562,0.06283658160617567,0.03371130996475072,,,,
msg-20b719d78b9701ced5c6,test,sim-ed25e4c8d61dbd92834e,normal,0,0,0,45,0.03693919174546486,,0.03693919174546486,,1,0.0,1,0.03693919174546486,0.049701363820233414,0.03377041907760122,0.00014286126,0.0053098347559591,7.4675416e-05,
msg-f8b2dea00331ba759d26,train,sim-22ba0dfe6210f961bf17,normal,0,0,0,39,0.04216528355918618,0.0481633124386387,0.0481633124386387,3.0,1,0.0,1,0.04216528355918618,0.06564989017574825,0.03989540092743146,,,,
msg-556baab7ba0989573593,train,sim-91e1ae2ff9bea37c782e,normal,0,0,0,20,0.05690922093295995,0.066842874742967,0.066842874742967,4.0,1,0.0,1,0.05690922093295995,0.10683666764240181,0.05470849993276411,,,,
msg-6e320de3b8459fbae82a,train,sim-55bb80bb882395c2b834,normal,0,0,0,39,0.05354903233408975,0.0640173710133003,0.0640173710133003,4.0,1,0.0,1,0.05354903233408975,0.08807744965326975,0.04924321666164505,,,,
msg-e573292fbcd6431dc88b,validation,sim-d768c300a4c9f9d7f02e,normal,0,0,0,448,0.020340496683717492,,0.020340496683717492,,1,0.0,1,0.020340496683717492,0.02003960104174049,0.011581371935011806,0.00015954075,0.005665978336369865,8.333115e-05,
msg-8f503a0ff107a2c7222e,train,sim-cdb6fed2d7b10abbb96a,normal,0,0,0,30,0.05266554547833772,0.0641112627911153,0.0641112627911153,3.0,1,0.0,1,0.05266554547833772,0.08598466704826713,0.0492866713743494,,,,
msg-6f84d9cc313db045b133,train,sim-f33da8c05f3364272f88,normal,0,0,0,18,0.07709687180021751,0.0915952247609125,0.0915952247609125,4.0,1,0.0,1,0.07709687180021751,0.11718587960388839,0.09570491821478105,,,,
msg-3dce15ac930372dca094,train,sim-a645bfd862937f086eea,normal,0,0,0,53,0.04230926466416944,0.0506449713320169,0.0506449713320169,0.0,1,0.0,1,0.04230926466416944,0.06130789873237508,0.03721607009133028,,,,
msg-b21363cd586720304edc,train,sim-71a3ef6e1c7da0f0d983,normal,0,0,0,33,0.07699603534495335,0.0937549277324364,0.0937549277324364,2.0,1,0.0,1,0.07699603534495335,0.13647484021248052,0.07886795024870831,,,,
msg-b2a2b0eb3caab1e0ffff,validation,sim-c379387833876fa544ce,normal,0,0,0,20,0.08869757809992071,,0.08869757809992071,,1,0.0,1,0.08869757809992071,0.16267545074181192,0.11364080833933875,0.00011396547,0.0046489571543651634,8.024901e-05,
msg-8d44ac377b756b66d67b,train,sim-ce744e447cd51f5cb516,normal,0,0,0,58,0.09526951723113199,0.1102151534593332,0.1102151534593332,2.0,1,0.0,1,0.09526951723113199,0.15235088140650535,0.10593041351024525,,,,
msg-043795778f4ea876467e,test,sim-85e4408e6cb67f5e1af7,normal,0,0,0,34,0.06565041558277421,,0.06565041558277421,,1,0.0,1,0.06565041558277421,0.11724204764729775,0.06901272250130625,0.0001067066,0.004472365500605545,6.7938425e-05,
msg-bc7457e2f3249583b6af,train,sim-95c4437187fbb30326e5,normal,0,0,0,19,0.06815791377312126,0.0780352908226419,0.0780352908226419,0.0,1,0.0,1,0.06815791377312126,0.1378996493614018,0.07502156720988433,,,,
msg-7e8acf684a3e7f0e3918,validation,sim-de6ff062530c418fcbec,normal,0,0,0,17,0.04598510844717327,,0.04598510844717327,,1,0.0,1,0.04598510844717327,0.07651003957768149,0.03999298394621765,0.00011011698,0.004555932168393871,7.137054e-05,
msg-db273c3e077fc21e178c,test,sim-8ab89e4b30aa51d13038,normal,0,0,0,35,0.06876341601013794,,0.06876341601013794,,1,0.0,1,0.06876341601013794,0.12023440727473673,0.0717221334118149,0.00011023832,0.004558885538579957,7.865773e-05,
msg-2c6738ec3b17827c09a3,validation,sim-2ffbe95f1fbe78231629,normal,0,0,0,20,0.0692721879317687,,0.0692721879317687,,1,0.0,1,0.0692721879317687,0.14214843708398342,0.0760109442461585,0.000113501825,0.004637819712902136,6.869033e-05,
msg-6a187e12a5b7c1908cc6,train,sim-4a98fa78501d6b2d775b,normal,0,0,0,32,0.11400315809975856,0.1343142322789697,0.1343142322789697,1.0,1,0.0,1,0.11400315809975856,0.2050256602949987,0.13185125008817908,,,,
msg-960a95a337db026e3808,train,sim-a718ae15fcb33da3daad,normal,0,0,0,26,0.05615773378133759,0.0638301052415717,0.0638301052415717,3.0,1,0.0,1,0.05615773378133759,0.0926922909386309,0.05302760506851761,,,,
msg-f7e90c87999f02208bab,test,sim-29d8c9fa01dfb44f957b,normal,0,0,0,24,0.057268049752746644,,0.057268049752746644,,1,0.0,1,0.057268049752746644,0.10169641052926898,0.05659479381574451,0.00011307188,0.004627474941990257,7.331935e-05,
msg-3f90de5a7d379c89c70d,validation,sim-3a3ffcadfb7577319cc5,normal,0,0,0,20,0.04985578071046588,,0.04985578071046588,,1,0.0,1,0.04985578071046588,0.09065418314673727,0.047215368735358705,0.00010995915,0.004552088627724385,7.052525e-05,
msg-e3137a912246dd9f9f9e,train,sim-79d689f3e21c04f6b6fd,normal,0,0,0,41,0.06846012951703194,0.0784220708218518,0.0784220708218518,0.0,1,0.0,1,0.06846012951703194,0.1316149195786888,0.07088581105044447,,,,
