review_id,message_id,original_label,is_url_free_malicious,is_quarantined,heuristic_code,text_judgment,wave,note_chars,n_actions,action_payment,action_credentials,action_app,action_channel,action_callback,action_none,action_unclear
review-b31a9429969a49d0,msg-462e7df5be571e9dec5d,normal,0,0,control,ordinary_notice_or_conversation_possible,2,23,1,0,0,0,0,0,1,0
review-b354a4224eb298ed,msg-03c2102e41eb110e0262,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-b4838689e702ca9d,msg-fd7536693be17ff11e66,normal,0,0,control,ordinary_notice_or_conversation_possible,2,23,1,0,0,0,0,0,1,0
review-b495dcabfdc9e6bb,msg-c3e7d7b05d5a88764703,smishing,1,0,messenger_phishing,risky_request_visible,2,25,2,1,0,0,0,1,0,0
review-b4a140a400dd0bd4,msg-8d50f5b84f82748b30f4,smishing,1,0,loan_ad,risky_request_visible,2,6,2,1,0,0,0,1,0,0
review-b4f3af03fab1d1b9,msg-ca0bba4719e18ebdea2c,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-b52505e7e689a4b8,msg-362b479a08fa48892f2e,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-b716d55654e9e174,msg-eac3f80ef98d49d5018b,normal,0,0,control,ordinary_notice_or_conversation_possible,2,19,1,0,0,0,0,0,1,0
review-b75a5cafe4180fd6,msg-a850f5749efcb9c4f6a0,smishing,1,0,other,ordinary_notice_or_conversation_possible,2,17,1,0,0,0,0,0,1,0
review-b7a4aa1c4b4f5a68,msg-ea43ef2af5abd7033448,normal,0,0,control,insufficient_context,2,32,1,0,0,0,0,1,0,0
review-b7db7bfa3479f4d7,msg-432734d9e15c6f93d376,normal,0,0,control,ordinary_notice_or_conversation_possible,2,23,1,0,0,0,0,0,1,0
review-b853cb37dc6b6e11,msg-51ae98811a8fd7ee3107,normal,0,0,control,ordinary_notice_or_conversation_possible,2,17,1,0,0,0,0,0,1,0
review-b894aa9bff1613dc,msg-0f99b5457812bf9368a9,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-b8b4a371ec215d7c,msg-6ad7fc559a70473d3c43,normal,0,0,control,ordinary_notice_or_conversation_possible,2,24,1,0,0,0,0,0,1,0
review-b973d23ab4a680d4,msg-332a6ceef2ba82e72aee,normal,0,0,control,ordinary_notice_or_conversation_possible,2,16,1,0,0,0,0,0,1,0
review-baf06dfd954e1b3a,msg-2e3856be0b06e36d853e,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-bb5f23238e492978,msg-ae0b87b215621f5e8471,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-bb9c36d01d5155e0,msg-5af06b6771a844fe1037,smishing,1,0,messenger_phishing,risky_request_visible,2,23,4,1,1,0,1,1,0,0
review-bbb9c61301495984,msg-d3591b5cc40dae36f63d,smishing,1,0,messenger_phishing,risky_request_visible,2,23,3,1,0,0,1,1,0,0
review-bbe916c0a5f13c5a,msg-a45a85532c29434e8b27,smishing,1,0,loan_ad,risky_request_visible,2,5,2,1,0,0,0,1,0,0
review-bc1ad3d6715f9dab,msg-e19e83293fb47143aa18,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-bc58d3e0a50d9226,msg-14251aa27469f753be0a,normal,0,0,control,ordinary_notice_or_conversation_possible,2,8,1,0,0,0,0,0,1,0
review-bc5e0069bbad7d67,msg-ccfb4bcf7b100e873356,normal,0,0,control,ordinary_notice_or_conversation_possible,2,27,1,0,0,0,0,0,1,0
review-bc64860bdda53d26,msg-fe8267c63ab4ef9ceaa5,normal,0,0,control,ordinary_notice_or_conversation_possible,2,22,1,0,0,0,0,0,1,0
review-bc694d6c09671509,msg-70dcd4b0f26f61bdf407,normal,0,0,control,ordinary_notice_or_conversation_possible,2,22,1,0,0,0,0,0,1,0
review-bc805b9a7fefb4c4,msg-b42fe9f654595657fa35,smishing,1,0,messenger_phishing,risky_request_visible,2,23,1,0,0,0,0,1,0,0
review-bc9e9750ed2f2246,msg-9807f366fd3a944bee02,normal,0,0,control,ordinary_notice_or_conversation_possible,2,16,1,0,0,0,0,0,1,0
review-bcc4f27e08342914,msg-8da1861e43112a887a4b,smishing,1,0,messenger_phishing,risky_request_visible,2,33,1,0,0,0,0,1,0,0
review-bcc86610acb0f9ff,msg-6c850b57daa695a2a5bf,smishing,1,0,messenger_phishing,insufficient_context,2,38,1,0,0,0,0,0,0,1
review-bd2ee152f3f0a48a,msg-25ac7d2717cde23a4116,normal,0,0,control,ordinary_notice_or_conversation_possible,2,17,1,0,0,0,0,0,1,0
review-be260e01d39a8550,msg-bbb84b4c518d7fb445cd,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-be8ac302beaaaa38,msg-504e4d980601e6913b67,normal,0,0,control,ordinary_notice_or_conversation_possible,2,20,1,0,0,0,0,0,1,0
review-bee3f43cbc979cc9,msg-4d9ff4113e4ed5d9e90c,smishing,1,0,messenger_phishing,risky_request_visible,2,24,2,1,1,0,0,0,0,0
review-bef01b9f140416fa,msg-538e9bd6dde7a1aba023,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-bf29414211fedb11,msg-c484e73c51ddf79b7f8b,smishing,1,0,loan_ad,risky_request_visible,2,5,2,1,0,0,0,1,0,0
review-bf5160f31d278f7b,msg-c051b9c58babed147478,normal,0,0,control,ordinary_notice_or_conversation_possible,2,28,1,0,0,0,0,0,1,0
review-bf5fe000a4a8d9d5,msg-bcaba0c0cd46c0149e2b,smishing,1,0,other,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-bfec2c5d687b5e5a,msg-171c4288e43e466f5427,normal,0,0,control,ordinary_notice_or_conversation_possible,2,25,1,0,0,0,0,0,1,0
review-c0dec81b7dec22c5,msg-36f813c46481d09c7f14,normal,0,0,control,ordinary_notice_or_conversation_possible,2,21,1,0,0,0,0,0,1,0
review-c1f9d74965cc6d56,msg-9f008694d2e9f838eeaa,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-c20d5a744e2d1992,msg-08bbc870048b82597982,normal,0,0,control,ordinary_notice_or_conversation_possible,2,16,1,0,0,0,0,0,1,0
review-c279584d5ab81989,msg-ac699df7f9a7b4400d68,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-c2b11fa0a2c3336f,msg-18146f4aa7a10243efff,normal,0,0,control,ordinary_notice_or_conversation_possible,2,22,1,0,0,0,0,0,1,0
review-c3157c09e695c3c5,msg-f0a3f2387d520f4943e1,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-c386fdd922078a37,msg-c21e147ebc288236d642,normal,0,0,control,ordinary_notice_or_conversation_possible,2,22,1,0,0,0,0,0,1,0
review-c4368025a0827097,msg-115656ab7419963f3ec4,normal,0,0,control,ordinary_notice_or_conversation_possible,2,26,1,0,0,0,0,0,1,0
review-c45238e439e91c4d,msg-165866e6104c7226a8e8,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-c58fb60504f6d9d8,msg-fb1d46a056dbeb985081,smishing,1,0,messenger_phishing,risky_request_visible,2,27,2,1,0,0,0,1,0,0
review-c68883cf7ada6886,msg-e8325082747f144e0b1f,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-c7968cd6c3d1f959,msg-13d13b63af525be88c8e,normal,0,0,control,ordinary_notice_or_conversation_possible,2,26,1,0,0,0,0,0,1,0
review-c7acc1ae1037b569,msg-9ae5d9f225d18d759f00,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-c7e00bcebb9cbe94,msg-3eff4af4ff261cda8b13,normal,0,0,control,ordinary_notice_or_conversation_possible,2,30,1,0,0,0,0,0,1,0
review-c7f76b1e1d80f49a,msg-47c423de9b8595f121a9,smishing,1,0,messenger_phishing,risky_request_visible,2,23,1,1,0,0,0,0,0,0
review-c854f5ffb64bf3eb,msg-f2f023ae46a3f625f5ba,normal,0,0,control,ordinary_notice_or_conversation_possible,2,22,1,0,0,0,0,0,1,0
review-c882bcd351e72aee,msg-30a50896aabbd5f717a5,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-c964452f27eede18,msg-8cc13371612bd1cf432c,smishing,1,0,other,insufficient_context,2,32,1,0,0,0,0,0,0,1
review-c9bef77585bdd4e8,msg-2dbc56f9e20b89a67a13,smishing,1,0,messenger_phishing,risky_request_visible,2,27,2,1,0,0,0,1,0,0
review-c9d8f2fd31ea0b7f,msg-4d670f74ef64914e9b0e,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-c9eb20ef749cdb80,msg-96057ba4137a67242859,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-ca1c52eb5a9e5a56,msg-383f97042ca6b0129236,normal,0,0,control,ordinary_notice_or_conversation_possible,2,29,1,0,0,0,0,0,1,0
review-ca722d1baa37caa6,msg-640a5ef11bb22eeb3dbc,smishing,1,0,loan_ad,risky_request_visible,2,8,2,1,0,0,0,1,0,0
review-cb23ce2b380ce815,msg-a81e33bc3946b0ae2550,normal,0,0,control,ordinary_notice_or_conversation_possible,2,22,1,0,0,0,0,0,1,0
review-cb28a9106aef5505,msg-67de13a82fafaf8c3980,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-cb32573abbb83f9f,msg-26e314f88d0d3eaafbd6,smishing,1,0,loan_ad,risky_request_visible,2,7,2,1,0,0,0,1,0,0
review-cbbc72e510f286e3,msg-cb107b27366c1e7283c6,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-cc41f3f4cb6e8629,msg-cd74555c5078c89aa225,smishing,1,0,messenger_phishing,risky_request_visible,2,33,1,0,0,0,0,1,0,0
review-cc4b16c2321274c0,msg-1737db0114226e8bb1b0,smishing,1,0,loan_ad,risky_request_visible,2,8,1,1,0,0,0,0,0,0
review-cd10401423c3d046,msg-90e4dfdb43017952dbb4,normal,0,0,control,ordinary_notice_or_conversation_possible,2,24,1,0,0,0,0,0,1,0
review-cd39c34a5496687f,msg-28b8f57d24c88ea1fd3b,normal,0,0,control,ordinary_notice_or_conversation_possible,2,21,1,0,0,0,0,0,1,0
review-ce1c5319370b9470,msg-ae8747db917382e06db2,smishing,1,0,messenger_phishing,risky_request_visible,2,23,1,1,0,0,0,0,0,0
review-cf59c2e5933f9fa2,msg-43d155d969d978189fb2,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-cf827f0ca2b4b9a5,msg-4e0bd498f47b89599ea6,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-cfc0b12d1183e034,msg-a382e8e19124dfbd1cd5,normal,0,0,control,ordinary_notice_or_conversation_possible,2,19,1,0,0,0,0,0,1,0
review-cfc80bc1541032df,msg-a1d665898cb5cf4eee06,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-d09099c6189f497b,msg-255cba56e8f9f375b954,smishing,1,0,payment_impersonation,risky_request_visible,2,24,1,0,0,0,0,1,0,0
review-d0b2291f671afb13,msg-69107f37830e441acc20,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-d14a67c8f86c82a4,msg-f96269b2a48486c1fd45,normal,0,0,control,ordinary_notice_or_conversation_possible,2,21,1,0,0,0,0,0,1,0
review-d17c9fec5ba94c27,msg-0833b822c08cc170dc26,smishing,1,0,messenger_phishing,risky_request_visible,2,23,1,0,0,0,0,1,0,0
review-d1b2ce556231d1b9,msg-1a13d7e1a0a296d7e9ac,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-d1ba629d1b0c0386,msg-3a166a3d426428da952d,smishing,1,0,other,insufficient_context,2,36,1,0,0,0,0,1,0,0
review-d1df54b7c0853995,msg-a19d969edbd3e4c563b7,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-d23755346e397e0d,msg-215f563424e984687bea,normal,0,0,control,ordinary_notice_or_conversation_possible,2,26,1,0,0,0,0,0,1,0
review-d27b1f741c6ce442,msg-d3e25a130f49e24fec59,normal,0,0,control,ordinary_notice_or_conversation_possible,2,23,1,0,0,0,0,0,1,0
review-d299ebb8c45a2f94,msg-0b586f5fca364bbc8c8d,smishing,1,0,agency_impersonation,insufficient_context,2,39,1,0,0,0,0,0,0,1
review-d29c44ff7ec787ac,msg-18c2c8f93f103cd63104,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-d33ca86cba802688,msg-e2900c16a353e5f15c43,smishing,1,0,messenger_phishing,risky_request_visible,2,23,3,1,0,0,1,1,0,0
review-d3b4daac66058960,msg-2819ed8636ecdee04bb3,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-d4f84d432e0d6d48,msg-94e0ae16541345a3f768,normal,0,0,control,ordinary_notice_or_conversation_possible,2,24,1,0,0,0,0,0,1,0
review-d51050ea94555e33,msg-8dfc55b831e0422aaaf3,normal,0,0,control,ordinary_notice_or_conversation_possible,2,19,1,0,0,0,0,0,1,0
review-d51a67f2e9911b52,msg-9412881b9906d37a2304,normal,0,0,control,ordinary_notice_or_conversation_possible,2,23,1,0,0,0,0,0,1,0
review-d5b560692f11bda9,msg-20cb262bf7645dfe36d5,normal,0,0,control,ordinary_notice_or_conversation_possible,2,22,1,0,0,0,0,0,1,0
review-d5cad39f16073736,msg-6b991d00ca9722186569,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-d684b0c9ae6eb28a,msg-b46e8faecd246cf1967d,smishing,1,0,loan_ad,risky_request_visible,2,8,2,1,0,0,0,1,0,0
review-d6877eb437269499,msg-d6441157b1184c30f6c0,normal,0,0,control,ordinary_notice_or_conversation_possible,2,23,1,0,0,0,0,0,1,0
review-d6c4551ca894cc5c,msg-bbab9487a685ac85d931,smishing,1,0,loan_ad,risky_request_visible,2,5,2,1,0,0,0,1,0,0
review-d7a5aa91a1e9ef4b,msg-963560a696c2068b11aa,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-d7e6ea82c0cbb7e9,msg-89bb289b1bdb8f41022f,normal,0,0,control,ordinary_notice_or_conversation_possible,2,23,1,0,0,0,0,0,1,0
review-d86e9dceafb57f52,msg-b1cc1dadab2abab75849,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-d870679fd6d01453,msg-7e320859ea45595a0398,smishing,1,0,other,promotion_without_clear_scam_request,2,24,2,0,0,0,1,1,0,0
review-d885dde988ff81fc,msg-e9f133abd48046d0b082,smishing,1,0,payment_impersonation,risky_request_visible,2,25,1,0,0,0,0,1,0,0
review-d927fc30b0eb9634,msg-1af26a10b08f45f41fde,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-da0a87e60e534a8c,msg-817a4fa89633430e990d,normal,0,0,control,ordinary_notice_or_conversation_possible,2,19,1,0,0,0,0,0,1,0
review-da5d8fa9864e211c,msg-65f4a5c0b197a96bdac3,normal,0,0,control,ordinary_notice_or_conversation_possible,2,27,1,0,0,0,0,0,1,0
review-db2e98df10b7ea70,msg-c3a7447e038aacfc0b56,normal,0,0,control,ordinary_notice_or_conversation_possible,2,23,1,0,0,0,0,0,1,0
review-dbbbfc8d3d158c2b,msg-19fa68b2542d83a61f79,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-dc7c7acfd6e2db79,msg-b183e7136605118fd86a,normal,0,0,control,promotion_without_clear_scam_request,2,23,1,0,0,0,0,1,0,0
review-dcfd0dc2773c1fc2,msg-efd9fc3fa5aed3568aff,smishing,1,0,messenger_phishing,risky_request_visible,2,36,1,0,0,0,0,1,0,0
review-dd1fb20a78a6cb60,msg-0c3c82dfb168fc722263,normal,0,0,control,ordinary_notice_or_conversation_possible,2,30,1,0,0,0,0,0,1,0
review-dd797ac5b4317bd3,msg-be92dc94342f95bbcf5d,smishing,1,0,loan_ad,risky_request_visible,2,8,2,1,0,0,0,1,0,0
review-dd85b84b55bb501f,msg-c7ae71424b0756ee528c,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-dd9532439f290332,msg-d03214baadc38bd1336c,normal,0,0,control,ordinary_notice_or_conversation_possible,2,25,1,0,0,0,0,0,1,0
review-de8af5907865c3e9,msg-8d5b64a36fbb3eb71e78,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-e058b93119484125,msg-64eeb1b2fa95ac8fb479,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-e0a264aecc7ee1b0,msg-b08b74714736c2364217,normal,0,0,control,ordinary_notice_or_conversation_possible,2,16,1,0,0,0,0,0,1,0
review-e0ac9753946feca9,msg-1cbe6cc1748e7262b5ab,smishing,1,0,messenger_phishing,risky_request_visible,2,33,1,0,0,0,0,1,0,0
review-e1afcc76f28c4344,msg-957a54f95f91a63ee653,normal,0,0,control,ordinary_notice_or_conversation_possible,2,23,1,0,0,0,0,0,1,0
review-e23fed0689d23954,msg-5bc65501f76a2d9c35b3,smishing,1,0,other,promotion_without_clear_scam_request,2,47,1,0,0,0,0,0,1,0
review-e244a46bb3c89288,msg-b49a70f3593e3f36b11d,smishing,1,0,messenger_phishing,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-e2fd25cde06b2e07,msg-871f6b0c52c58905dd41,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-e3520951883c1b51,msg-80d20dbfca1307061530,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-e384094846a41b50,msg-705817f4922c88c5ecc5,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-e432c718725ac7ae,msg-b372318bcb95d9f5bf57,normal,0,0,control,ordinary_notice_or_conversation_possible,2,19,1,0,0,0,0,0,1,0
review-e447ae957587a31d,msg-0590a0a811adf41d19c4,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-e4dca6a839df1435,msg-d7dccf71e0387df73450,normal,0,0,control,ordinary_notice_or_conversation_possible,2,31,1,0,0,0,0,0,1,0
review-e511d7b76f480bc7,msg-c12f37d2560f5acf8fc5,smishing,1,0,loan_ad,risky_request_visible,2,4,2,1,0,0,0,1,0,0
review-e58d1b3575c7e041,msg-60b7b814308d63263bea,smishing,1,0,payment_impersonation,risky_request_visible,2,25,1,0,0,0,0,1,0,0
review-e597199623b7b146,msg-35ad6d03750726a74248,normal,0,0,control,ordinary_notice_or_conversation_possible,2,23,1,0,0,0,0,0,1,0
review-e5c8c789729e554c,msg-d028b9185e67164eda89,normal,0,0,control,ordinary_notice_or_conversation_possible,2,19,1,0,0,0,0,0,1,0
review-e63efe4044e2aa11,msg-79b01393dcc39d7d282a,smishing,1,0,loan_ad,risky_request_visible,2,8,1,0,0,0,0,1,0,0
review-e736bb0c132d2dc8,msg-bf0dfb1e1aef571e6dfa,smishing,1,0,payment_impersonation,promotion_without_clear_scam_request,2,6,1,0,0,0,0,1,0,0
review-e8170ecaf09d95c1,msg-e863bf00fb6dbfb816f3,normal,0,0,control,ordinary_notice_or_conversation_possible,2,19,1,0,0,0,0,0,1,0
review-e8eebbe27a7969d0,msg-26a403cb7e86084e2d88,normal,0,0,control,ordinary_notice_or_conversation_possible,2,30,1,0,1,0,0,0,0,0
review-e945ebd4e9533666,msg-6ca0de4ebc5d9da5342b,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-e9f675e3299ddb73,msg-74894396e30aa7e375f2,normal,0,0,control,ordinary_notice_or_conversation_possible,2,16,1,0,0,0,0,0,1,0
review-ea8461ed56afeacc,msg-ad517b34fab57cf3b438,normal,0,0,control,ordinary_notice_or_conversation_possible,2,23,1,0,0,0,0,0,1,0
review-eb5bbbe4e99a6f72,msg-aae535e14decd836abac,normal,0,0,control,ordinary_notice_or_conversation_possible,2,22,1,0,0,0,0,0,1,0
review-ec018bdef14b4dce,msg-ef69592a53abe3a01b4d,smishing,1,0,loan_ad,risky_request_visible,2,4,2,1,0,0,0,1,0,0
review-ecc7155e591dec16,msg-7b45fdda561c81cabe19,smishing,1,0,payment_impersonation,risky_request_visible,2,26,1,0,0,0,0,1,0,0
review-ecf66ae7e447041e,msg-443a84cea11014478b84,smishing,1,0,payment_impersonation,risky_request_visible,2,25,1,0,0,0,0,1,0,0
review-ed0223c36d93b8cb,msg-cfa0236fa8a0f40916bd,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,1,0,0
review-ed79a40573a23e85,msg-6f4d5cc6a56a922f2113,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-ed8aaee3f91ea267,msg-a319a3ad3f700d7f3e15,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-ed9460d363c32a66,msg-33b4946b6aa1c5826e5b,normal,0,0,control,ordinary_notice_or_conversation_possible,2,22,1,0,0,0,0,0,1,0
review-edccbb4371a90711,msg-bb52082aaa2a867204a8,smishing,1,0,loan_ad,risky_request_visible,2,8,2,1,0,0,0,1,0,0
review-ee314103593cc397,msg-3382d5781a64d5167a9f,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-ee537a73bef42552,msg-a50c3f07d1c4116a5aae,normal,0,0,control,ordinary_notice_or_conversation_possible,2,28,1,0,0,0,0,0,1,0
review-eef1587711f81f11,msg-2bf3512c4b917049d8d1,normal,0,0,control,ordinary_notice_or_conversation_possible,2,23,1,0,0,0,0,0,1,0
review-f02182e8f70df196,msg-b789ac48b433840d97a1,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-f0b50460d98d4502,msg-95c382e5e68482d54b53,smishing,1,0,loan_ad,risky_request_visible,2,8,2,1,0,0,0,1,0,0
review-f0f2fce9301b3378,msg-e7a80c477afb0cccfac0,normal,0,0,control,ordinary_notice_or_conversation_possible,2,28,1,0,0,0,0,0,1,0
review-f160feeb48ff21ee,msg-441e65241cda094c5e2a,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-f278c035dcc448b5,msg-69e20b477e1f38d22287,normal,0,0,control,ordinary_notice_or_conversation_possible,2,24,1,0,0,0,0,0,1,0
review-f296f965b5850c48,msg-fbcc5b098e1b1d189d50,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-f2b62cb8a35fddc1,msg-44342a1ca335e0df03ca,smishing,1,0,messenger_phishing,risky_request_visible,2,23,2,1,1,0,0,0,0,0
review-f2c9ba7c14a8e7f4,msg-cbeab8aa1cb4e1328216,smishing,1,0,loan_ad,risky_request_visible,2,8,1,1,0,0,0,0,0,0
review-f360abb82bcec3c4,msg-7a14eb32b51e33537f72,smishing,1,0,loan_ad,risky_request_visible,2,5,2,1,0,0,0,1,0,0
review-f44ca51cbbeda00a,msg-b16b1f045aab2ea4a56f,smishing,1,0,loan_ad,risky_request_visible,2,8,1,1,0,0,0,0,0,0
review-f48d763f6c721c5c,msg-05ce5c3a427de58a9e8d,smishing,1,0,loan_ad,risky_request_visible,2,4,2,1,0,0,0,1,0,0
review-f50f53a543208b94,msg-8c649a088b7f6eb07a65,smishing,1,0,messenger_phishing,risky_request_visible,2,21,1,1,0,0,0,0,0,0
review-f68968ff35ec4bea,msg-3f37d9bd39aa22dc8368,normal,0,0,control,ordinary_notice_or_conversation_possible,2,21,1,0,0,0,0,0,1,0
review-f69dbdcfebf56998,msg-6dd3cea31f51bc6f063d,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-f6f3c364cb66f280,msg-67f89394e1696666880c,normal,0,0,control,ordinary_notice_or_conversation_possible,2,27,1,0,0,0,0,0,1,0
review-f778efc9b041eb43,msg-7a8ba417b2f4e2650e1b,normal,0,0,control,ordinary_notice_or_conversation_possible,2,35,1,0,0,0,0,0,1,0
review-f7a215d9e903b41d,msg-910004461353a81fdfb7,smishing,1,0,other,promotion_without_clear_scam_request,2,24,2,0,0,0,1,1,0,0
review-f7fbd3ab7a66e194,msg-8884dfa40bd5b5ff02f7,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-f8f57cab36b5e4f9,msg-0b0747a39cdb82046f16,normal,0,0,control,ordinary_notice_or_conversation_possible,2,20,1,0,0,0,0,0,1,0
review-f9733f5a3ed15ba1,msg-c545ce4cd13f2f30e4db,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-f9b9a4279458f732,msg-5bf22a260fc90f900243,smishing,1,0,loan_ad,risky_request_visible,2,5,2,1,0,0,0,1,0,0
review-f9bfaa738fc7db78,msg-22666adef1260ae5f9a4,normal,0,0,control,ordinary_notice_or_conversation_possible,2,21,1,0,0,0,0,0,1,0
review-f9d950de655d05cd,msg-5ef02907cd1045cb54a8,smishing,1,0,messenger_phishing,risky_request_visible,2,23,1,0,1,0,0,0,0,0
review-fb2667a6a62b9c38,msg-c2539bcbb168ad9fac37,normal,0,0,control,ordinary_notice_or_conversation_possible,2,27,1,0,0,0,0,0,1,0
review-fbd669140c0c37bb,msg-299b1f56db41d7b2e7c2,normal,0,0,control,ordinary_notice_or_conversation_possible,2,16,1,0,0,0,0,0,1,0
review-fcb737070b879e4f,msg-63be477f140adc17e396,normal,0,0,control,ordinary_notice_or_conversation_possible,2,24,1,0,0,0,0,0,1,0
review-fcba197835dbe421,msg-c9a0f816a24bd3e21470,smishing,1,0,job_scam,risky_request_visible,2,23,1,0,0,0,0,1,0,0
review-fd0999fd546bfed8,msg-fe1928a9a24b4573d509,smishing,1,0,loan_ad,risky_request_visible,2,4,2,1,0,0,0,1,0,0
review-fd4a4694d748b8f1,msg-8292e9166caa8ab05265,smishing,1,0,job_scam,risky_request_visible,2,23,1,0,0,0,0,1,0,0
review-fd55ea1d04c7fc3b,msg-44deb8ec94adc01da101,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-fdc12fa3cc3d98a8,msg-37fd1ef16190049166d2,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-fe1822167edb9625,msg-bee493f64946ad6b35a4,normal,0,0,control,promotion_without_clear_scam_request,2,28,1,0,0,0,0,0,1,0
review-fef8e7e55d89aaf1,msg-f0265af2067049f392b6,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
review-ff1ff6c1bdbeaee2,msg-35a30cfabb7c40cc1912,normal,0,0,control,ordinary_notice_or_conversation_possible,2,20,1,0,0,0,0,0,1,0
review-ff57873bcca80e84,msg-0d5b420dd958137f34fc,smishing,1,0,other,insufficient_context,2,36,1,0,0,0,0,0,0,1
review-ff61b33b22cf09db,msg-f83fe7e80b1199988bc6,smishing,1,0,payment_impersonation,insufficient_context,2,29,1,0,0,0,0,0,0,1
review-ff7824303811b880,msg-3a8d13b5b7957521ed9d,smishing,1,0,loan_ad,risky_request_visible,2,24,2,1,0,0,0,1,0,0
