message_id,seed,fold,role,similarity_group_id,label,target,has_url,p_lr_a,p_lr_c,p_word,p_kcbert_filled,p_kcbert_missing,p_url_filled,p_url_missing,similarity_to_train,model_disagreement,uncertainty
msg-8a346136aa64eee9c760,202,0,threshold_calibration,sim-b0ee719e5feadf343ca6,normal,0,0,0.08230650475040693,0.08456425359763095,0.07040450582219607,0.0001592413755133748,0,0.0,1,0.22016576,0.08440501222211758,0.1187172527728737
msg-8a67d30212d2aa29daf2,202,0,threshold_calibration,sim-46a7aed4a10f45bdbbe7,smishing,1,1,0.7561483195788791,0.7797719056286616,0.8560179196730061,0.9920558333396912,0,0.3225329654855025,0,0.34525377,0.6695228678541887,0.5173892225177039
msg-8a6da7c1ab5d38ffede2,202,0,threshold_calibration,sim-4241708e86a229991a8d,normal,0,0,0.07639043240682934,0.07861535635179183,0.07495486381366634,0.00014351020217873156,0,0.0,1,0.26149845,0.0784718461496131,0.11505208138723311
msg-8a6fd7c1ffa730412ea2,202,0,threshold_calibration,sim-ff45f13d5a58733dc39b,normal,0,0,0.05870077726013536,0.05956715912569976,0.1216385659212288,0.0001529156870674342,0,0.0,1,0.31064236,0.12148565023416137,0.12002970899706566
msg-8a88075e4c380044f8f1,202,0,threshold_calibration,sim-870a85ea343852199c86,smishing,1,1,0.9896032019522634,0.9889232633296349,0.9729388763655205,0.9997798800468445,0,0.9026820208118632,0,0.78521866,0.09709785923498127,0.058429102997549665
msg-8a9683f11764eb8aa174,202,0,threshold_calibration,sim-59aeaf26f7914381f466,normal,0,0,0.0773826478240874,0.07845758708743708,0.08721818305591696,0.00014510667824652046,0,0.0,1,0.30559066,0.08707307637767044,0.12160176232284403
msg-8ac3bf3e6446ddabb5eb,202,0,threshold_calibration,sim-dc834d36e776fcf62e0c,normal,0,1,0.04453199602536502,0.04327095699255213,0.057927149565350194,0.00031452433904632926,0,0.9999587348375228,0,0.41076252,0.9996442104984765,0.4584013447039347
msg-8ad80b3b5160f1a1b939,202,0,threshold_calibration,sim-5b5098138c9d71632ddb,normal,0,1,0.2347981850202032,0.25025240899812945,0.4868310242251926,0.0018951107049360871,0,0.999962674918081,0,0.17385213,0.9980675642131449,0.7894957615466169
msg-8ad82a6f0f41e3c67e97,202,0,threshold_calibration,sim-4fa2b768b6e0c5315e0b,normal,0,1,0.05025601382868123,0.052822342153988344,0.06145944264333219,0.0006425222964026034,0,0.9999630256693361,0,0.28415287,0.9993205033729335,0.4660573386366962
msg-8b5c4b771de08004141f,202,0,threshold_calibration,sim-870a85ea343852199c86,smishing,1,1,0.9896032019522634,0.9889232633296349,0.9729388763655205,0.9997798800468445,0,0.7746517969469378,0,0.78521866,0.22512808309990673,0.1096411925435199
msg-8b62a749f62e1c382cc4,202,0,threshold_calibration,sim-5fc6a5323faf2f5465a3,normal,0,0,0.07543251768540037,0.0780372079882405,0.08733880117775472,0.00016033287101890892,0,0.0,1,0.48329753,0.08717846830673581,0.12048442986120722
msg-8b6e53584d8651f5d200,202,0,threshold_calibration,sim-7bb4b2f3c51d8b2bfbe2,normal,0,0,0.14497038317842623,0.15343283521359888,0.1376794815295002,0.0007346015772782266,0,0.0,1,0.62920874,0.15269823363632065,0.21840865074940174
msg-8ba90413f1ab177dacdd,202,0,threshold_calibration,sim-96dd663579a599dbf9e9,normal,0,1,0.2752950421892303,0.28999688537877494,0.3060787566497051,0.0009108169469982386,0,0.9999618616544323,0,0.5029998,0.9990510447074341,0.7488973451276564
msg-8baf584056f0ddb97e21,202,0,threshold_calibration,sim-9299a3383f375c900e4f,smishing,1,1,0.9829310120611575,0.9816368080917345,0.9731821016630685,0.9997759461402893,0,0.7636969597920923,0,0.8691451,0.23607898634819702,0.11951086890066298
msg-8c4c1dc26c7500b5965b,202,0,threshold_calibration,sim-82d5316d8b9435522728,normal,0,0,0.06954775513237045,0.07091856836130414,0.09400307986640838,0.03814150393009186,0,0.0,1,0.16828519,0.05586157593631652,0.1363054536450874
msg-8c4fea3643e93187c007,202,0,threshold_calibration,sim-71ffa2012de3bc52fd82,normal,0,0,0.18425727416857948,0.1895289294105292,0.21651143629141772,0.0008984850137494504,0,0.0,1,0.5891169,0.21561295127766827,0.29559806244213793
msg-8c7e79ec077196069083,202,0,threshold_calibration,sim-546fe0ffc3f0784858b7,normal,0,1,0.16956948182428236,0.1808844845822141,0.16635075587132972,0.0004857972380705178,0,0.9999790353123663,0,0.35810238,0.9994932380742958,0.6069078219313052
msg-8ca8090adaa80ba3b8ac,202,0,threshold_calibration,sim-4a65b0cb7b9aa865fb37,smishing,1,1,0.9628667203396173,0.9587204989449504,0.9465685702466463,0.9997319579124451,0,0.6538820508976685,0,0.9093577,0.3458499070147766,0.19129208066346903
msg-8ca9ae96673c7dde4460,202,0,threshold_calibration,sim-548964239f23bd148662,normal,0,0,0.051727876689406455,0.05632725396830158,0.05998329342019031,0.00028798828134313226,0,0.0,1,0.15625535,0.05969530513884718,0.0841632061796207
msg-8ccca992cb9d32ee3f00,202,0,threshold_calibration,sim-bc55eff5c8529a47ef17,smishing,1,1,0.8876721384330568,0.8933775905475143,0.9505929675141792,0.9997004270553589,0,0.999961909790866,0,0.4073307,0.11228977135780915,0.10747798666360997
msg-8ce70eaed6ad0f4c5d29,202,0,threshold_calibration,sim-67566a252b76672231aa,normal,0,0,0.06575885168892305,0.06680752891705659,0.08800900389034344,0.0001725773181533441,0,0.0,1,0.25737283,0.0878364265721901,0.11037398090723816
msg-8d03578041566d94a5ff,202,0,threshold_calibration,sim-5fd04ac548743810e7b7,normal,0,1,0.1603599416983238,0.1643725865724587,0.1139252631366703,0.0004396052681840956,0,0.9999237301529308,0,0.30180013,0.9994841248847467,0.575608450731427
msg-8d36468e0b112df3c96e,202,0,threshold_calibration,sim-b310f6c9ccc2234a5178,normal,0,0,0.06747069361129311,0.06978418087527455,0.09005354751155845,0.00014284520875662565,0,0.0,1,0.37775433,0.08991070230280182,0.11372563360344135
msg-8d970048ef86a1c0347d,202,0,threshold_calibration,sim-cd6e5a7bf54d44befafc,smishing,1,1,0.9706686826972425,0.967520770430015,0.9892067746587597,0.9997676014900208,0,0.9161030051949016,0,0.56484234,0.08366459629511913,0.06269326621162419
msg-8da95f48f5983dd01982,202,0,threshold_calibration,sim-e786b4388a9d4cbbbcb9,normal,0,0,0.07582997046218276,0.07795719086283337,0.09276579123025061,0.00014686674694530666,0,0.0,1,0.19199738,0.0926189244833053,0.12334990965110604
msg-8def042f35ae2a757b05,202,0,threshold_calibration,sim-8e30dcd580abc55a0bfe,smishing,1,1,0.7553083554052854,0.7351412891239485,0.770789822650328,0.999705970287323,0,0.9999558030341676,0,0.4460644,0.26481451391021915,0.29563950379957893
msg-8df6453d6222f41abf84,202,0,threshold_calibration,sim-b641ed7de611f5fdd901,normal,0,1,0.2117217160793934,0.21787281033651873,0.2934965260859804,0.0008379414794035256,0,0.9999786198948372,0,0.3163533,0.9991406784154336,0.6895630455504532
msg-8e005e246cb4a2b2c3c5,202,0,threshold_calibration,sim-8fa796a28cfd1097ae19,normal,0,0,0.08426071712454856,0.08797024202307036,0.09703615035063456,0.00015037284174468368,0,0.0,1,0.3384603,0.09688577750888988,0.1347087411699991
msg-8e807a0816ba58157c7b,202,0,threshold_calibration,sim-07be2c25a2c185a55e3d,smishing,1,0,0.7167243134899905,0.8188813844749618,0.6304878905155883,0.9993784427642822,0,0.0,1,0.79878336,0.36889055224869394,0.4172639843775885
msg-8ea55ee7c13a381c8a7a,202,0,threshold_calibration,sim-3a6b61b3cb3fc118a712,normal,0,1,0.1998711873611584,0.20484618768607335,0.21851140914049663,0.07460487633943558,0,0.9999592241982501,0,0.34369183,0.9253543478588145,0.6791171538901656
msg-8ea8a417e75c4a109035,202,0,threshold_calibration,sim-870a85ea343852199c86,smishing,1,1,0.9896032019522634,0.9889232633296349,0.9729388763655205,0.9997798800468445,0,0.6431936690571304,0,0.78521866,0.3565862109897141,0.16222444369944244
msg-8edc72a0c7055fdd0700,202,0,threshold_calibration,sim-6b20aa93261a5ccde43f,normal,0,0,0.04446757455555497,0.045734207940852485,0.05504668588910249,0.00023412914015352726,0,0.0,1,0.12174859,0.054812556748948964,0.07274129876283175
msg-8ef20a1aca6acd727979,202,0,threshold_calibration,sim-58f84ba46a3cca552c86,normal,0,0,0.09384941938990832,0.09786299478957768,0.10764687002684287,0.0005489055183716118,0,0.0,1,0.7127076,0.10709796450847126,0.14995409486235023
msg-8f0e48ffd152f4dd672a,202,0,threshold_calibration,sim-8be3f6ab4bb5f772ed20,normal,0,0,0.07712941825088436,0.0791919217393962,0.06448812794455745,0.00015622065984643996,0,0.0,1,0.2328524,0.07903570107954976,0.11048284429734223
msg-8f29bf52b66296be20d6,202,0,threshold_calibration,sim-77a94085d521768cf607,normal,0,0,0.10023489891865932,0.10289457962286415,0.1216385659212288,0.00013584176485892385,0,0.0,1,0.23712653,0.12150272415636988,0.16245194311380562
msg-8f2e234e0a72fb9f83c9,202,0,threshold_calibration,sim-dcd6cec349c0dac3cfc7,normal,0,0,0.1026707711096354,0.11493757805773995,0.07243126938910353,0.00014930898032616824,0,0.0,1,0.36203527,0.11478826907741378,0.14509446376840252
msg-8f58e95326dcae915172,202,0,threshold_calibration,sim-d60f10f8182e0697846c,normal,0,0,0.058549546264702525,0.06404138763481483,0.07179429139248376,0.0003071583341807127,0,0.0,1,0.20625368,0.07148713305830305,0.0973461918130909
msg-8f7debef1699fbe527dc,202,0,threshold_calibration,sim-41a03a19a35ebfc08a0d,normal,0,1,0.20408444026128833,0.21378570362220498,0.3396175805895349,0.0014171962393447757,0,0.9999576463641876,0,0.5552689,0.9985404501248428,0.7035450268306243
msg-8fa91ea873ca680539f1,202,0,threshold_calibration,sim-cc5b677a5657bd5c3f56,normal,0,0,0.24995238813398307,0.2681752594624645,0.263178866444045,0.0005946788587607443,0,0.0,1,0.32974526,0.26758058060370377,0.3909505964496267
msg-8fb51bff816fa4e1c0af,202,0,threshold_calibration,sim-3378c12d58f43c106199,normal,0,0,0.09455134279868416,0.09697909317884912,0.1216385659212288,0.00014903818373568356,0,0.0,1,0.12346771,0.12148952773749312,0.15665902004124888
msg-8fd115474d63283963a3,202,0,threshold_calibration,sim-6244b2cb7ade70b263be,smishing,1,1,0.9815662374036539,0.9798633045921826,0.9769411293248478,0.9997438788414001,0,0.8164158696014616,0,0.87597376,0.18332800923993853,0.0981878320945817
msg-8fde82f81fcf73792548,202,0,threshold_calibration,sim-d739ded2d58ca978c12e,normal,0,0,0.11742010528482914,0.12049901240178296,0.1216385659212288,0.00025446340441703796,0,0.0,1,0.20746647,0.12138410251681177,0.17990607350612897
msg-8fefd6740ca706698419,202,0,threshold_calibration,sim-9299a3383f375c900e4f,smishing,1,1,0.9879609771577283,0.9865629243885785,0.9721852195174037,0.9997730851173401,0,0.7636969597920923,0,0.84560585,0.2360761253252478,0.11592833361074284
msg-902cd2f415ef7346cdcd,202,0,threshold_calibration,sim-225d59b399287a0aa0d1,normal,0,1,0.079499643502811,0.08566743985994574,0.09839816305327828,0.0006405913736671209,0,0.9999920455822952,0,0.63393915,0.999351454208628,0.505679153348799
msg-905543d88bf2bd81db7f,202,0,threshold_calibration,sim-234fa53a652a20793bdf,normal,0,0,0.08397154587884431,0.0879463589747709,0.11714730022299949,0.0001627758174436167,0,0.0,1,0.18107128,0.11698452440555587,0.14461399044702916
msg-908fbf9af167750e3bdd,202,0,threshold_calibration,sim-899980d23239a3028acd,normal,0,0,0.12099193008834722,0.13322654389901883,0.10734347430221189,0.00014884842676110566,0,0.0,1,0.16090383,0.13307769547225773,0.18085539835816955
msg-90980e52aaf92489e806,202,0,threshold_calibration,sim-b0266cd37455ebdc35ce,normal,0,0,0.09915576133196574,0.10389063313148858,0.11062386583358402,0.0003607160469982773,0,0.0,1,0.11448023,0.11026314978658575,0.15701548817201827
msg-90adebf79ddd901bb088,202,0,threshold_calibration,sim-504d9e2b757c4de7a017,normal,0,0,0.074318166142199,0.07850352592238366,0.1216385659212288,0.00017225739429704845,0,0.0,1,0.1683842,0.12146630852693176,0.1373162576900543
msg-917e4b1817a1e8462261,202,0,threshold_calibration,sim-98359146c88a6fff0290,normal,0,0,0.08109912629245498,0.08359959409385753,0.11059684068322617,0.00015236757462844253,0,0.0,1,0.20526256,0.11044447310859773,0.13772396432208356
msg-91b95da3307aab93bdc0,202,0,threshold_calibration,sim-99e1ebfd466656d6a562,normal,0,0,0.0981697436491831,0.10102425595474594,0.10590423775189874,0.00027383677661418915,0,0.0,1,0.24177901,0.10563040097528455,0.15268603706622097
msg-91be9a08c8092b861eae,202,0,threshold_calibration,sim-73b4146bd25aa6f78a9d,normal,0,0,0.07938106021080962,0.08178112809276543,0.10207064805737855,0.00013691499771084636,0,0.0,1,0.35121715,0.1019337330596677,0.13168487567933218
msg-91d2437e3751009677ab,202,0,threshold_calibration,sim-83ee5a512c92c192359e,normal,0,1,0.6265955225835084,0.604361104374991,0.8418904295791843,0.996807336807251,0,0.999962674918081,0,0.15747882,0.39560157054309,0.37215317269479375
msg-91f0993e74a08a50070d,202,0,threshold_calibration,sim-0304ade345ab9a68d58e,normal,0,1,0.1044042910729834,0.11528034855587106,0.16359301046092858,0.00045936726382933557,0,0.999946960110056,0,0.44950488,0.9994875928462267,0.5534735909854673
msg-91f46b771bf1a6e13d3a,202,0,threshold_calibration,sim-870a85ea343852199c86,smishing,1,1,0.9896032019522634,0.9889232633296349,0.9729388763655205,0.9997798800468445,0,0.7746517969469378,0,0.78521866,0.22512808309990673,0.1096411925435199
msg-929b960674bc0dd82418,202,0,threshold_calibration,sim-9318645f350767f7d990,smishing,1,1,0.9526976926611834,0.9484539459676492,0.9309088281537393,0.9996823072433472,0,0.9999893908839445,0,0.6537921,0.06908056273020513,0.0673071340360547
msg-92aa955d4dbdba99b399,202,0,threshold_calibration,sim-dbee62dbcfa318ec5786,normal,0,0,0.07645529827023703,0.07914495247309505,0.09720037189517339,0.00015007119509391487,0,0.0,1,0.23252901,0.09705030070007947,0.12647534691679962
msg-92d55bf69416d3f35b7f,202,0,threshold_calibration,sim-74870e48b67f660d9cdd,normal,0,0,0.06792660646022416,0.06937024526970596,0.08685379010042339,0.00015690963482484221,0,0.0,1,0.17900664,0.08669688046559855,0.11215377573258922
msg-930427762519f1a53ef3,202,0,threshold_calibration,sim-2c6664366b2236f540bd,normal,0,0,0.0662605087512753,0.06860381631165546,0.06984506820574408,0.00028140153153799474,0,0.0,1,0.3184172,0.06956366667420609,0.10249539740010638
msg-932c9dbac65b18c8b231,202,0,threshold_calibration,sim-f97edc73c6b1e45983d7,normal,0,0,0.0819665894558909,0.08709588304782591,0.08941476490695134,0.00018209953850600868,0,0.0,1,0.17714055,0.08923266536844533,0.12932966847458705
msg-9346b76fd9dae257ec9c,202,0,threshold_calibration,sim-4a65b0cb7b9aa865fb37,smishing,1,1,0.9628667203396173,0.9587204989449504,0.9465685702466463,0.9997319579124451,0,0.9686697666728341,0,0.9093577,0.053163387665798756,0.0653769943534026
msg-9369ec58f5e10a219d9b,202,0,threshold_calibration,sim-6951c46d09d45ce7be0b,normal,0,1,0.07802600961668205,0.0824675750935575,0.0822728442667429,0.0003358831745572388,0,0.9999618616544323,0,0.88588023,0.9996259784798751,0.4972256695223888
msg-936b8fb44c94977ba5c5,202,0,threshold_calibration,sim-9299a3383f375c900e4f,smishing,1,1,0.9829310120611575,0.9816368080917345,0.9731821016630685,0.9997759461402893,0,0.7636969597920923,0,0.8691451,0.23607898634819702,0.11951086890066298
msg-9392c4b62adfc1c42d33,202,0,threshold_calibration,sim-d9961f1a5bc65a4b5945,normal,0,1,0.2269556231230003,0.22172318041848235,0.22751762414042018,0.0005785010289400816,0,0.99997472124886,0,0.20994978,0.9993962202199199,0.6706998599838812
msg-939baac27b112abd8c79,202,0,threshold_calibration,sim-e9199aaa23eafde11ee6,normal,0,0,0.07584448482140059,0.07812954243175024,0.08999152608601252,0.00014525451115332544,0,0.0,1,0.27304664,0.0898462715748592,0.12205540392515835
msg-93a7ce2c4f44cfc40d52,202,0,threshold_calibration,sim-ba1d95c3cd42a6cc0711,normal,0,0,0.06918045300708205,0.07336351646287462,0.13319317586423582,0.000315787794534117,0,0.0,1,0.7443659,0.1328773880697017,0.13802646656436335
msg-93ecdc611a3c421dc9cd,202,0,threshold_calibration,sim-aa96e386ad24be4e5721,normal,0,1,0.08754702054288245,0.09218904818919618,0.11014878214553891,0.0010087029077112675,0,0.9999878981833965,0,0.84207284,0.9989791952756852,0.5163525807874901
msg-9448311e6452f234b098,202,0,threshold_calibration,sim-1a731513863002536075,normal,0,0,0.18906752598484608,0.19173605089341236,0.1718356429463747,0.0006332060438580811,0,0.0,1,0.3154629,0.19110284484955428,0.2766362129342457
msg-946ab205bb149bebb754,202,0,threshold_calibration,sim-a74ef9be3d1298384d7c,normal,0,0,0.043825379708559695,0.04476074062544411,0.11128659260002471,0.00028776758699677885,0,0.0,1,0.32317662,0.11099882501302794,0.10008024026051265
msg-94985a498dcc83a7267e,202,0,threshold_calibration,sim-ff501ee9440fd7a86f91,normal,0,1,0.22129220922213463,0.2352175482811739,0.23627006030407144,0.0009013385861180723,0,0.9999576463641876,0,0.6056045,0.9990563077780695,0.6774555211030743
msg-94aa4454dff5ceb0b225,202,0,threshold_calibration,sim-358f77914790a45fdc1e,normal,0,0,0.07664620217987685,0.08102363020174135,0.06467838578079615,0.00016139706713147461,0,0.0,1,0.16865279,0.08086223313460987,0.11125480761477291
msg-94ecb7c0d9cb084a3a06,202,0,threshold_calibration,sim-09bd1368aeed08d4a4d4,normal,0,0,0.07691648742941747,0.07884491330502474,0.1216385659212288,0.00014950074546504766,0,0.0,1,0.3126021,0.12148906517576376,0.13877473370056803
msg-94eecc0ca283d22be013,202,0,threshold_calibration,sim-82ffb3bbc458a63373d8,smishing,1,1,0.8960525943334501,0.8881795453064419,0.9572891234728332,0.9997571110725403,0,0.9026820208118632,0,0.7049797,0.11157756576609834,0.14241584200114876
msg-95652be0d6aec3ebda16,202,0,threshold_calibration,sim-f9f9a70c3819ad8fe19f,normal,0,1,0.17504297036861788,0.17389360628366785,0.16390152682696224,0.000948483997490257,0,0.999950918139907,0,0.2527911,0.9990024341424167,0.6054950022466581
msg-95736b73feed49546817,202,0,threshold_calibration,sim-0e2a7770f267e054c0ba,normal,0,0,0.0803581737607194,0.08664068662656657,0.05079775580916045,0.00015568116214126348,0,0.0,1,0.48739237,0.08648500546442531,0.10897614867929384
msg-958ae4cc418580eed924,202,0,threshold_calibration,sim-1a731513863002536075,normal,0,0,0.28265240896341987,0.28692478691167617,0.2781901453808167,0.001462878193706274,0,0.0,1,0.28793,0.2854619087179699,0.42461510972480954
msg-95b54832f5f1d720babb,202,0,threshold_calibration,sim-870a85ea343852199c86,smishing,1,1,0.9887498612856538,0.987542251445765,0.9546593466353384,0.999771773815155,0,0.7746517969469378,0,0.87310517,0.22511997686821728,0.1178499879484598
msg-95ba3f3330a04fb5d751,202,0,threshold_calibration,sim-d53aab24c1df76eadfbd,normal,0,0,0.10829546917996767,0.11591740578758908,0.1216385659212288,0.00015807527233846486,0,0.0,1,0.40398175,0.12148049064889034,0.17300475808056204
msg-95cbcc1575eda3971970,202,0,threshold_calibration,sim-e74de27ddf248201b994,smishing,1,1,0.888053529161093,0.8772311930393776,0.8430118751443387,0.9997009038925171,0,0.23369638078121086,0,0.866313,0.7660045231113062,0.4633224471925852
msg-95e779fd8f143a3462e1,202,0,threshold_calibration,sim-d388d0f72496dbe25140,normal,0,0,0.07829548150348091,0.08136555185922059,0.07394204415022682,0.0001463595253881067,0,0.0,1,0.2576418,0.08121919233383249,0.1168747185191582
msg-960407dececec1e5806d,202,0,threshold_calibration,sim-2799e884995c1f48b956,normal,0,0,0.11470996049128436,0.11826544197487832,0.1215692913722287,0.004548145458102226,0,0.0,1,0.5415784,0.11702114591412648,0.1795464196482468
msg-96507173682a0ede9a6a,202,0,threshold_calibration,sim-fda685d987dcb0b110be,normal,0,0,0.09281486550809032,0.09915923793580388,0.1216385659212288,0.00015918108692858368,0,0.0,1,0.2276148,0.12147938483430022,0.15688592522602574
msg-9662351a69353526fed9,202,0,threshold_calibration,sim-cffd96214e67db4fb942,normal,0,0,0.07206908178253124,0.07493153875787231,0.10269719704260569,0.00022490690753329545,0,0.0,1,0.4299672,0.10247229013507239,0.12496136224527121
msg-968188b2e36658ea643a,202,0,threshold_calibration,sim-2efe057b78b43d55cd15,normal,0,0,0.07434229005364723,0.07735057970229638,0.08987755116713485,0.00014164875028654933,0,0.0,1,0.1751649,0.0897359024168483,0.1208560348366825
msg-96cc6e01574c14c8a966,202,0,threshold_calibration,sim-9eb547c6bf5f6865b8da,normal,0,0,0.08800299099819994,0.09280761279681818,0.10567187540250993,0.00020841100194957107,0,0.0,1,0.27167952,0.10546346440056036,0.1433454450997388
msg-96d2548e8515761a65f5,202,0,threshold_calibration,sim-eebbf21beed741e03132,smishing,1,1,0.9730926074830581,0.9714858661544916,0.9586631923025255,0.9997623562812805,0,0.37772558350627083,0,0.7712593,0.6220367727750097,0.28770815770894953
msg-96dd396f068cd78f41d3,202,0,threshold_calibration,sim-19b143b3b7d65c70af79,normal,0,0,0.07576381738870347,0.07799807542744824,0.08301156289111089,0.0001489770511398092,0,0.0,1,0.28574172,0.08286258583997108,0.11846121637920115
msg-972a52653f2548881ccf,202,0,threshold_calibration,sim-a4319d653a29aa366536,normal,0,0,0.08583014533881425,0.09673220052921007,0.12951394176222192,0.0003415206156205386,0,0.0,1,0.44816202,0.12917242114660138,0.15620890412293342
msg-972c81f780dad9c36cba,202,0,threshold_calibration,sim-182dd1a88b41bb6af43d,normal,0,1,0.1091256776829096,0.10616089473719284,0.11090087219188875,0.00032579005346633494,0,0.9999678302429256,0,0.6323816,0.9996420401894592,0.5305924259633532
msg-97644a6f4c6a2dbab071,202,0,threshold_calibration,sim-f7859376801215fe59be,normal,0,0,0.07600089205058279,0.07801630884729556,0.100348933749931,0.00015932854148559272,0,0.0,1,0.34661525,0.1001896052084454,0.12726273159464752
msg-97c91e503c1463fbcdc5,202,0,threshold_calibration,sim-c0ea0d34772e4e66e789,normal,0,0,0.07543809923686465,0.0773178885363573,0.08383363845026758,0.000139512587338686,0,0.0,1,0.37285596,0.08369412586292889,0.11836456940541407
msg-97d1c162f380b1c99760,202,0,threshold_calibration,sim-f43b3b62d67c5ecc0f6a,normal,0,0,0.09223233683423697,0.09504830716664854,0.1216385659212288,0.00015826559683773667,0,0.0,1,0.1873917,0.12148030032439107,0.15453873775947602
msg-97f3011d57d28798e552,202,0,threshold_calibration,sim-2130890eb197f7dcad73,normal,0,0,0.09766132350345112,0.1002539263482154,0.1262814654039889,0.00015681628428865224,0,0.0,1,0.22324665,0.12612464911970026,0.16217676576997198
msg-97f5c535a46bb522080e,202,0,threshold_calibration,sim-aa96e386ad24be4e5721,normal,0,1,0.08458828711552202,0.08888816191768555,0.09887195981736073,0.0008242445182986557,0,0.9999878981833965,0,0.87856877,0.9991636536650979,0.5092642206209054
msg-9807f366fd3a944bee02,202,0,threshold_calibration,sim-7f064595adbbd3258427,normal,0,0,0.16136341074079666,0.1749752533668539,0.16854219399335318,0.00026618357514962554,0,0.0,1,0.20068313,0.17470906979170428,0.2525735208380767
msg-9808243c093a9c050eb4,202,0,threshold_calibration,sim-6a7b8dfee5f0744f5b14,normal,0,0,0.06657346134674112,0.06862209714032147,0.0762682886529765,0.0001396812149323523,0,0.0,1,0.63724774,0.07612860743804414,0.10580176417748577
msg-983d3a36122098b6603c,202,0,threshold_calibration,sim-eebbf21beed741e03132,smishing,1,1,0.9730926074830581,0.9714858661544916,0.9586631923025255,0.9997623562812805,0,0.8936722273028682,0,0.7712593,0.1060901289784123,0.08132950019031027
msg-98670d6e4d184b9a21f3,202,0,threshold_calibration,sim-a440fe4cdd755e6f0f52,normal,0,0,0.05780654479241523,0.06029648208356289,0.05079775580916045,0.0001850335393100977,0,0.0,1,0.54217076,0.060111448544252793,0.08454290811222431
msg-986968438e9907f82312,202,0,threshold_calibration,sim-2c3290f725a38a02d868,normal,0,0,0.09551293712717078,0.09953091596758497,0.12046628551408835,0.00015200274356175214,0,0.0,1,0.20815115,0.1203142827705266,0.15783107067620294
msg-989e18b8fbcb88adf606,202,0,threshold_calibration,sim-3f30a68552130d0f9e4c,normal,0,0,0.06555497756155834,0.06729619665174628,0.09170221719356775,0.00014500622637569904,0,0.0,1,0.34981728,0.09155721096719205,0.11234919881662409
msg-989ffb3d64fbb1b0866c,202,0,threshold_calibration,sim-59dca1c476f600d936de,normal,0,0,0.23033507356906593,0.24179675684487364,0.35555177961117973,0.4918908476829529,0,0.0,1,0.34252536,0.261555774113887,0.6597872288540361
msg-98b0671e79ecf3dd985d,202,0,threshold_calibration,sim-861f2c9393e4155ca1b5,normal,0,0,0.051688856300755516,0.05408807499582248,0.05443470461362695,0.00022912368876859546,0,0.0,1,0.21779244,0.05420558092485835,0.08022037979948682
msg-98b4bbd823bf4c79618c,202,0,threshold_calibration,sim-8c2ebcc5a6e8e4f4514e,smishing,1,1,0.9366110651512419,0.9315167462831097,0.8990404868724744,0.9997063279151917,0,0.21805472062738862,0,0.61198133,0.781651607287803,0.4060282612602375
msg-98f0bc8a3e3c4a818afa,202,0,threshold_calibration,sim-a9a91e27a45798516647,normal,0,0,0.10006103616484606,0.1031041243298673,0.11914472817213237,0.00016975354810710996,0,0.0,1,0.35967958,0.11897497462402526,0.16123982110747637
msg-98fdd1ebc8906136a7db,202,0,threshold_calibration,sim-8c2ebcc5a6e8e4f4514e,smishing,1,1,0.9366110651512419,0.9315167462831097,0.8990404868724744,0.9997063279151917,0,0.4722944709458632,0,0.61198133,0.5274118569693285,0.30433236113284745
msg-99028bde8f29ce1f52dc,202,0,threshold_calibration,sim-4a65b0cb7b9aa865fb37,smishing,1,1,0.9628667203396173,0.9587204989449504,0.9465685702466463,0.9997319579124451,0,0.6538820508976685,0,0.9093577,0.3458499070147766,0.19129208066346903
msg-9904eb8dc3299e01e74d,202,0,threshold_calibration,sim-4590cd2e3262dc0945d3,normal,0,1,0.06261600262585315,0.06615732650364681,0.07491738454085077,0.0003648000711109489,0,0.9999881382961626,0,0.777877,0.9996233382250517,0.48161746081504975
msg-9939a94505c9971f38ac,202,0,threshold_calibration,sim-13c84680919e6244fb4a,smishing,1,1,0.9018366893594653,0.8930372762416505,0.9075339616534158,0.20432963967323303,0,0.9999570992031593,0,0.31550643,0.7956274595299263,0.4373221335476303
msg-99746560762e173dc8ed,202,0,threshold_calibration,sim-fc1dc1f1103f62115df4,smishing,1,1,0.9687283053434247,0.9665223487072965,0.9842403488925204,0.9997302889823914,0,0.48288811638003626,0,0.7449663,0.5168421726023551,0.23915623667773223
msg-997e86409f3e93e64323,202,0,threshold_calibration,sim-69b9df3010840a3d2eb3,smishing,1,1,0.9434039383136174,0.9404452784532931,0.9858599006000706,0.9997461438179016,0,0.22895638309717184,0,0.5217369,0.7707897607207298,0.3606353422871784
msg-99b4dc1bf5aa5e9d1159,202,0,threshold_calibration,sim-05c6404c6af58b1c5db9,normal,0,0,0.08707654083917193,0.0917156182386816,0.09463514079464183,0.00014719058526679873,0,0.0,1,0.37756935,0.09448795020937503,0.13678724522888108
msg-99c69a012a24476c0954,202,0,threshold_calibration,sim-6f53348a13ad891474f0,normal,0,0,0.06836673164081002,0.07178765696603924,0.0689131163636595,0.0001827229280024767,0,0.0,1,0.10161381,0.07160493403803676,0.10462511394925555
msg-99f28100e387d49910bd,202,0,threshold_calibration,sim-1ef07dce425139017a4d,normal,0,0,0.05758088042512764,0.060494195834286744,0.08499734984545172,0.00015878815611358732,0,0.0,1,0.16414194,0.08483856168933814,0.1016156071304899
