date,region,category,ad_spend,visits,sales
2024-10-01 17:01:00,Daegu,food,70.7,66,380.0
2024-10-01 14:41:00,Busan,home,83.9,45,500.0
2024-10-01 14:57:00,Busan,tech,22.3,46,90.0
2024-10-01 14:35:00,Gwangju,home,43.7,47,344.0
2024-10-01 14:52:00,Seoul,food,10.6,51,300.0
2024-10-01 18:50:00,Incheon,fashion,65.4,50,71.0
2024-10-01 18:06:00,Gwangju,food,99.9,57,166.0
2024-10-01 08:57:00,Seoul,home,11.7,55,257.0
2024-10-01 12:41:00,Busan,food,11.1,50,182.0
2024-10-01 16:29:00,Incheon,food,17.9,40,280.0
2024-10-01 11:41:00,Incheon,fashion,16.2,51,293.0
2024-10-01 17:10:00,Gwangju,fashion,88.7,51,241.0
2024-10-01 09:32:00,Gwangju,fashion,27.2,51,170.0
2024-10-01 15:44:00,Seoul,food,68.1,52,346.0
2024-10-01 19:21:00,Daegu,tech,22.4,48,98.0
2024-10-01 17:52:00,Seoul,fashion,53.1,51,93.0
2024-10-01 17:14:00,Incheon,tech,38.6,54,308.0
2024-10-01 14:01:00,Gwangju,food,58.1,52,147.0
2024-10-01 13:15:00,Gwangju,tech,45.1,51,425.0
2024-10-01 17:39:00,Gwangju,tech,15.6,51,122.0
2024-10-01 14:46:00,Incheon,food,42.0,53,382.0
2024-10-01 15:15:00,Busan,home,73.4,37,363.0
2024-10-01 21:52:00,Gwangju,fashion,48.0,51,260.0
2024-10-02 17:42:00,Gwangju,food,13.7,38,494.0
2024-10-02 19:45:00,Incheon,fashion,61.6,51,373.0
2024-10-02 15:24:00,Gwangju,fashion,36.0,65,380.0
2024-10-02 18:05:00,Gwangju,tech,42.3,46,463.0
2024-10-02 15:00:00,Daegu,food,26.8,42,163.0
2024-10-02 11:21:00,Gwangju,home,72.6,48,115.0
2024-10-02 22:21:00,Daegu,home,51.6,42,377.0
2024-10-02 13:18:00,Daegu,tech,10.1,35,77.0
2024-10-02 12:02:00,Gwangju,fashion,57.0,50,106.0
2024-10-02 10:00:00,Gwangju,tech,29.2,68,187.0
2024-10-02 14:03:00,Incheon,food,55.4,66,409.0
2024-10-02 14:09:00,Incheon,home,52.7,41,352.0
2024-10-02 11:35:00,Busan,home,58.3,46,416.0
2024-10-02 13:12:00,Daegu,food,58.4,55,309.0
2024-10-02 22:24:00,Daegu,home,88.8,42,159.0
2024-10-02 18:21:00,Busan,home,82.7,42,117.0
2024-10-02 15:01:00,Gwangju,fashion,35.6,47,305.0
2024-10-02 15:22:00,Incheon,tech,82.2,47,125.0
2024-10-02 22:37:00,Gwangju,fashion,33.2,67,390.0
2024-10-02 12:59:00,Busan,home,39.5,41,404.0
2024-10-02 13:37:00,Seoul,food,88.6,40,467.0
2024-10-02 10:58:00,Incheon,tech,75.5,65,202.0
2024-10-02 17:19:00,Gwangju,fashion,88.7,54,343.0
2024-10-02 18:21:00,Incheon,tech,61.0,60,353.0
2024-10-02 18:29:00,Daegu,fashion,19.3,51,369.0
2024-10-02 14:35:00,Busan,tech,54.2,43,51.0
2024-10-02 19:26:00,Daegu,tech,86.4,38,472.0
2024-10-02 17:42:00,Busan,tech,59.4,57,89.0
2024-10-02 17:25:00,Incheon,home,31.0,44,399.0
2024-10-02 22:09:00,Busan,home,30.3,56,183.0
2024-10-02 16:43:00,Busan,fashion,50.6,51,416.0
2024-10-02 20:54:00,Busan,fashion,66.6,47,126.0
2024-10-02 19:03:00,Gwangju,tech,54.2,52,96.0
2024-10-02 15:30:00,Seoul,tech,63.2,51,140.0
2024-10-02 13:49:00,Incheon,home,51.5,53,417.0
2024-10-02 21:03:00,Seoul,food,72.4,44,303.0
2024-10-02 10:40:00,Incheon,fashion,79.0,43,401.0
2024-10-02 15:26:00,Busan,home,73.8,53,92.0
2024-10-02 14:35:00,Incheon,home,38.7,68,451.0
2024-10-02 15:38:00,Daegu,tech,86.1,48,160.0
2024-10-02 17:11:00,Seoul,home,63.0,57,143.0
2024-10-02 13:02:00,Daegu,fashion,31.7,51,401.0
2024-10-02 15:02:00,Gwangju,tech,89.8,41,62.0
2024-10-02 14:57:00,Busan,food,92.2,57,462.0
2024-10-02 16:55:00,Busan,home,12.1,53,273.0
2024-10-02 11:48:00,Daegu,home,25.7,48,162.0
2024-10-03 14:03:00,Busan,home,84.4,47,264.0
2024-10-03 13:27:00,Daegu,food,52.2,53,415.0
2024-10-03 21:10:00,Incheon,food,67.0,47,268.0
2024-10-03 13:38:00,Daegu,tech,49.0,47,211.0
2024-10-03 17:11:00,Seoul,fashion,68.8,40,345.0
2024-10-03 19:20:00,Seoul,fashion,71.0,47,279.0
2024-10-03 17:05:00,Daegu,food,56.6,52,52.0
2024-10-03 16:49:00,Busan,tech,54.3,56,283.0
2024-10-03 18:57:00,Daegu,home,70.6,50,96.0
2024-10-03 14:52:00,Seoul,food,27.1,45,162.0
2024-10-03 15:35:00,Gwangju,home,80.6,61,235.0
2024-10-03 15:33:00,Incheon,food,25.3,59,457.0
2024-10-03 08:49:00,Busan,home,19.1,50,308.0
2024-10-03 17:50:00,Incheon,food,31.0,50,361.0
2024-10-03 08:49:00,Daegu,food,90.0,49,96.0
2024-10-03 14:06:00,Seoul,fashion,68.1,48,224.0
2024-10-03 15:08:00,Busan,fashion,66.0,45,60.0
2024-10-03 16:45:00,Busan,food,15.1,35,67.0
2024-10-03 19:29:00,Gwangju,food,39.8,44,83.0
2024-10-03 14:04:00,Incheon,fashion,86.1,55,64.0
2024-10-03 12:33:00,Incheon,home,45.0,56,69.0
2024-10-03 15:29:00,Daegu,tech,46.0,48,114.0
2024-10-03 12:21:00,Daegu,home,86.7,46,239.0
2024-10-03 14:04:00,Incheon,home,45.5,50,396.0
2024-10-03 17:10:00,Incheon,food,29.9,46,60.0
2024-10-03 12:17:00,Daegu,food,22.5,53,384.0
2024-10-03 09:14:00,Gwangju,tech,24.4,48,311.0
2024-10-03 14:19:00,Incheon,home,35.2,42,100.0
2024-10-03 12:19:00,Incheon,fashion,71.4,52,86.0
2024-10-03 11:11:00,Incheon,fashion,90.9,53,303.0
2024-10-03 14:20:00,Daegu,home,36.0,59,155.0
2024-10-03 16:23:00,Seoul,tech,22.8,53,162.0
2024-10-03 10:27:00,Daegu,food,77.3,64,321.0
2024-10-03 16:57:00,Incheon,food,52.9,39,484.0
2024-10-03 22:18:00,Gwangju,food,27.2,47,200.0
2024-10-03 15:07:00,Gwangju,tech,90.2,57,147.0
2024-10-03 16:02:00,Busan,home,86.4,68,255.0
2024-10-03 19:55:00,Incheon,fashion,75.9,48,208.0
2024-10-03 17:48:00,Daegu,food,84.2,67,139.0
2024-10-03 14:27:00,Seoul,food,65.5,47,315.0
2024-10-03 15:16:00,Seoul,food,81.6,60,467.0
2024-10-04 13:53:00,Incheon,tech,83.6,43,364.0
2024-10-04 16:24:00,Seoul,fashion,68.2,56,264.0
2024-10-04 14:56:00,Daegu,tech,35.2,33,456.0
2024-10-04 19:21:00,Busan,fashion,38.0,41,301.0
2024-10-04 15:43:00,Daegu,fashion,33.3,47,316.0
2024-10-04 16:57:00,Gwangju,fashion,85.3,51,399.0
2024-10-04 11:20:00,Daegu,food,95.8,48,393.0
2024-10-04 14:28:00,Daegu,fashion,22.3,45,356.0
2024-10-04 21:20:00,Busan,fashion,80.9,52,205.0
2024-10-04 15:36:00,Gwangju,fashion,48.9,46,368.0
2024-10-04 20:49:00,Gwangju,home,34.1,49,499.0
2024-10-04 19:20:00,Daegu,home,99.3,62,429.0
2024-10-04 13:58:00,Daegu,food,10.2,69,380.0
2024-10-04 16:41:00,Busan,food,88.9,39,374.0
2024-10-04 12:48:00,Incheon,fashion,85.1,45,414.0
2024-10-04 16:50:00,Busan,home,26.6,50,220.0
2024-10-04 19:20:00,Incheon,fashion,95.0,54,76.0
2024-10-04 17:51:00,Busan,fashion,55.5,50,219.0
2024-10-04 15:12:00,Gwangju,home,77.0,56,475.0
2024-10-04 15:01:00,Seoul,tech,42.1,30,196.0
2024-10-04 14:44:00,Seoul,food,11.8,63,423.0
2024-10-04 16:03:00,Incheon,fashion,47.2,55,78.0
2024-10-04 17:28:00,Incheon,tech,54.0,42,384.0
2024-10-04 19:32:00,Seoul,tech,77.0,51,108.0
2024-10-04 15:57:00,Seoul,home,24.8,53,414.0
2024-10-04 17:31:00,Gwangju,fashion,40.2,55,120.0
2024-10-04 16:18:00,Daegu,home,61.4,48,110.0
2024-10-04 16:19:00,Incheon,home,93.1,46,306.0
2024-10-04 16:11:00,Busan,tech,85.5,40,203.0
2024-10-04 16:11:00,Seoul,fashion,56.1,53,443.0
2024-10-04 15:18:00,Seoul,tech,14.1,56,423.0
2024-10-04 13:17:00,Busan,tech,16.9,56,172.0
2024-10-04 20:20:00,Incheon,fashion,21.8,55,445.0
2024-10-04 15:27:00,Daegu,food,10.8,50,104.0
2024-10-04 13:31:00,Incheon,tech,34.5,54,64.0
2024-10-04 11:49:00,Incheon,fashion,33.9,50,107.0
2024-10-04 12:58:00,Incheon,tech,87.3,42,146.0
2024-10-04 08:02:00,Daegu,tech,18.3,49,183.0
2024-10-04 22:33:00,Gwangju,fashion,17.7,56,307.0
2024-10-04 17:23:00,Busan,fashion,55.0,50,242.0
2024-10-04 08:30:00,Incheon,tech,94.2,54,447.0
2024-10-04 16:11:00,Gwangju,food,89.6,48,427.0
2024-10-04 12:15:00,Daegu,fashion,58.7,53,145.0
2024-10-05 11:51:00,Daegu,food,60.1,41,350.0
2024-10-05 16:44:00,Gwangju,tech,14.0,40,500.0
2024-10-05 21:52:00,Seoul,fashion,30.8,44,223.0
2024-10-05 12:21:00,Gwangju,tech,87.6,48,98.0
2024-10-05 14:31:00,Seoul,home,31.7,50,358.0
2024-10-05 16:46:00,Seoul,home,15.2,61,331.0
2024-10-05 15:46:00,Incheon,tech,54.9,49,222.0
2024-10-05 22:00:00,Daegu,fashion,40.6,54,259.0
2024-10-05 21:59:00,Busan,tech,19.0,53,333.0
2024-10-05 17:41:00,Gwangju,home,56.3,44,138.0
2024-10-05 11:00:00,Incheon,food,21.3,47,157.0
2024-10-05 16:37:00,Seoul,home,26.2,59,375.0
2024-10-05 16:26:00,Gwangju,food,36.1,54,244.0
2024-10-05 20:55:00,Gwangju,fashion,56.2,52,442.0
2024-10-05 15:45:00,Daegu,tech,22.2,44,354.0
2024-10-05 14:28:00,Incheon,fashion,26.2,49,484.0
2024-10-05 22:43:00,Incheon,tech,78.3,49,257.0
2024-10-05 17:54:00,Busan,fashion,93.6,46,339.0
2024-10-05 17:50:00,Busan,food,45.9,45,311.0
2024-10-05 15:12:00,Gwangju,tech,55.6,53,200.0
2024-10-05 20:48:00,Daegu,home,57.7,52,326.0
2024-10-05 10:35:00,Busan,tech,94.8,48,316.0
2024-10-05 13:02:00,Daegu,food,42.3,49,184.0
2024-10-05 13:50:00,Daegu,tech,10.5,54,289.0
2024-10-05 13:19:00,Incheon,home,28.9,56,326.0
2024-10-05 17:18:00,Incheon,tech,27.7,50,362.0
2024-10-05 19:54:00,Incheon,food,89.1,41,270.0
2024-10-05 10:08:00,Gwangju,tech,31.4,53,391.0
2024-10-05 09:04:00,Busan,food,80.1,56,93.0
2024-10-05 20:13:00,Daegu,fashion,64.9,48,263.0
2024-10-05 16:10:00,Incheon,home,17.2,36,244.0
2024-10-05 14:27:00,Daegu,food,73.4,56,343.0
2024-10-05 21:00:00,Busan,food,64.5,52,387.0
2024-10-05 16:12:00,Seoul,tech,32.1,42,114.0
2024-10-05 12:56:00,Busan,tech,44.6,46,265.0
2024-10-05 22:01:00,Daegu,home,18.9,44,259.0
2024-10-05 18:23:00,Daegu,fashion,37.8,59,97.0
2024-10-05 14:06:00,Busan,home,68.3,45,411.0
2024-10-05 18:15:00,Seoul,fashion,26.0,39,384.0
2024-10-05 10:50:00,Incheon,fashion,71.8,69,57.0
2024-10-05 18:39:00,Incheon,home,15.1,53,142.0
2024-10-06 14:20:00,Daegu,tech,16.1,61,396.0
2024-10-06 10:32:00,Gwangju,fashion,21.2,53,154.0
2024-10-06 18:21:00,Incheon,food,86.9,44,329.0
2024-10-06 20:37:00,Incheon,fashion,53.2,63,302.0
2024-10-06 14:40:00,Seoul,tech,82.3,46,341.0
2024-10-06 13:16:00,Busan,fashion,25.6,57,407.0
2024-10-06 11:16:00,Daegu,food,92.2,44,85.0
2024-10-06 11:55:00,Gwangju,tech,53.1,56,168.0
2024-10-06 11:30:00,Daegu,food,34.9,50,336.0
2024-10-06 19:32:00,Busan,food,81.7,48,468.0
2024-10-06 17:31:00,Gwangju,home,42.9,43,78.0
2024-10-06 21:14:00,Incheon,fashion,95.2,52,131.0
2024-10-06 16:40:00,Seoul,fashion,40.1,47,426.0
2024-10-06 16:25:00,Busan,home,60.8,47,427.0
2024-10-06 09:05:00,Seoul,food,29.0,41,479.0
2024-10-06 17:33:00,Daegu,tech,31.9,41,326.0
2024-10-06 15:00:00,Daegu,tech,55.4,45,297.0
2024-10-06 10:40:00,Seoul,fashion,68.3,46,461.0
2024-10-06 17:43:00,Busan,fashion,91.2,41,194.0
2024-10-06 13:27:00,Seoul,home,13.3,55,86.0
2024-10-06 20:51:00,Daegu,fashion,91.1,43,111.0
2024-10-06 18:23:00,Gwangju,food,28.7,53,315.0
2024-10-06 12:39:00,Incheon,food,78.5,49,150.0
2024-10-06 13:42:00,Gwangju,home,70.5,54,351.0
2024-10-06 18:20:00,Seoul,tech,90.8,54,106.0
2024-10-06 11:16:00,Incheon,home,28.9,53,295.0
2024-10-06 12:52:00,Busan,home,83.0,55,473.0
2024-10-06 11:18:00,Busan,food,52.5,52,362.0
2024-10-06 18:26:00,Daegu,home,51.0,65,103.0
2024-10-06 16:19:00,Incheon,fashion,85.4,50,117.0
2024-10-06 10:14:00,Incheon,tech,52.9,40,308.0
2024-10-06 16:11:00,Busan,tech,99.7,53,136.0
2024-10-06 16:20:00,Gwangju,food,39.0,49,450.0
2024-10-06 18:37:00,Daegu,food,92.4,64,370.0
2024-10-06 13:40:00,Busan,food,24.6,53,221.0
2024-10-06 19:38:00,Gwangju,fashion,45.6,50,346.0
2024-10-06 14:13:00,Incheon,home,73.3,51,280.0
2024-10-06 15:35:00,Seoul,tech,66.1,43,327.0
2024-10-06 17:03:00,Seoul,food,30.8,41,440.0
2024-10-06 15:43:00,Seoul,food,41.3,55,119.0
2024-10-06 17:53:00,Seoul,food,68.7,44,490.0
2024-10-06 16:57:00,Daegu,home,81.0,44,296.0
2024-10-06 18:20:00,Incheon,fashion,62.8,46,206.0
2024-10-06 16:24:00,Gwangju,food,77.5,53,419.0
2024-10-06 19:37:00,Busan,fashion,59.6,61,408.0
2024-10-06 22:38:00,Daegu,fashion,56.4,42,379.0
2024-10-06 08:31:00,Gwangju,tech,34.7,59,143.0
2024-10-06 22:41:00,Daegu,tech,53.2,44,346.0
2024-10-06 16:41:00,Busan,food,10.4,56,80.0
2024-10-06 14:04:00,Busan,food,58.9,45,50.0
2024-10-06 14:25:00,Gwangju,home,55.5,57,463.0
2024-10-06 16:55:00,Seoul,fashion,23.4,46,274.0
2024-10-06 16:53:00,Gwangju,food,40.9,36,92.0
2024-10-06 12:54:00,Seoul,home,55.6,48,490.0
2024-10-06 18:46:00,Incheon,food,79.2,48,485.0
2024-10-06 15:01:00,Seoul,tech,61.4,47,132.0
2024-10-06 21:45:00,Busan,tech,54.7,57,67.0
2024-10-06 19:16:00,Daegu,fashion,46.7,36,191.0
2024-10-06 20:44:00,Gwangju,food,48.7,47,389.0
2024-10-06 15:05:00,Daegu,food,27.4,45,415.0
2024-10-06 19:08:00,Busan,tech,57.7,49,68.0
2024-10-07 16:37:00,Busan,tech,42.5,54,464.0
2024-10-07 11:12:00,Daegu,fashion,95.6,47,128.0
2024-10-07 13:37:00,Daegu,tech,52.3,40,196.0
2024-10-07 10:42:00,Gwangju,tech,91.5,62,51.0
2024-10-07 13:12:00,Seoul,fashion,18.9,45,63.0
2024-10-07 17:45:00,Busan,food,33.7,45,119.0
2024-10-07 08:07:00,Incheon,tech,77.2,45,51.0
2024-10-07 16:35:00,Seoul,food,44.4,52,183.0
2024-10-07 15:10:00,Busan,food,74.6,49,221.0
2024-10-07 16:36:00,Incheon,tech,88.0,46,295.0
2024-10-07 10:16:00,Seoul,home,56.0,49,318.0
2024-10-07 13:41:00,Seoul,fashion,77.1,43,207.0
2024-10-07 12:18:00,Seoul,tech,82.7,51,324.0
2024-10-07 18:49:00,Busan,home,14.4,42,57.0
2024-10-07 19:50:00,Seoul,tech,48.0,60,492.0
2024-10-07 12:37:00,Gwangju,home,31.2,45,479.0
2024-10-07 13:38:00,Busan,home,16.4,42,489.0
2024-10-07 14:05:00,Gwangju,food,25.0,51,465.0
2024-10-07 09:42:00,Daegu,food,25.6,47,422.0
2024-10-07 14:48:00,Incheon,home,90.6,43,302.0
2024-10-07 17:21:00,Daegu,food,22.2,57,71.0
2024-10-07 11:07:00,Gwangju,food,71.8,48,421.0
2024-10-07 14:08:00,Incheon,tech,43.2,42,393.0
2024-10-07 10:34:00,Daegu,fashion,21.3,46,370.0
2024-10-07 18:37:00,Gwangju,tech,56.7,56,397.0
2024-10-07 16:41:00,Incheon,food,96.0,37,317.0
2024-10-07 16:44:00,Gwangju,fashion,45.9,46,78.0
2024-10-07 17:06:00,Seoul,food,77.1,45,114.0
2024-10-07 11:58:00,Seoul,fashion,16.1,39,148.0
2024-10-07 17:14:00,Busan,food,59.1,59,418.0
2024-10-07 13:58:00,Gwangju,home,44.1,44,435.0
2024-10-07 22:36:00,Incheon,food,34.4,46,51.0
2024-10-07 17:03:00,Gwangju,fashion,13.7,63,461.0
2024-10-07 11:11:00,Seoul,home,42.2,38,62.0
2024-10-07 16:01:00,Incheon,fashion,36.4,45,215.0
2024-10-07 15:28:00,Daegu,tech,95.1,47,392.0
2024-10-07 12:03:00,Daegu,tech,80.1,53,384.0
2024-10-07 12:01:00,Gwangju,food,87.5,39,179.0
2024-10-07 16:13:00,Seoul,fashion,99.5,52,165.0
2024-10-07 15:07:00,Seoul,tech,97.9,55,388.0
2024-10-07 15:09:00,Busan,tech,15.5,53,235.0
2024-10-07 12:11:00,Seoul,food,29.7,39,350.0
2024-10-07 10:48:00,Gwangju,fashion,11.1,44,332.0
2024-10-07 19:11:00,Seoul,fashion,82.8,41,405.0
2024-10-07 17:58:00,Seoul,tech,32.6,43,445.0
2024-10-07 08:53:00,Busan,fashion,38.1,41,340.0
2024-10-07 16:02:00,Daegu,tech,63.6,50,180.0
2024-10-07 18:46:00,Seoul,home,10.0,47,120.0
2024-10-07 16:43:00,Incheon,fashion,32.6,49,320.0
2024-10-07 16:23:00,Daegu,fashion,98.0,53,116.0
2024-10-07 12:08:00,Seoul,fashion,92.0,65,272.0
2024-10-07 21:22:00,Incheon,food,98.0,47,134.0
2024-10-07 15:59:00,Seoul,tech,31.9,62,375.0
2024-10-08 19:13:00,Seoul,food,47.7,47,65.0
2024-10-08 18:37:00,Seoul,fashion,39.4,56,123.0
2024-10-08 14:57:00,Daegu,home,82.7,59,212.0
2024-10-08 15:04:00,Gwangju,fashion,79.7,61,484.0
2024-10-08 17:52:00,Busan,home,86.0,56,103.0
2024-10-08 22:10:00,Incheon,tech,96.7,52,296.0
2024-10-08 22:44:00,Busan,home,33.1,54,124.0
2024-10-08 11:37:00,Incheon,fashion,93.6,62,166.0
2024-10-08 11:25:00,Busan,tech,16.6,62,192.0
2024-10-08 16:42:00,Incheon,food,75.1,47,378.0
2024-10-08 18:17:00,Daegu,tech,43.5,54,199.0
2024-10-08 22:50:00,Gwangju,fashion,96.3,47,321.0
2024-10-08 13:36:00,Busan,fashion,33.0,54,251.0
2024-10-08 14:34:00,Busan,home,16.6,42,148.0
2024-10-08 15:40:00,Busan,tech,11.1,47,360.0
2024-10-08 19:18:00,Gwangju,food,64.2,53,85.0
2024-10-08 15:19:00,Gwangju,tech,37.9,49,276.0
2024-10-08 19:30:00,Daegu,home,36.2,48,473.0
2024-10-08 19:37:00,Gwangju,home,47.1,42,303.0
2024-10-08 18:13:00,Busan,tech,98.8,55,471.0
2024-10-08 11:37:00,Busan,fashion,27.2,38,180.0
2024-10-08 20:25:00,Incheon,fashion,10.2,50,242.0
2024-10-08 15:33:00,Daegu,home,47.2,58,126.0
2024-10-08 21:53:00,Seoul,food,27.4,48,275.0
2024-10-08 16:41:00,Busan,tech,27.8,47,475.0
2024-10-08 09:57:00,Incheon,fashion,13.5,50,145.0
2024-10-08 15:59:00,Daegu,food,15.0,46,126.0
2024-10-08 17:47:00,Daegu,fashion,47.9,48,497.0
2024-10-08 19:56:00,Seoul,fashion,79.9,58,244.0
2024-10-08 16:36:00,Gwangju,fashion,94.4,65,363.0
2024-10-08 13:31:00,Incheon,home,45.1,46,406.0
2024-10-08 14:05:00,Daegu,food,54.9,37,210.0
2024-10-08 12:05:00,Seoul,home,91.0,43,321.0
2024-10-08 19:59:00,Gwangju,food,12.7,62,209.0
2024-10-08 09:59:00,Gwangju,tech,97.1,62,101.0
2024-10-08 16:15:00,Gwangju,food,28.8,41,434.0
2024-10-08 17:21:00,Daegu,home,99.6,56,392.0
2024-10-08 13:56:00,Busan,food,95.9,60,76.0
2024-10-08 20:24:00,Gwangju,fashion,74.6,52,169.0
2024-10-08 17:19:00,Seoul,home,85.9,51,266.0
2024-10-08 21:44:00,Busan,tech,77.7,59,300.0
2024-10-08 19:14:00,Incheon,tech,99.5,42,162.0
2024-10-08 12:52:00,Daegu,fashion,43.9,37,395.0
2024-10-08 14:42:00,Incheon,home,42.5,49,202.0
2024-10-08 15:28:00,Seoul,food,23.5,43,484.0
2024-10-08 11:12:00,Incheon,food,53.0,53,143.0
2024-10-08 21:30:00,Seoul,food,39.4,53,282.0
2024-10-08 18:02:00,Incheon,fashion,21.6,48,496.0
2024-10-08 17:12:00,Incheon,food,50.5,48,118.0
2024-10-08 12:19:00,Gwangju,tech,42.8,48,315.0
2024-10-08 11:04:00,Daegu,fashion,38.2,42,147.0
2024-10-08 13:02:00,Busan,tech,39.6,49,155.0
2024-10-09 18:56:00,Gwangju,fashion,33.1,46,240.0
2024-10-09 17:43:00,Busan,food,27.3,48,130.0
2024-10-09 11:42:00,Busan,food,15.1,45,227.0
2024-10-09 18:49:00,Incheon,home,21.6,41,298.0
2024-10-09 13:45:00,Daegu,fashion,95.7,51,260.0
2024-10-09 13:01:00,Gwangju,tech,54.2,44,356.0
2024-10-09 15:44:00,Busan,home,29.2,46,475.0
2024-10-09 16:22:00,Busan,home,83.4,49,172.0
2024-10-09 15:54:00,Daegu,food,35.5,54,98.0
2024-10-09 20:14:00,Incheon,home,42.0,60,376.0
2024-10-09 22:22:00,Daegu,food,30.6,62,377.0
2024-10-09 19:46:00,Daegu,home,17.1,40,240.0
2024-10-09 12:24:00,Incheon,food,61.6,50,264.0
2024-10-09 17:21:00,Busan,fashion,60.3,43,276.0
2024-10-09 16:17:00,Daegu,tech,26.5,39,169.0
2024-10-09 13:28:00,Incheon,tech,15.9,42,315.0
2024-10-09 14:42:00,Seoul,tech,62.5,44,347.0
2024-10-09 16:19:00,Daegu,home,80.5,36,392.0
2024-10-09 16:16:00,Busan,home,74.2,46,202.0
2024-10-09 11:11:00,Seoul,home,40.3,57,310.0
2024-10-09 10:43:00,Incheon,home,28.2,54,219.0
2024-10-09 14:25:00,Seoul,home,39.7,48,226.0
2024-10-09 13:30:00,Busan,fashion,44.2,51,216.0
2024-10-09 09:58:00,Incheon,tech,87.2,51,64.0
2024-10-09 08:22:00,Gwangju,food,20.4,36,397.0
2024-10-09 18:43:00,Gwangju,food,71.7,59,141.0
2024-10-09 16:18:00,Gwangju,fashion,98.0,70,290.0
2024-10-09 14:15:00,Gwangju,fashion,50.2,55,467.0
2024-10-09 16:21:00,Daegu,fashion,11.4,55,165.0
2024-10-09 18:51:00,Seoul,tech,71.4,35,234.0
2024-10-09 16:07:00,Busan,fashion,54.3,66,439.0
2024-10-09 10:39:00,Daegu,tech,53.5,60,255.0
2024-10-09 18:00:00,Daegu,home,98.2,48,206.0
2024-10-09 18:54:00,Seoul,home,68.1,54,475.0
2024-10-09 16:37:00,Incheon,home,69.3,60,168.0
2024-10-09 13:26:00,Daegu,fashion,73.9,46,377.0
2024-10-09 14:51:00,Gwangju,food,38.5,55,161.0
2024-10-09 17:20:00,Gwangju,home,83.1,46,73.0
2024-10-09 08:40:00,Incheon,fashion,58.0,52,73.0
2024-10-10 15:17:00,Seoul,food,38.7,50,66.0
2024-10-10 13:35:00,Daegu,home,34.4,48,479.0
2024-10-10 20:46:00,Incheon,home,30.9,64,173.0
2024-10-10 08:02:00,Seoul,home,36.2,45,88.0
2024-10-10 22:02:00,Seoul,home,35.5,55,202.0
2024-10-10 18:47:00,Seoul,tech,61.6,48,367.0
2024-10-10 18:28:00,Daegu,tech,81.1,44,91.0
2024-10-10 15:00:00,Incheon,food,28.6,45,363.0
2024-10-10 16:15:00,Incheon,home,97.1,53,362.0
2024-10-10 14:35:00,Incheon,home,47.4,60,450.0
2024-10-10 17:01:00,Seoul,home,26.1,41,476.0
2024-10-10 16:17:00,Daegu,tech,68.9,55,94.0
2024-10-10 18:18:00,Incheon,home,75.4,44,438.0
2024-10-10 17:00:00,Daegu,fashion,98.3,54,179.0
2024-10-10 20:39:00,Busan,tech,74.4,51,443.0
2024-10-10 21:13:00,Seoul,fashion,18.9,38,451.0
2024-10-10 15:22:00,Seoul,tech,71.6,54,204.0
2024-10-10 14:03:00,Incheon,food,56.0,52,84.0
2024-10-10 12:02:00,Seoul,tech,57.9,55,98.0
2024-10-10 13:37:00,Incheon,tech,89.3,48,52.0
2024-10-10 09:38:00,Daegu,tech,13.5,60,174.0
2024-10-10 17:06:00,Incheon,food,79.0,45,140.0
2024-10-10 18:46:00,Busan,fashion,60.1,32,140.0
2024-10-10 17:09:00,Incheon,home,75.0,53,347.0
2024-10-10 21:14:00,Gwangju,food,52.8,49,220.0
2024-10-10 16:26:00,Seoul,food,79.1,63,459.0
2024-10-10 12:20:00,Seoul,home,45.8,62,258.0
2024-10-10 11:33:00,Gwangju,food,45.3,45,282.0
2024-10-10 17:31:00,Gwangju,fashion,63.6,42,134.0
2024-10-10 19:10:00,Gwangju,fashion,19.0,56,101.0
2024-10-10 16:15:00,Incheon,fashion,24.4,51,301.0
2024-10-10 16:04:00,Incheon,fashion,81.8,63,155.0
2024-10-10 15:26:00,Seoul,fashion,76.4,39,145.0
2024-10-10 14:41:00,Busan,tech,61.3,38,336.0
2024-10-10 17:38:00,Incheon,food,32.6,60,122.0
2024-10-10 19:52:00,Seoul,fashion,18.7,56,384.0
2024-10-10 16:38:00,Incheon,home,65.6,43,185.0
2024-10-10 13:13:00,Seoul,home,97.2,51,166.0
2024-10-10 18:10:00,Gwangju,fashion,41.4,42,102.0
2024-10-10 10:46:00,Incheon,home,78.3,51,269.0
2024-10-10 16:19:00,Seoul,home,38.7,48,100.0
2024-10-10 11:53:00,Seoul,fashion,37.1,41,308.0
2024-10-10 21:11:00,Gwangju,home,65.7,40,400.0
2024-10-10 17:18:00,Daegu,food,91.0,44,171.0
2024-10-10 18:44:00,Daegu,food,89.7,55,353.0
2024-10-10 16:23:00,Incheon,food,56.0,54,444.0
2024-10-10 15:36:00,Incheon,fashion,45.7,64,500.0
2024-10-10 10:12:00,Seoul,food,12.0,59,72.0
2024-10-11 09:56:00,Busan,fashion,24.9,45,97.0
2024-10-11 14:57:00,Seoul,home,29.2,45,385.0
2024-10-11 18:45:00,Daegu,food,66.8,50,409.0
2024-10-11 14:05:00,Busan,tech,81.5,51,169.0
2024-10-11 13:39:00,Seoul,home,81.7,55,322.0
2024-10-11 18:10:00,Seoul,food,87.9,65,68.0
2024-10-11 11:03:00,Gwangju,food,70.8,53,56.0
