item_id,order_id,product_id,quantity,unit_price,item_discount,line_total
191425,76724,1213,1,22100,0,22100
191426,76725,1025,2,6200,0,12400
191427,76726,1225,4,18800,0,75200
191428,76727,1108,3,17100,3500,47800
191429,76727,1744,1,7200,0,7200
191430,76728,1116,2,25400,8300,42500
191431,76728,1503,1,245400,0,245400
191432,76729,379,4,101500,43800,362200
191433,76729,1482,4,29500,0,118000
191434,76729,805,4,2500,0,10000
191435,76729,9,4,246500,156000,830000
191436,76730,1533,3,1400,0,4200
191437,76731,1332,2,411700,0,823400
191438,76732,92,1,16500,0,16500
191439,76732,1939,4,19400,0,77600
191440,76733,1950,3,13300,0,39900
191441,76734,1161,2,5600,0,11200
191442,76735,251,4,2800,1300,9900
191443,76735,416,1,25700,0,25700
191444,76735,377,4,18100,0,72400
191445,76735,11,3,1400,0,4200
191446,76735,974,4,8300,3100,30100
191447,76736,1637,3,20100,0,60300
191448,76736,1053,1,10900,0,10900
191449,76736,1488,3,16600,0,49800
191450,76737,1691,2,24000,0,48000
191451,76737,32,3,50900,0,152700
191452,76737,1655,3,488900,0,1466700
191453,76737,705,2,34200,0,68400
191454,76738,1620,3,285600,0,856800
191455,76739,486,3,1400,0,4200
191456,76739,1584,1,262100,0,262100
191457,76740,1870,4,3700,0,14800
191458,76740,878,2,2700,0,5400
191459,76741,1159,2,7200,0,14400
191460,76741,148,3,12200,0,36600
191461,76742,1911,2,29400,0,58800
191462,76742,577,4,1900,1100,6500
191463,76742,1587,3,1500,0,4500
191464,76742,1363,4,5700,0,22800
191465,76743,565,2,6100,0,12200
191466,76743,380,2,8800,0,17600
191467,76744,1550,2,21300,0,42600
191468,76744,1757,3,11900,0,35700
191469,76745,1014,2,351500,0,703000
191470,76746,1786,3,347100,0,1041300
191471,76746,1780,4,151900,75000,532600
191472,76746,382,3,14700,0,44100
191473,76747,1330,3,13500,0,40500
191474,76747,534,2,1227200,401900,2052500
191475,76748,246,4,12700,0,50800
191476,76749,96,1,28400,4400,24000
191477,76750,463,4,963800,0,3855200
191478,76750,724,2,25400,0,50800
191479,76751,1366,3,8100,2700,21600
191480,76751,1543,2,69600,0,139200
191481,76751,905,4,20000,0,80000
191482,76752,135,2,42400,0,84800
191483,76752,216,4,22500,13800,76200
191484,76752,676,2,18500,0,37000
191485,76752,1685,2,29100,0,58200
191486,76753,516,4,421600,0,1686400
191487,76753,1934,3,11900,0,35700
191488,76753,1629,4,16300,0,65200
191489,76753,1855,2,30100,0,60200
191490,76754,1924,4,18800,0,75200
191491,76754,434,4,47100,11800,176600
191492,76754,570,2,15900,5000,26800
191493,76755,466,1,1172300,0,1172300
191494,76756,587,2,33900,0,67800
191495,76756,346,2,6300,0,12600
191496,76757,678,1,4800,0,4800
191497,76758,1455,4,24800,0,99200
191498,76759,919,3,1103900,0,3311700
191499,76760,655,2,8400,0,16800
191500,76760,68,4,70100,0,280400
191501,76760,786,1,2600,0,2600
191502,76760,1415,1,15100,0,15100
191503,76761,1852,4,12500,0,50000
191504,76761,1253,3,7400,0,22200
191505,76761,1537,4,6400,4300,21300
191506,76762,924,1,17500,0,17500
191507,76762,1719,1,205300,0,205300
191508,76763,1497,4,12000,7900,40100
191509,76764,784,2,24700,2800,46600
191510,76764,825,4,26900,0,107600
191511,76764,1395,2,5200,1700,8700
191512,76765,344,1,31100,0,31100
191513,76765,1221,2,9000,0,18000
191514,76765,782,2,3300,0,6600
191515,76766,1009,1,1400,0,1400
191516,76767,1147,4,8600,0,34400
191517,76767,464,3,18600,0,55800
191518,76767,1259,3,32500,0,97500
191519,76768,190,4,16200,0,64800
191520,76768,1739,1,349900,54300,295600
191521,76768,452,2,6600,0,13200
191522,76768,988,1,572700,0,572700
191523,76769,1585,2,17400,0,34800
191524,76769,1777,3,5600,2200,14600
191525,76769,1908,4,49700,16900,181900
191526,76769,116,2,9000,1900,16100
191527,76769,1205,1,8700,0,8700
191528,76769,334,2,16600,5800,27400
191529,76769,236,1,15500,0,15500
191530,76770,838,2,7300,0,14600
191531,76771,360,3,217700,54000,599100
191532,76771,1718,1,816700,0,816700
191533,76771,1229,3,53200,0,159600
191534,76772,16,4,4300,1700,15500
191535,76773,1190,1,6400,700,5700
191536,76773,404,4,23500,0,94000
191537,76773,1648,3,13000,0,39000
191538,76774,778,1,279700,0,279700
191539,76774,203,1,27900,0,27900
191540,76775,824,2,168400,0,336800
191541,76776,1330,2,12800,0,25600
191542,76776,435,1,12900,0,12900
191543,76776,1722,2,11700,0,23400
191544,76776,1097,2,13000,0,26000
191545,76777,1477,4,20400,0,81600
191546,76777,926,3,11600,2000,32800
191547,76777,1466,1,10200,1200,9000
191548,76777,549,2,124500,22000,227000
191549,76778,903,1,41900,0,41900
191550,76778,714,3,609300,0,1827900
191551,76779,463,3,982800,0,2948400
191552,76779,1891,3,389700,0,1169100
191553,76780,760,4,20500,0,82000
191554,76780,1249,1,17300,2200,15100
191555,76780,1923,1,2800,0,2800
191556,76780,1254,2,29600,0,59200
191557,76781,1409,3,69000,0,207000
191558,76781,516,2,405500,0,811000
191559,76781,1677,4,4000,0,16000
191560,76782,861,2,49500,0,99000
191561,76782,572,4,14200,0,56800
191562,76782,1360,3,517200,0,1551600
191563,76782,1758,4,68900,29000,246600
191564,76783,1786,4,338300,0,1353200
191565,76783,873,4,262400,0,1049600
191566,76784,1324,3,2900,0,8700
191567,76785,1518,2,39800,0,79600
191568,76785,1627,1,19700,0,19700
191569,76785,861,1,48000,0,48000
191570,76785,1992,2,6000,0,12000
191571,76786,606,2,1500,0,3000
191572,76787,114,1,55600,0,55600
191573,76787,551,3,73900,0,221700
191574,76788,609,3,1197300,0,3591900
191575,76789,352,1,15400,0,15400
191576,76789,970,1,97000,14000,83000
191577,76789,1756,2,12700,0,25400
191578,76789,613,2,361300,0,722600
191579,76789,519,2,180100,0,360200
191580,76790,654,1,50500,7800,42700
191581,76790,421,1,53300,2700,50600
191582,76790,825,4,25200,0,100800
191583,76791,847,1,47100,0,47100
191584,76791,1662,3,4900,2500,12200
191585,76791,1013,4,117800,0,471200
191586,76791,1696,2,64300,0,128600
191587,76791,546,3,277600,0,832800
191588,76792,1900,4,36100,12800,131600
191589,76792,359,4,2000,500,7500
191590,76792,183,2,211600,0,423200
191591,76793,1036,4,10400,0,41600
191592,76793,277,3,73400,16200,204000
191593,76794,1400,4,27600,0,110400
191594,76795,936,2,1900,300,3500
191595,76796,1302,3,164500,0,493500
191596,76796,1329,4,7300,2400,26800
191597,76797,28,2,17200,0,34400
191598,76797,1484,3,5000,0,15000
191599,76798,1587,2,1400,0,2800
191600,76798,1566,3,32800,0,98400
191601,76798,1551,4,13400,0,53600
191602,76798,519,4,187000,0,748000
191603,76798,123,1,10000,1400,8600
191604,76799,757,2,59000,0,118000
191605,76799,1720,3,4500,1400,12100
191606,76800,707,2,1224300,0,2448600
191607,76801,424,1,5700,0,5700
191608,76801,1576,3,15700,7900,39200
191609,76801,641,1,8300,0,8300
191610,76802,65,2,734200,0,1468400
191611,76802,1134,3,3100,1600,7700
191612,76803,1564,3,13600,6500,34300
191613,76803,1176,2,3600,0,7200
191614,76803,1550,3,20700,8600,53500
191615,76803,1145,3,10300,0,30900
191616,76803,51,4,667500,0,2670000
191617,76803,772,3,25200,0,75600
191618,76804,357,2,225100,0,450200
191619,76804,338,1,4800,0,4800
191620,76804,1647,3,14400,2500,40700
191621,76805,1951,4,68600,44700,229700
191622,76805,1166,1,30800,0,30800
191623,76805,88,2,9300,1500,17100
191624,76805,255,4,5300,0,21200
191625,76806,323,1,66700,0,66700
191626,76807,1129,2,30900,0,61800
191627,76808,1128,2,12300,0,24600
191628,76808,1453,4,8600,0,34400
191629,76808,1029,2,511200,0,1022400
191630,76808,1710,1,30800,5400,25400
191631,76809,1313,3,4800,0,14400
191632,76809,407,2,63700,0,127400
191633,76810,1188,1,8300,1200,7100
191634,76810,839,2,7600,0,15200
191635,76810,707,2,1155600,0,2311200
191636,76810,1721,2,5400,0,10800
191637,76811,910,1,281100,0,281100
191638,76811,1203,2,24300,0,48600
191639,76812,1030,4,14400,0,57600
191640,76813,182,1,20100,0,20100
191641,76814,169,1,17600,0,17600
191642,76815,700,3,20300,0,60900
191643,76815,727,3,4400,0,13200
191644,76815,1196,4,40900,0,163600
191645,76816,1740,2,18900,0,37800
191646,76816,219,2,38700,0,77400
191647,76816,1223,3,7800,0,23400
191648,76817,1411,4,22000,0,88000
191649,76817,325,3,8000,2300,21700
191650,76817,464,4,19300,0,77200
191651,76817,2000,2,105600,0,211200
191652,76817,1139,4,10100,5200,35200
191653,76818,26,4,2600,1700,8700
191654,76818,1464,3,98200,0,294600
191655,76819,134,4,34100,0,136400
191656,76819,1491,1,2800,0,2800
191657,76819,1821,4,295500,0,1182000
191658,76820,1948,4,25900,16600,87000
191659,76820,56,1,34100,0,34100
191660,76820,1720,3,4600,0,13800
191661,76821,816,4,8500,0,34000
191662,76821,123,1,9900,0,9900
191663,76822,150,2,18300,2800,33800
191664,76823,428,4,29900,0,119600
191665,76823,256,4,13700,0,54800
191666,76824,1545,2,1300,0,2600
191667,76824,1260,2,503700,0,1007400
191668,76825,1596,1,25600,0,25600
191669,76826,1743,4,16500,0,66000
191670,76827,1999,4,273500,172700,921300
191671,76827,1329,3,7300,2000,19900
191672,76827,683,1,3200,0,3200
191673,76827,1227,3,20000,0,60000
191674,76827,700,2,20500,0,41000
191675,76828,463,2,985000,0,1970000
191676,76828,1149,3,49800,18300,131100
191677,76828,861,1,49200,0,49200
191678,76828,993,1,470200,0,470200
191679,76828,1706,2,22600,0,45200
191680,76828,457,3,30600,0,91800
191681,76829,1273,2,1400,200,2600
191682,76830,1284,3,343100,0,1029300
191683,76830,1100,3,6100,0,18300
191684,76831,1044,4,252800,0,1011200
191685,76831,880,1,8400,0,8400
191686,76832,912,4,3400,0,13600
191687,76832,895,2,22500,0,45000
191688,76832,649,4,38800,0,155200
191689,76832,463,4,1009100,0,4036400
191690,76833,590,2,766300,148000,1384600
191691,76833,92,2,15800,0,31600
191692,76833,1446,1,40500,0,40500
191693,76834,839,4,7800,0,31200
191694,76834,1718,1,782400,0,782400
191695,76835,873,1,263600,16600,247000
191696,76836,1638,4,2800,800,10400
191697,76837,1384,2,27300,0,54600
191698,76838,731,4,195400,0,781600
191699,76838,986,1,8300,0,8300
191700,76839,1918,3,61500,0,184500
191701,76839,500,3,14000,0,42000
191702,76839,552,1,99800,0,99800
191703,76840,730,4,54600,0,218400
191704,76840,1755,1,15000,0,15000
191705,76841,1455,2,24800,0,49600
191706,76842,648,4,4800,0,19200
191707,76842,1210,3,2700,0,8100
191708,76842,633,1,42700,0,42700
191709,76843,1024,3,13100,0,39300
191710,76843,130,4,99200,0,396800
191711,76844,82,1,1800,0,1800
191712,76844,1985,2,6000,0,12000
191713,76844,221,3,4300,0,12900
191714,76845,376,2,32200,10500,53900
191715,76845,516,2,436700,0,873400
191716,76846,1325,1,7200,700,6500
191717,76847,938,2,21500,7000,36000
191718,76847,220,3,2000,0,6000
191719,76847,1552,2,1872800,0,3745600
191720,76847,323,1,63000,0,63000
191721,76847,275,4,15800,4400,58800
191722,76848,628,4,4400,0,17600
191723,76848,807,3,7700,0,23100
191724,76848,1421,3,12300,0,36900
191725,76849,1217,1,30600,0,30600
191726,76849,662,4,8300,0,33200
191727,76849,529,3,232800,0,698400
191728,76850,17,2,35800,0,71600
191729,76850,1995,3,24000,0,72000
191730,76851,1766,4,39900,0,159600
191731,76851,452,2,6700,1200,12200
191732,76851,120,3,31800,0,95400
191733,76852,698,3,40800,0,122400
191734,76852,1799,2,29800,0,59600
191735,76852,972,3,133100,0,399300
191736,76852,1019,2,4500,0,9000
191737,76853,1178,2,18800,3800,33800
191738,76853,1327,1,55800,0,55800
191739,76854,1601,2,6200,1000,11400
191740,76855,1731,4,8000,0,32000
191741,76855,415,4,12600,4900,45500
191742,76855,1514,4,33600,0,134400
191743,76856,695,1,4100,500,3600
191744,76857,826,2,50100,0,100200
191745,76857,130,4,94900,0,379600
191746,76858,620,4,49900,13600,186000
191747,76859,69,2,354200,65500,642900
191748,76860,816,3,8500,0,25500
191749,76860,109,2,22000,0,44000
191750,76860,73,1,776800,0,776800
191751,76860,1770,1,294600,0,294600
191752,76860,719,4,21200,0,84800
191753,76861,112,3,9800,0,29400
191754,76861,628,2,4400,0,8800
191755,76862,1223,3,7300,0,21900
191756,76863,271,4,24800,11100,88100
191757,76863,1661,2,6400,0,12800
191758,76863,1872,3,22200,9300,57300
191759,76864,979,4,10600,0,42400
191760,76864,813,3,54400,0,163200
191761,76864,488,3,400600,154600,1047200
191762,76864,193,2,126600,0,253200
191763,76865,306,4,156100,0,624400
191764,76866,293,1,18400,0,18400
191765,76867,973,1,21100,0,21100
191766,76867,381,1,9200,1300,7900
191767,76868,1600,1,7900,0,7900
191768,76869,1972,2,16800,0,33600
191769,76869,1142,3,21000,0,63000
191770,76869,1081,1,3500,0,3500
191771,76870,1230,4,17600,0,70400
191772,76870,101,1,843000,0,843000
191773,76870,218,2,10400,0,20800
191774,76871,921,3,11500,0,34500
191775,76872,1664,3,282300,63600,783300
191776,76872,444,1,313700,0,313700
191777,76872,1743,3,17700,2800,50300
191778,76873,423,1,368900,42900,326000
191779,76874,50,1,697200,0,697200
191780,76874,360,3,231400,0,694200
191781,76875,658,3,4400,0,13200
191782,76876,1519,3,5300,0,15900
191783,76877,1037,4,13700,0,54800
191784,76877,1981,4,1057500,701700,3528300
191785,76878,1831,1,72700,6700,66000
191786,76878,1927,2,256400,0,512800
191787,76878,935,2,9400,0,18800
191788,76879,1662,1,4700,0,4700
191789,76879,1192,4,383800,0,1535200
191790,76879,59,1,4100,0,4100
191791,76879,1132,2,63900,0,127800
191792,76880,575,3,42600,0,127800
191793,76880,1795,4,16400,0,65600
191794,76880,1582,3,8000,0,24000
191795,76881,864,2,8100,0,16200
191796,76882,1158,1,11400,0,11400
191797,76883,1893,4,33200,0,132800
191798,76883,646,3,4100,1900,10400
191799,76884,811,1,17200,0,17200
191800,76884,1078,2,17600,1900,33300
191801,76884,1043,4,5500,0,22000
191802,76884,1272,4,13000,7300,44700
191803,76885,1502,3,2069400,425200,5783000
191804,76885,370,4,14500,0,58000
191805,76886,1605,2,370200,0,740400
191806,76886,613,4,374700,129500,1369300
191807,76886,76,1,9000,0,9000
191808,76886,1388,4,2700,1000,9800
191809,76887,1281,2,193000,55800,330200
191810,76887,865,2,321000,0,642000
191811,76887,1180,3,5100,0,15300
191812,76888,1478,2,599300,0,1198600
191813,76888,937,2,15200,3900,26500
191814,76889,1253,3,7400,0,22200
191815,76889,1103,1,12500,0,12500
191816,76890,1858,2,7900,0,15800
191817,76890,86,2,34200,0,68400
191818,76890,83,1,47600,3200,44400
191819,76890,1842,4,17400,5500,64100
191820,76891,595,3,47800,0,143400
191821,76891,1605,3,337600,0,1012800
191822,76892,784,1,24300,0,24300
191823,76893,598,3,303500,0,910500
191824,76893,44,3,62500,13700,173800
191825,76894,156,1,2600,300,2300
191826,76894,192,2,3000,0,6000
191827,76895,49,4,10200,0,40800
191828,76895,1508,2,17100,0,34200
191829,76895,3,4,625400,0,2501600
191830,76896,1604,1,338200,0,338200
191831,76896,684,1,603900,64100,539800
191832,76896,1940,2,2700,500,4900
191833,76896,170,3,27700,0,83100
191834,76897,1805,4,7600,0,30400
191835,76897,322,3,16000,8300,39700
191836,76897,605,1,1900,0,1900
191837,76898,407,2,58200,0,116400
191838,76899,1996,1,6300,300,6000
191839,76899,366,2,17300,0,34600
191840,76899,1453,3,8500,3000,22500
191841,76899,1999,4,253000,0,1012000
191842,76899,1885,1,52100,0,52100
191843,76899,1149,1,49100,0,49100
191844,76900,1662,2,4600,0,9200
191845,76900,1397,2,361100,0,722200
191846,76900,1105,1,62600,0,62600
191847,76901,171,2,35800,0,71600
191848,76902,1353,4,69200,0,276800
191849,76903,504,2,2100,0,4200
191850,76904,587,4,33700,13100,121700
191851,76904,1364,3,16300,0,48900
191852,76904,657,1,428500,0,428500
191853,76905,528,4,18300,0,73200
191854,76906,938,4,21600,0,86400
191855,76906,732,1,55300,7700,47600
191856,76907,1063,4,3600,0,14400
191857,76908,1946,2,37800,11200,64400
191858,76908,1318,1,141600,0,141600
191859,76908,979,1,10600,0,10600
191860,76908,1134,3,3000,0,9000
191861,76909,891,3,40600,6900,114900
191862,76909,768,2,30400,0,60800
191863,76909,114,1,54700,0,54700
191864,76909,1354,1,24300,0,24300
191865,76910,42,4,504300,0,2017200
191866,76910,982,4,26100,14400,90000
191867,76911,1842,3,17600,3300,49500
191868,76912,1355,2,7200,0,14400
191869,76913,1105,2,63400,0,126800
191870,76914,252,2,294000,0,588000
191871,76915,1041,3,25100,0,75300
191872,76916,794,2,3500,0,7000
191873,76917,1367,1,6800,0,6800
191874,76918,1374,3,20800,0,62400
191875,76918,1207,1,984400,161400,823000
191876,76919,1784,2,22100,0,44200
191877,76919,1198,4,9500,0,38000
191878,76919,487,3,11800,0,35400
191879,76919,38,3,4400,0,13200
191880,76919,690,4,42800,30600,140600
191881,76920,1345,2,14400,0,28800
191882,76920,115,2,23900,6600,41200
191883,76920,307,2,9100,1900,16300
191884,76921,127,1,367600,0,367600
191885,76922,712,2,461000,0,922000
191886,76922,71,4,45100,0,180400
191887,76922,580,2,36300,0,72600
191888,76922,606,4,1500,0,6000
191889,76922,106,2,20500,0,41000
191890,76922,1724,2,37400,0,74800
191891,76923,346,4,6300,3600,21600
191892,76924,91,4,25500,7600,94400
191893,76925,1524,2,25700,0,51400
191894,76926,1638,2,2900,0,5800
191895,76927,735,3,198800,0,596400
191896,76927,713,4,29700,0,118800
191897,76927,119,4,36700,10300,136500
191898,76928,1790,1,25000,3600,21400
191899,76928,443,4,89300,48400,308800
191900,76928,1160,3,1400,0,4200
191901,76929,1690,2,542700,0,1085400
191902,76929,166,1,23800,0,23800
191903,76929,1947,2,782100,86800,1477400
191904,76929,660,1,9800,0,9800
191905,76929,571,3,14100,0,42300
191906,76930,234,1,3300,0,3300
191907,76930,1725,4,30800,0,123200
191908,76930,1366,1,8400,900,7500
191909,76930,538,4,367100,0,1468400
191910,76930,1844,4,71600,0,286400
191911,76930,1941,3,1061500,555800,2628700
191912,76930,1389,4,60100,0,240400
191913,76931,1755,3,15300,0,45900
191914,76932,820,4,327400,0,1309600
191915,76932,259,4,46000,0,184000
191916,76932,490,1,394500,29800,364700
191917,76933,129,3,46000,0,138000
191918,76933,1569,3,594700,0,1784100
191919,76934,1999,3,255300,52000,713900
191920,76934,991,1,10400,700,9700
191921,76934,1552,1,1791900,0,1791900
191922,76934,134,1,33000,0,33000
191923,76935,1045,2,5100,0,10200
191924,76936,851,4,12500,0,50000
191925,76937,1419,4,5200,0,20800
191926,76937,1576,2,15500,0,31000
191927,76937,1939,1,18800,0,18800
191928,76937,108,4,18600,0,74400
191929,76937,1539,1,1969700,0,1969700
191930,76937,379,3,99000,31500,265500
191931,76938,1783,3,34700,0,104100
191932,76938,1807,2,742400,0,1484800
191933,76938,1256,4,13800,0,55200
191934,76939,223,3,50200,0,150600
191935,76939,1191,2,343600,0,687200
191936,76939,570,2,15800,4100,27500
191937,76940,377,2,17600,0,35200
191938,76940,892,3,490900,142900,1329800
191939,76940,1535,3,23400,0,70200
191940,76940,1116,1,25300,0,25300
191941,76941,327,1,24900,0,24900
191942,76941,170,2,26300,0,52600
191943,76941,1437,1,24300,0,24300
191944,76941,34,1,51400,0,51400
191945,76942,277,1,77000,4100,72900
191946,76943,1595,4,73900,0,295600
191947,76944,613,2,381000,0,762000
191948,76944,857,2,16200,0,32400
191949,76944,1463,3,513700,0,1541100
191950,76944,1086,1,10400,0,10400
191951,76945,800,1,2100,0,2100
191952,76946,1865,3,24800,0,74400
191953,76946,1671,4,35600,0,142400
191954,76946,1094,2,4400,0,8800
191955,76947,1681,1,34600,6000,28600
191956,76947,729,3,25000,0,75000
191957,76948,1072,4,376100,0,1504400
191958,76948,218,1,10800,0,10800
191959,76948,1263,4,10200,0,40800
191960,76949,1848,3,15200,0,45600
191961,76949,119,1,37800,5900,31900
191962,76949,1475,1,47400,0,47400
191963,76950,399,3,22900,0,68700
191964,76950,1070,2,8300,0,16600
191965,76950,1831,1,74300,0,74300
191966,76950,244,2,568000,0,1136000
191967,76951,863,1,2900,100,2800
191968,76952,495,3,2900,0,8700
191969,76952,370,3,14600,0,43800
191970,76952,1715,3,1400,600,3600
191971,76953,203,1,26000,0,26000
191972,76954,1341,4,3300,1900,11300
191973,76955,953,2,21900,0,43800
191974,76955,1975,1,28100,2700,25400
191975,76956,200,4,549500,0,2198000
191976,76957,625,3,23000,0,69000
191977,76957,369,2,2300,0,4600
191978,76957,1916,3,17400,0,52200
191979,76957,1875,4,33500,0,134000
191980,76957,995,3,18000,0,54000
191981,76958,1124,3,14800,0,44400
191982,76958,816,2,8500,1200,15800
191983,76959,1108,4,17600,0,70400
191984,76959,455,3,30300,0,90900
191985,76960,441,3,14400,0,43200
191986,76961,224,4,25600,0,102400
191987,76962,254,4,4900,0,19600
191988,76963,1074,1,12700,700,12000
191989,76963,1754,4,47700,9800,181000
191990,76963,1752,4,1600,700,5700
191991,76964,1607,2,26400,0,52800
191992,76964,1266,4,514600,0,2058400
191993,76964,377,1,17600,1300,16300
191994,76964,1672,4,260100,0,1040400
191995,76965,1411,4,23400,4700,88900
191996,76966,1753,4,29500,0,118000
191997,76966,917,1,22500,0,22500
191998,76966,89,2,466300,0,932600
191999,76966,1300,1,9600,0,9600
192000,76967,892,1,480500,0,480500
192001,76967,186,2,18100,0,36200
192002,76967,139,2,443400,0,886800
192003,76968,466,1,1199400,0,1199400
192004,76968,1191,4,324100,0,1296400
192005,76968,1031,3,40800,0,122400
192006,76968,491,4,5600,0,22400
192007,76968,1308,4,493500,0,1974000
192008,76968,1322,4,3600,0,14400
192009,76968,1650,4,23800,16500,78700
192010,76968,1700,1,7000,0,7000
192011,76968,1023,1,286100,14900,271200
192012,76969,1489,1,18400,0,18400
192013,76969,556,4,5600,0,22400
192014,76970,1296,2,487800,0,975600
192015,76970,1786,2,356900,0,713800
192016,76971,1471,2,30700,0,61400
192017,76972,1789,2,2400,0,4800
192018,76973,1121,2,331200,0,662400
192019,76973,1510,1,4400,0,4400
192020,76974,203,3,26400,0,79200
192021,76975,351,4,101400,0,405600
192022,76975,1227,4,21500,0,86000
192023,76975,1838,1,2100,100,2000
192024,76975,126,2,213200,0,426400
192025,76976,1269,4,74000,0,296000
192026,76977,1616,3,4500,0,13500
192027,76978,515,3,20300,0,60900
192028,76978,1293,4,369500,0,1478000
192029,76979,613,1,362800,0,362800
192030,76980,1981,1,988600,0,988600
192031,76980,8,3,5200,1300,14300
192032,76981,1965,4,7300,0,29200
192033,76981,509,1,760400,63500,696900
192034,76981,1826,3,15000,2900,42100
192035,76982,957,1,20700,0,20700
192036,76982,1951,2,66300,0,132600
192037,76982,1534,3,9400,0,28200
192038,76983,394,1,1400,0,1400
192039,76983,1030,1,13800,0,13800
192040,76983,958,2,2000,0,4000
192041,76984,952,4,21300,0,85200
192042,76985,1803,2,12200,0,24400
192043,76985,1502,1,2060600,0,2060600
192044,76986,1405,2,847300,0,1694600
192045,76986,1343,4,42300,0,169200
192046,76987,194,1,1400,0,1400
192047,76987,1948,3,25500,6100,70400
192048,76987,1517,4,18500,0,74000
192049,76987,1775,1,9900,0,9900
192050,76987,806,1,15400,0,15400
192051,76988,1113,3,13100,0,39300
192052,76988,290,4,2900,0,11600
192053,76988,1639,1,4900,0,4900
192054,76988,276,1,19700,2900,16800
192055,76988,543,1,11300,0,11300
192056,76989,1574,2,14400,0,28800
192057,76989,1684,2,16000,1700,30300
192058,76990,452,1,6600,0,6600
192059,76990,1345,3,14300,0,42900
192060,76991,1325,1,7600,0,7600
192061,76991,42,4,503200,0,2012800
192062,76991,962,3,604300,0,1812900
192063,76991,1678,2,84900,26600,143200
192064,76992,756,3,4300,0,12900
192065,76993,1338,3,72600,0,217800
192066,76993,1513,3,19500,0,58500
192067,76993,1415,1,14200,2400,11800
192068,76994,493,3,31600,0,94800
192069,76995,848,1,10100,1200,8900
192070,76995,64,3,15400,0,46200
192071,76995,1730,3,16100,3500,44800
192072,76995,1827,2,531100,121100,941100
192073,76996,1677,2,3700,0,7400
192074,76996,1572,4,411000,0,1644000
192075,76996,1648,2,12200,0,24400
192076,76996,341,2,18700,0,37400
192077,76997,1149,1,49100,0,49100
192078,76998,327,2,24500,0,49000
192079,76998,1618,3,39400,12600,105600
192080,76998,200,1,520100,0,520100
192081,76999,1283,3,15200,0,45600
192082,76999,70,4,2500,500,9500
192083,77000,1263,4,10600,0,42400
192084,77000,1851,1,10200,0,10200
192085,77000,351,3,106800,54200,266200
192086,77001,1730,3,16700,0,50100
192087,77001,1258,2,9100,2900,15300
192088,77001,581,3,541900,0,1625700
192089,77001,161,3,550800,261600,1390800
192090,77001,1713,1,183200,0,183200
192091,77001,1254,2,28700,0,57400
192092,77002,177,3,42200,0,126600
192093,77002,424,4,5300,0,21200
192094,77003,364,3,20900,7700,55000
192095,77003,380,3,8500,4500,21000
192096,77003,1772,1,12200,0,12200
192097,77003,238,2,8200,1300,15100
192098,77004,1597,3,405500,0,1216500
192099,77005,1187,4,558300,234300,1998900
192100,77005,681,1,617700,0,617700
192101,77005,1303,1,839000,0,839000
192102,77006,1222,2,16900,0,33800
192103,77006,403,2,17800,0,35600
192104,77006,373,2,23900,0,47800
192105,77007,1072,4,377000,255000,1253000
192106,77007,687,4,836300,0,3345200
192107,77007,1743,3,16000,0,48000
192108,77007,874,4,30700,0,122800
192109,77007,1800,1,40000,0,40000
192110,77008,652,2,25800,0,51600
192111,77008,1593,3,22300,0,66900
192112,77009,724,4,25200,13600,87200
192113,77009,605,1,1800,100,1700
192114,77009,480,4,18400,0,73600
192115,77009,829,3,3200,800,8800
192116,77009,58,1,58600,0,58600
192117,77009,53,1,31400,0,31400
192118,77010,511,1,2800,0,2800
192119,77011,1840,4,78200,0,312800
192120,77012,789,4,75400,29100,272500
192121,77012,1961,4,17700,0,70800
192122,77012,573,1,4300,0,4300
192123,77012,377,2,18500,0,37000
192124,77012,1319,4,66700,0,266800
192125,77013,705,2,35300,0,70600
192126,77014,526,2,1129100,280300,1977900
192127,77014,215,1,2200,0,2200
192128,77014,1674,2,24700,3500,45900
192129,77014,726,2,15200,0,30400
192130,77014,801,2,199100,0,398200
192131,77015,145,4,1400,0,5600
192132,77016,1630,1,1600,100,1500
192133,77017,1341,2,3300,0,6600
192134,77017,246,2,11600,0,23200
192135,77017,1460,2,308000,0,616000
192136,77017,631,3,17900,4200,49500
192137,77018,1580,4,7800,0,31200
192138,77018,1140,1,22200,0,22200
192139,77019,677,3,25300,0,75900
192140,77019,1971,1,5800,0,5800
192141,77019,569,2,30700,5400,56000
192142,77019,582,4,16200,11400,53400
192143,77020,268,3,2800,700,7700
192144,77020,972,3,145600,37200,399600
192145,77020,487,1,11900,0,11900
192146,77020,1899,3,29200,0,87600
192147,77020,122,4,182800,0,731200
192148,77021,1519,2,5100,0,10200
192149,77021,434,2,47300,0,94600
192150,77022,40,1,11200,0,11200
192151,77022,302,2,49100,0,98200
192152,77023,1266,4,483000,290900,1641100
192153,77023,1962,2,1331200,0,2662400
192154,77024,172,3,3300,0,9900
192155,77025,350,2,896500,211600,1581400
192156,77026,1278,2,8800,0,17600
192157,77026,479,2,46500,0,93000
192158,77027,1069,4,13200,5500,47300
192159,77027,832,1,34400,0,34400
192160,77027,497,1,16800,0,16800
192161,77027,67,3,239700,0,719100
192162,77027,1771,1,8500,0,8500
192163,77028,51,1,681800,42000,639800
192164,77028,1397,4,371400,81700,1403900
192165,77028,679,3,9500,0,28500
192166,77028,327,3,23700,0,71100
